S450mM,S450mM,S450mM,S450mM,S450mM
0.37446478,1596.066895,0.37446478,0,12.1
0.377899915,1608.73877,0.377899915,0,12.2
0.381142408,1620.230957,0.381142408,0,12.3
0.384461194,1631.816895,0.384461194,0,12.4
0.387886792,1644.184082,0.387886792,0,12.5
0.39116171,1655.973145,0.39116171,0,12.6
0.394511014,1668.379395,0.394511014,0,12.7
0.397785932,1680.121582,0.397785932,0,12.8
0.401116163,1692.496582,0.401116163,0,12.9
0.404444486,1704.45752,0.404444486,0,13
0.40779379,1716.434082,0.40779379,0,13.1
0.411003858,1727.746582,0.411003858,0,13.2
0.4143112,1740.340332,0.4143112,0,13.3
0.417683393,1752.660645,0.417683393,0,13.4
0.420990735,1765.168457,0.420990735,0,13.5
0.424330503,1777.684082,0.424330503,0,13.6
0.42758444,1789.387207,0.42758444,0,13.7
0.430954725,1802.33252,0.430954725,0,13.8
0.434359342,1814.918457,0.434359342,0,13.9
0.437708646,1827.23877,0.437708646,0,14
0.441006452,1840.504395,0.441006452,0,14.1
0.444399625,1853.074707,0.444399625,0,14.2
0.447727948,1865.105957,0.447727948,0,14.3
0.451185971,1877.410645,0.451185971,0,14.4
0.454428464,1890.02002,0.454428464,0,14.5
0.457735807,1901.73877,0.457735807,0,14.6
0.461182386,1914.223145,0.461182386,0,14.7
0.46446684,1926.73877,0.46446684,0,14.8
0.467797071,1938.418457,0.467797071,0,14.9
0.471125394,1950.17627,0.471125394,0,15
0.474474698,1962.402832,0.474474698,0,15.1
0.47782591,1974.543457,0.47782591,0,15.2
0.481251508,1987.629395,0.481251508,0,15.3
0.484494001,1998.64502,0.484494001,0,15.4
0.487822324,2010.449707,0.487822324,0,15.5
0.491194516,2022.355957,0.491194516,0,15.6
0.49445799,2033.621582,0.49445799,0,15.7
0.497744352,2044.996582,0.497744352,0,15.8
0.500986814,2056.699707,0.500986814,0,15.9
0.504303694,2069.160645,0.504303694,0,16
0.507664442,2081.152832,0.507664442,0,16.1
0.51100421,2093.441895,0.51100421,0,16.2
0.514279127,2105.262207,0.514279127,0,16.3
0.5176723,2118.230957,0.5176723,0,16.4
0.521000624,2130.504395,0.521000624,0,16.5
0.524351835,2142.67627,0.524351835,0,16.6
0.527724028,2155.285645,0.527724028,0,16.7
0.531008482,2167.08252,0.531008482,0,16.8
0.534422636,2179.11377,0.534422636,0,16.9
0.537773669,2191.282715,0.537773669,0,17
0.541092455,2203.353027,0.541092455,0,17.1
0.54437691,2214.493652,0.54437691,0,17.2
0.547802508,2226.76709,0.547802508,0,17.3
0.551153719,2238.45459,0.551153719,0,17.4
0.554588854,2251.196777,0.554588854,0,17.5
0.557798922,2262.845215,0.557798922,0,17.6
0.56113869,2275.251465,0.56113869,0,17.7
0.564531863,2288.368652,0.564531863,0,17.8
0.567904055,2300.376465,0.567904055,0,17.9
0.571114123,2311.790527,0.571114123,0,18
0.574421465,2323.196777,0.574421465,0,18.1
0.577782214,2334.446777,0.577782214,0,18.2
0.581045687,2345.337402,0.581045687,0,18.3
0.584429324,2357.337402,0.584429324,0,18.4
0.587639391,2367.536621,0.587639391,0,18.5
0.591053545,2379.427246,0.591053545,0,18.6
0.594404757,2391.349121,0.594404757,0,18.7
0.597668231,2402.520996,0.597668231,0,18.8
0.600943148,2413.302246,0.600943148,0,18.9
0.604261935,2424.091309,0.604261935,0,19
0.607687533,2435.216309,0.607687533,0,19.1
0.611015856,2446.130371,0.611015856,0,19.2
0.614386141,2456.810059,0.614386141,0,19.3
0.617651522,2467.528809,0.617651522,0,19.4
0.621098101,2478.614746,0.621098101,0,19.5
0.624437869,2488.274902,0.624437869,0,19.6
0.627777636,2498.64209,0.627777636,0,19.7
0.631105959,2508.45459,0.631105959,0,19.8
0.634401858,2518.345215,0.634401858,0,19.9
0.6378389,2529.618652,0.6378389,0,20
0.641188204,2539.997559,0.641188204,0,20.1
0.644419253,2549.247559,0.644419253,0,20.2
0.64775902,2558.583496,0.64775902,0,20.3
0.651217043,2569.114746,0.651217043,0,20.4
0.654459536,2578.126465,0.654459536,0,20.5
0.657843173,2589.290527,0.657843173,0,20.6
0.66111809,2598.087402,0.66111809,0,20.7
0.6645208,2607.567871,0.6645208,0,20.8
0.667816699,2616.86084,0.667816699,0,20.9
0.671135485,2625.935059,0.671135485,0,21
0.674377978,2634.974121,0.674377978,0,21.1
0.677643359,2645.446777,0.677643359,0,21.2
0.681046069,2655.07959,0.681046069,0,21.3
0.68431145,2664.587402,0.68431145,0,21.4
0.687660754,2674.181152,0.687660754,0,21.5
0.69091469,2682.79834,0.69091469,0,21.6
0.69429642,2692.442871,0.69429642,0,21.7
0.697689593,2702.497559,0.697689593,0,21.8
0.701017916,2712.255371,0.701017916,0,21.9
0.704358339,2720.699219,0.704358339,0,22
0.707761049,2729.636719,0.707761049,0,22.1
0.711100817,2738.421875,0.711100817,0,22.2
0.714419603,2747.058594,0.714419603,0,22.3
0.717801332,2755.511719,0.717801332,0,22.4
0.721055269,2763.75,0.721055269,0,22.5
0.724480867,2773.238281,0.724480867,0,22.6
0.727818727,2781.515625,0.727818727,0,22.7
0.731158495,2789.296875,0.731158495,0,22.8
0.734477282,2797.0625,0.734477282,0,22.9
0.73783803,2805.101563,0.73783803,0,23
0.741133928,2813.601563,0.741133928,0,23.1
0.744548082,2822.117188,0.744548082,0,23.2
0.747845888,2829.394531,0.747845888,0,23.3
0.751120806,2837.242188,0.751120806,0,23.4
0.754491091,2845.3125,0.754491091,0,23.5
0.757724047,2852.5625,0.757724047,0,23.6
0.761073351,2860.242188,0.761073351,0,23.7
0.764327288,2868.15625,0.764327288,0,23.8
0.76769948,2875.902344,0.76769948,0,23.9
0.771016359,2883.792969,0.771016359,0,24
0.774399996,2891.445313,0.774399996,0,24.1
0.777589083,2898.210938,0.777589083,0,24.2
0.780970812,2906.660156,0.780970812,0,24.3
0.784363985,2914.9375,0.784363985,0,24.4
0.787692308,2922.617188,0.787692308,0,24.5
0.791020632,2930.378906,0.791020632,0,24.6
0.794350863,2938.121094,0.794350863,0,24.7
0.797688723,2945.226563,0.797688723,0,24.8
0.801114321,2952.089844,0.801114321,0,24.9
0.804433107,2958.84375,0.804433107,0,25
0.807772875,2964.828125,0.807772875,0,25.1
0.81114316,2971.953125,0.81114316,0,25.2
0.814440966,2979.183594,0.814440966,0,25.3
0.817822695,2987.566406,0.817822695,0,25.4
0.821194887,2993.972656,0.821194887,0,25.5
0.82443738,3000.203125,0.82443738,0,25.6
0.82790494,3007.734375,0.82790494,0,25.7
0.831202745,3014.234375,0.831202745,0,25.8
0.834477663,3020.46875,0.834477663,0,25.9
0.837762117,3027.109375,0.837762117,0,26
0.841176271,3034.652344,0.841176271,0,26.1
0.844474077,3041.359375,0.844474077,0,26.2
0.84778142,3048.691406,0.84778142,0,26.3
0.851023912,3055.164063,0.851023912,0,26.4
0.854319811,3061.984375,0.854319811,0,26.5
0.857756853,3069.714844,0.857756853,0,26.6
0.860987902,3076.277344,0.860987902,0,26.7
0.864295244,3082.867188,0.864295244,0,26.8
0.867581606,3089.511719,0.867581606,0,26.9
0.870952845,3096.28418,0.870952845,0,27
0.874357462,3103.057617,0.874357462,0,27.1
0.877739191,3109.670898,0.877739191,0,27.2
0.880993128,3115.49707,0.880993128,0,27.3
0.884418726,3122.618164,0.884418726,0,27.4
0.887789011,3128.723633,0.887789011,0,27.5
0.891117334,3134.821289,0.891117334,0,27.6
0.894447565,3140.59082,0.894447565,0,27.7
0.897764444,3146.051758,0.897764444,0,27.8
0.901169062,3152.336914,0.901169062,0,27.9
0.904539347,3159.196289,0.904539347,0,28
0.907814264,3164.641602,0.907814264,0,28.1
0.911091089,3170.211914,0.911091089,0,28.2
0.914526224,3176.860352,0.914526224,0,28.3
0.917780161,3182.213867,0.917780161,0,28.4
0.921205759,3188.78418,0.921205759,0,28.5
0.924534082,3194.018555,0.924534082,0,28.6
0.927809,3199.045898,0.927809,0,28.7
0.931181192,3205.217773,0.931181192,0,28.8
0.934509516,3210.788086,0.934509516,0,28.9
0.937719584,3215.233398,0.937719584,0,29
0.940994501,3220.731445,0.940994501,0,29.1
0.944334269,3226.754883,0.944334269,0,29.2
0.947674036,3232.071289,0.947674036,0,29.3
0.951044321,3238.165039,0.951044321,0,29.4
0.954298258,3243.543945,0.954298258,0,29.5
0.95758462,3249.235352,0.95758462,0,29.6
0.961031199,3255.438477,0.961031199,0,29.7
0.964380503,3260.844727,0.964380503,0,29.8
0.967699289,3265.895508,0.967699289,0,29.9
0.971060038,3271.418945,0.971060038,0,30
0.974399805,3277.848633,0.974399805,0,30.1
0.977749109,3282.979492,0.977749109,0,30.2
0.981142282,3288.010742,0.981142282,0,30.3
0.984396219,3292.254883,0.984396219,0,30.4
0.987821817,3298.157227,0.987821817,0,30.5
0.991150141,3303.192383,0.991150141,0,30.6
0.994499445,3309.727539,0.994499445,0,30.7
0.997818232,3314.176758,0.997818232,0,30.8
1.001146555,3319.186523,1.001146555,0,30.9
1.004474878,3324.331055,1.004474878,0,31
1.007911921,3329.932617,1.007911921,0,31.1
1.011154413,3335.291992,1.011154413,0,31.2
1.014482737,3340.575195,1.014482737,0,31.3
1.017843485,3347.004883,1.017843485,0,31.4
1.021108866,3351.72168,1.021108866,0,31.5
1.024437189,3356.84668,1.024437189,0,31.6
1.027679682,3361.293945,1.027679682,0,31.7
1.030987024,3366.758789,1.030987024,0,31.8
1.034326792,3371.954102,1.034326792,0,31.9
1.037730336,3377.182129,1.037730336,0,32
1.040972829,3381.473145,1.040972829,0,32.1
1.044259191,3386.713379,1.044259191,0,32.2
1.047717214,3392.375488,1.047717214,0,32.3
1.050969243,3396.789551,1.050969243,0,32.4
1.054415822,3401.775879,1.054415822,0,32.5
1.057713628,3406.602051,1.057713628,0,32.6
1.061030507,3411.352051,1.061030507,0,32.7
1.064456105,3416.158691,1.064456105,0,32.8
1.067816854,3420.615723,1.067816854,0,32.9
1.071059346,3424.398926,1.071059346,0,33
1.074484944,3429.281738,1.074484944,0,33.1
1.077780843,3433.564941,1.077780843,0,33.2
1.081164479,3438.328613,1.081164479,0,33.3
1.084513783,3443.057129,1.084513783,0,33.4
1.087735295,3446.693848,1.087735295,0,33.5
1.091246724,3451.89502,1.091246724,0,33.6
1.094586492,3456.437988,1.094586492,0,33.7
1.097861409,3460.600098,1.097861409,0,33.8
1.101082921,3464.627441,1.101082921,0,33.9
1.104508519,3468.896973,1.104508519,0,34
1.107730031,3472.35791,1.107730031,0,34.1
1.111144185,3476.150879,1.111144185,0,34.2
1.114419103,3479.441895,1.114419103,0,34.3
1.117617726,3483.195801,1.117617726,0,34.4
1.121043324,3488.213379,1.121043324,0,34.5
1.124350667,3491.95166,1.124350667,0,34.6
1.127625585,3495.695801,1.127625585,0,34.7
1.130911946,3499.437988,1.130911946,0,34.8
1.13430512,3503.73877,1.13430512,0,34.9
1.137654424,3507.711426,1.137654424,0,35
1.141080022,3512.492676,1.141080022,0,35.1
1.144333959,3515.307129,1.144333959,0,35.2
1.147759557,3519.428223,1.147759557,0,35.3
1.151173711,3522.95752,1.151173711,0,35.4
1.154481053,3525.815918,1.154481053,0,35.5
1.157809377,3529.960449,1.157809377,0,35.6
1.161116719,3532.888184,1.161116719,0,35.7
1.164445043,3536.819824,1.164445043,0,35.8
1.167882085,3540.739746,1.167882085,0,35.9
1.171198964,3543.937988,1.171198964,0,36
1.174441457,3547.859863,1.174441457,0,36.1
1.177857518,3551.937988,1.177857518,0,36.2
1.181132436,3555.463379,1.181132436,0,36.3
1.184579015,3559.285645,1.184579015,0,36.4
1.187853932,3563.072754,1.187853932,0,36.5
1.191084981,3566.17334,1.191084981,0,36.6
1.194489598,3569.88623,1.194489598,0,36.7
1.197753072,3573.296387,1.197753072,0,36.8
1.201083302,3575.999512,1.201083302,0,36.9
1.20430398,3578.123291,1.20430398,0,37
1.207729578,3581.625244,1.207729578,0,37.1
1.211025476,3584.251221,1.211025476,0,37.2
1.214365244,3587.772705,1.214365244,0,37.3
1.217640162,3589.702393,1.217640162,0,37.4
1.22087121,3592.213135,1.22087121,0,37.5
1.224394083,3595.982666,1.224394083,0,37.6
1.227743387,3599.067627,1.227743387,0,37.7
1.230964899,3601.605713,1.230964899,0,37.8
1.234369516,3604.253174,1.234369516,0,37.9
1.237751245,3606.644775,1.237751245,0,38
1.241123438,3608.831299,1.241123438,0,38.1
1.244472742,3611.327393,1.244472742,0,38.2
1.247705698,3613.214111,1.247705698,0,38.3
1.251131296,3615.66333,1.251131296,0,38.4
1.254469156,3618.158447,1.254469156,0,38.5
1.257841349,3620.040283,1.257841349,0,38.6
1.261160135,3622.268799,1.261160135,0,38.7
1.264456034,3624.359619,1.264456034,0,38.8
1.267816782,3626.469971,1.267816782,0,38.9
1.27124238,3629.114502,1.27124238,0,39
1.274549723,3630.175293,1.274549723,0,39.1
1.277727365,3630.8125,1.277727365,0,39.2
1.281206369,3633.25,1.281206369,0,39.3
1.284416437,3633.884766,1.284416437,0,39.4
1.28778863,3634.920898,1.28778863,0,39.5
1.29105401,3635.557861,1.29105401,0,39.6
1.29437089,3636.422852,1.29437089,0,39.7
1.297689676,3638.172363,1.297689676,0,39.8
1.301006556,3639.633789,1.301006556,0,39.9
1.304292917,3639.982178,1.304292917,0,40
1.307546854,3640.325928,1.307546854,0,40.1
1.311035395,3642.072021,1.311035395,0,40.2
1.314342737,3643.478271,1.314342737,0,40.3
1.317703485,3644.322998,1.317703485,0,40.4
1.321064234,3644.594238,1.321064234,0,40.5
1.324404001,3644.787109,1.324404001,0,40.6
1.327787638,3645.253418,1.327787638,0,40.7
1.331157923,3645.26001,1.331157923,0,40.8
1.334444284,3645.9375,1.334444284,0,40.9
1.337761164,3645.912109,1.337761164,0,41
1.341186762,3645.932861,1.341186762,0,41.1
1.344452143,3646.381592,1.344452143,0,41.2
1.347887278,3646.864014,1.347887278,0,41.3
1.351055384,3646.259033,1.351055384,0,41.4
1.354534388,3647.375732,1.354534388,0,41.5
1.35790658,3647.445557,1.35790658,0,41.6
1.361213923,3646.620605,1.361213923,0,41.7
1.364498377,3646.054688,1.364498377,0,41.8
1.36789155,3644.968262,1.36789155,0,41.9
1.371112704,3643.086914,1.371112704,0,42
1.374505877,3642.018066,1.374505877,0,42.1
1.377780795,3640.057617,1.377780795,0,42.2
1.380948901,3637.398438,1.380948901,0,42.3
1.384374499,3636.600586,1.384374499,0,42.4
1.387649417,3634.367188,1.387649417,0,42.5
1.391021609,3632.975586,1.391021609,0,42.6
1.394296527,3630.990234,1.394296527,0,42.7
1.397645831,3628.932617,1.397645831,0,42.8
1.400964618,3626.637695,1.400964618,0,42.9
1.404453158,3624.729492,1.404453158,0,43
1.40760982,3621.608398,1.40760982,0,43.1
1.411046863,3619.088867,1.411046863,0,43.2
1.414472461,3616.896484,1.414472461,0,43.3
1.41778934,3613.501953,1.41778934,0,43.4
1.421096683,3611.049805,1.421096683,0,43.5
1.424425006,3607.467773,1.424425006,0,43.6
1.427797198,3604.413086,1.427797198,0,43.7
1.431157947,3601.411133,1.431157947,0,43.8
1.434604526,3597.952148,1.434604526,0,43.9
1.437772632,3593.020508,1.437772632,0,44
1.441121936,3589.864258,1.441121936,0,44.1
1.444515109,3586.696289,1.444515109,0,44.2
1.447887301,3582.639648,1.447887301,0,44.3
1.451162219,3578.057617,1.451162219,0,44.4
1.454395175,3573.235352,1.454395175,0,44.5
1.457820773,3569.452148,1.457820773,0,44.6
1.461116672,3565.37207,1.461116672,0,44.7
1.464424014,3560.47168,1.464424014,0,44.8
1.467645526,3554.84668,1.467645526,0,44.9
1.47105968,3550.698242,1.47105968,0,45
1.474290729,3545.370117,1.474290729,0,45.1
1.477695346,3541.618164,1.477695346,0,45.2
1.480981708,3536.749023,1.480981708,0,45.3
1.4842242,3530.864258,1.4842242,0,45.4
1.48769176,3527.071289,1.48769176,0,45.5
1.491031528,3522.018555,1.491031528,0,45.6
1.494350314,3517.428711,1.494350314,0,45.7
1.497634768,3512.97168,1.497634768,0,45.8
1.501060367,3508.100586,1.501060367,0,45.9
1.504421115,3502.836914,1.504421115,0,46
1.507814288,3498.094727,1.507814288,0,46.1
1.51110065,3492.360352,1.51110065,0,46.2
1.514417529,3488.254883,1.514417529,0,46.3
1.517843127,3484.996094,1.517843127,0,46.4
1.52115047,3479.689453,1.52115047,0,46.5
1.524478793,3474.923828,1.524478793,0,46.6
1.527807117,3470.466797,1.527807117,0,46.7
1.531223178,3465.175781,1.531223178,0,46.8
1.534540057,3459.875,1.534540057,0,46.9
1.537827253,3454.812012,1.537827253,0,47
1.541090727,3449.116699,1.541090727,0,47.1
1.544537306,3444.552246,1.544537306,0,47.2
1.547812223,3438.788574,1.547812223,0,47.3
1.551119566,3432.929199,1.551119566,0,47.4
1.554383039,3427.112793,1.554383039,0,47.5
1.557701826,3421.216309,1.557701826,0,47.6
1.561041594,3416.489746,1.561041594,0,47.7
1.564316511,3411.331543,1.564316511,0,47.8
1.567623854,3405.657715,1.567623854,0,47.9
1.570931196,3399.833496,1.570931196,0,48
1.574291945,3395.946777,1.574291945,0,48.1
1.577620268,3390.876465,1.577620268,0,48.2
1.581024885,3386.153809,1.581024885,0,48.3
1.584416151,3381.228027,1.584416151,0,48.4
1.587755919,3376.038574,1.587755919,0,48.5
1.591095686,3371.128418,1.591095686,0,48.6
1.594488859,3365.874512,1.594488859,0,48.7
1.597763777,3360.245605,1.597763777,0,48.8
1.601114988,3355.183105,1.601114988,0,48.9
1.604517698,3351.177246,1.604517698,0,49
1.60780406,3346.526855,1.60780406,0,49.1
1.611229658,3341.772949,1.611229658,0,49.2
1.614439726,3336.319824,1.614439726,0,49.3
1.617865324,3332.265137,1.617865324,0,49.4
1.621161222,3328.222168,1.621161222,0,49.5
1.62450099,3324.265137,1.62450099,0,49.6
1.627829313,3318.554199,1.627829313,0,49.7
1.6311481,3313.536621,1.6311481,0,49.8
1.634476423,3307.731934,1.634476423,0,49.9
1.637772322,3302.97998,1.637772322,0,50
1.641058683,3299.469238,1.641058683,0,50.1
1.64431262,3293.414551,1.64431262,0,50.2
1.647694349,3289.311035,1.647694349,0,50.3
1.651011229,3284.271973,1.651011229,0,50.4
1.65436244,3279.559082,1.65436244,0,50.5
1.657604933,3276.415527,1.657604933,0,50.6
1.66100955,3271.51123,1.66100955,0,50.7
1.664294004,3267.192871,1.664294004,0,50.8
1.667740583,3263.368652,1.667740583,0,50.9
1.670952559,3258.503418,1.670952559,0,51
1.674334288,3254.243652,1.674334288,0,51.1
1.677824736,3252.190918,1.677824736,0,51.2
1.681023359,3247.847168,1.681023359,0,51.3
1.684469938,3243.946777,1.684469938,0,51.4
1.687744856,3239.47998,1.687744856,0,51.5
1.691096067,3235.819824,1.691096067,0,51.6
1.694489241,3232.395996,1.694489241,0,51.7
1.697861433,3228.368652,1.697861433,0,51.8
1.701145887,3223.255371,1.701145887,0,51.9
1.70445323,3219.67334,1.70445323,0,52
1.707910776,3216.138916,1.707910776,0,52.1
1.711197138,3211.480713,1.711197138,0,52.2
1.714493036,3207.164307,1.714493036,0,52.3
1.717767954,3202.263916,1.717767954,0,52.4
1.72108674,3198.095947,1.72108674,0,52.5
1.72446847,3193.898682,1.72446847,0,52.6
1.727764368,3188.955322,1.727764368,0,52.7
1.731018305,3183.38501,1.731018305,0,52.8
1.734390497,3179.111572,1.734390497,0,52.9
1.737644434,3174.76001,1.737644434,0,53
1.741014719,3170.388916,1.741014719,0,53.1
1.744312525,3165.705322,1.744312525,0,53.2
1.747575998,3160.929932,1.747575998,0,53.3
1.751001596,3157.674072,1.751001596,0,53.4
1.754383326,3153.908447,1.754383326,0,53.5
1.757723093,3149.343994,1.757723093,0,53.6
1.761030436,3144.586182,1.761030436,0,53.7
1.764402628,3140.4104,1.764402628,0,53.8
1.767772913,3136.187744,1.767772913,0,53.9
1.771156549,3132.101807,1.771156549,0,54
1.774441004,3127.552979,1.774441004,0,54.1
1.77775979,3123.105713,1.77775979,0,54.2
1.781206369,3119.125244,1.781206369,0,54.3
1.784469843,3114.287354,1.784469843,0,54.4
1.787830591,3109.224854,1.787830591,0,54.5
1.791095972,3105.12915,1.791095972,0,54.6
1.794498682,3101.35376,1.794498682,0,54.7
1.797828913,3096.22876,1.797828913,0,54.8
1.801189661,3091.820557,1.801189661,0,54.9
1.804485559,3086.533447,1.804485559,0,55
1.807846308,3082.953369,1.807846308,0,55.1
1.811174631,3077.883057,1.811174631,0,55.2
1.814460993,3072.619385,1.814460993,0,55.3
1.817768335,3067.177979,1.817768335,0,55.4
1.820989847,3061.761963,1.820989847,0,55.5
1.824360132,3058.342041,1.824360132,0,55.6
1.827657938,3054.056885,1.827657938,0,55.7
1.831039667,3049.158447,1.831039667,0,55.8
1.834249735,3043.802979,1.834249735,0,55.9
1.837665796,3040.031494,1.837665796,0,56
1.840982676,3035.902588,1.840982676,0,56.1
1.844343424,3032.804932,1.844343424,0,56.2
1.847694635,3029.090088,1.847694635,0,56.3
1.851011515,3024.779541,1.851011515,0,56.4
1.854416132,3020.949463,1.854416132,0,56.5
1.857818842,3016.744385,1.857818842,0,56.6
1.861105204,3011.631104,1.861105204,0,56.7
1.864391565,3007.107666,1.864391565,0,56.8
1.8678267,3003.883057,1.8678267,0,56.9
1.871145487,2999.080322,1.871145487,0,57
1.874516964,2995.037598,1.874516964,0,57.1
1.877780437,2989.664551,1.877780437,0,57.2
1.881099224,2985.30127,1.881099224,0,57.3
1.884513378,2981.07666,1.884513378,0,57.4
1.887885571,2976.453613,1.887885571,0,57.5
1.891128063,2971.387207,1.891128063,0,57.6
1.894435406,2966.445801,1.894435406,0,57.7
1.897817135,2962.059082,1.897817135,0,57.8
1.901145458,2957.299316,1.901145458,0,57.9
1.904452801,2952.64502,1.904452801,0,58
1.907620907,2946.992676,1.907620907,0,58.1
1.911025524,2943.564941,1.911025524,0,58.2
1.914342403,2939.010254,1.914342403,0,58.3
1.917703152,2934.334473,1.917703152,0,58.4
1.920945644,2929.852051,1.920945644,0,58.5
