Tbm3,Tbm3,Tbm3,Tbm3
Standard force,Standard travel,Grip to grip separation,Test time
N,mm,mm,s
78.7511291503906,0,65.0493524452428,0
78.7695617675781,0,65.0493524452428,0.100000000020373
78.7297515869141,0,65.0493524452428,0.200000000040745
78.6196899414063,0,65.0493524452428,0.302000000061525
78.6643829345703,0,65.0493524452428,0.406000000082713
78.5994262695313,0,65.0493524452428,0.506000000103086
78.5944061279297,0,65.0493524452428,0.606000000123458
82.9099273681641,0,65.0506601426274,0.706000000143831
96.7924270629883,0,65.053482360741,0.806000000164204
119.119148254395,0,65.0580409239734,0.906000000184577
149.034622192383,0,65.0643333434815,1.00600000020495
185.886642456055,0,65.0722130970786,1.10600000022532
229.786956787109,0,65.0817334359268,1.20600000024569
279.873840332031,0,65.0929391091446,1.30600000026607
335.493835449219,0.00499999988824129,65.1057924261073,1.40600000028644
397.456329345703,0.00499999988824129,65.120226324139,1.50600000030681
464.421325683594,0.00999999977648258,65.1362228771428,1.60600000032719
533.264465332031,0.00999999977648258,65.1529925172905,1.70600000034756
599.861938476563,0.0149999996647239,65.1697549080233,1.80600000036793
663.676330566406,0.0199999995529652,65.1862730761746,1.9060000003883
725.335083007812,0.025000000372529,65.2029049327354,2.00600000040868
784.649780273438,0.0299999993294477,65.2193530728797,2.10600000042905
842.619445800781,0.0350000001490116,65.2362437775115,2.20600000044942
898.591674804688,0.0399999991059303,65.2531738659124,2.30600000046979
951.843200683594,0.0499997399747372,65.2697304120044,2.40600000049017
1004.09381103516,0.0549999997019768,65.2863849332313,2.50600000051054
1054.7197265625,0.0599999986588955,65.30283505523,2.60600000053091
1105.001953125,0.0649999976158142,65.3193829735497,2.70600000055128
1153.50634765625,0.0649999976158142,65.3363493760804,2.80600000057166
1193.31274414063,0.0700000002980232,65.3530042549352,2.90600000059203
1230.52697753906,0.0749246254563332,65.3697436829785,3.0060000006124
1276.20788574219,0.0750000029802322,65.3862621566037,3.10600000063278
1324.26916503906,0.0849246233701706,65.4028168996553,3.20600000065315
1371.45849609375,0.0850000008940697,65.419715919135,3.30600000067352
1417.20910644531,0.114943847060204,65.4362735232095,3.40600000069389
1462.11730957031,0.115000002086163,65.4529044707994,3.50600000071427
1506.52319335938,0.119999997317791,65.4696353455762,3.60600000073464
1550.21130371094,0.125,65.4861595412473,3.70600000075501
1594.49230957031,0.125,65.5029455801229,3.80600000077538
1638.27478027344,0.159948721528053,65.5197461327294,3.90600000079576
1680.71228027344,0.165000006556511,65.5363849183301,4.00600000081613
1723.119140625,0.165000006556511,65.5530328532437,4.1060000008365
1764.27661132813,0.170000001788139,65.5693451544026,4.20600000085688
1806.15014648438,0.170000001788139,65.586082734702,4.30600000087725
1848.21411132813,0.210075333714485,65.6031341334561,4.40600000089762
1888.93383789063,0.215000003576279,65.6197665115575,4.50600000091799
1929.07458496094,0.215000003576279,65.6363836308698,4.60600000093837
1969.03491210938,0.219999745488167,65.6528935810308,4.70600000095874
2008.84594726562,0.219999998807907,65.6694717189054,4.80600000097911
2050.0654296875,0.224999740719795,65.6863256474713,4.90600000099948
2089.17700195312,0.270000010728836,65.7029261370877,5.00600000101986
2127.89526367187,0.275000005960464,65.7196723600606,5.10600000104023
2166.53637695312,0.279999732971191,65.7363585611562,5.2060000010606
2205.06762695312,0.280000001192093,65.7528080722074,5.30600000108097
2244.08251953125,0.280000001192093,65.7696985384206,5.40600000110135
2282.44262695312,0.284999996423721,65.7863695999364,5.50600000112172
2319.880859375,0.284999996423721,65.8029109021405,5.60600000114209
2357.5068359375,0.35005247592926,65.8195803543309,5.70600000116247
2394.03784179687,0.354999989271164,65.8360892316083,5.80600000118284
2431.72436523438,0.360000014305115,65.8529273053388,5.90600000120321
2469.3505859375,0.369924634695053,65.8697362323979,6.00600000122358
2506.19409179687,0.375,65.8864209433774,6.10600000124396
2542.70971679687,0.379999995231628,65.9030759712438,6.20600000126433
2578.9453125,0.384999752044678,65.9194416781644,6.3060000012847
2615.0380859375,0.384999990463257,65.9360202332715,6.40600000130507
2651.8662109375,0.384999990463257,65.9530783673505,6.50600000132545
2687.27416992188,0.389999985694885,65.9697711845616,6.60600000134582
2722.35278320312,0.389999985694885,65.9863964697103,6.70600000136619
2757.07153320312,0.389999985694885,66.0028766175489,6.80600000138657
2792.5537109375,0.424848645925522,66.01949308121,6.90600000140694
2828.86669921875,0.459924608469009,66.0364377280454,7.00600000142731
2863.94653320312,0.465000003576279,66.0529106041173,7.10600000144768
2898.33740234375,0.469924628734589,66.0695718904714,7.20600000146806
2932.74340820312,0.469999998807907,66.0863336702565,7.30600000148843
2966.49389648437,0.469999998807907,66.1028435608129,7.4060000015088
3001.29052734375,0.474999725818634,66.1196819921712,7.50600000152917
3035.36938476562,0.474999994039536,66.1364208837728,7.60600000154955
3068.26025390625,0.479999750852585,66.1529624840001,7.70600000156992
3101.40063476562,0.509848654270172,66.1696024318914,7.80600000159029
3134.3857421875,0.539999723434448,66.1860427042226,7.90600000161066
3167.947265625,0.540000021457672,66.202849068282,8.00600000163104
3201.76049804687,0.545000016689301,66.2198026558141,8.10600000165141
3234.21435546875,0.545000016689301,66.2363821645955,8.20600000167178
3267.15063476562,0.549924612045288,66.2531125923375,8.30600000169216
3298.99658203125,0.550000011920929,66.2695845743398,8.40600000171253
3331.29150390625,0.550000011920929,66.2860644241551,8.5060000017329
3364.04296875,0.555000007152557,66.3029635330419,8.60600000175327
3395.43383789062,0.62505704164505,66.3196860929708,8.70600000177365
3426.51245117188,0.625,66.3363715788106,8.80600000179402
