Non-bionmin S3;Non-bionmin S3;Non-bionmin S3;Non-bionmin S3;Non-bionmin S3
Deformation;Standard force;Standard travel;SG1;Test time
mm;N;mm;V;s
1.15810442;3682.755615;1.15810442;0;35.6
1.16144073;3685.348877;1.16144073;0;35.7
1.164763927;3687.727783;1.164763927;0;35.8
1.168115973;3689.937256;1.168115973;0;35.9
1.171452284;3691.941406;1.171452284;0;36
1.174797416;3693.776367;1.174797416;0;36.1
1.178124189;3695.720459;1.178124189;0;36.2
1.181457877;3697.848389;1.181457877;0;36.3
1.184779286;3699.933838;1.184779286;0;36.4
1.188107252;3701.409912;1.188107252;0;36.5
1.191432953;3702.9104;1.191432953;0;36.6
1.194764614;3704.277344;1.194764614;0;36.7
1.198102117;3705.415771;1.198102117;0;36.8
1.201432705;3706.701172;1.201432705;0;36.9
1.204758763;3707.994385;1.204758763;0;37
1.208114505;3708.876465;1.208114505;0;37.1
1.211458683;3709.191162;1.211458683;0;37.2
1.214795589;3708.967285;1.214795589;0;37.3
1.218117952;3708.693115;1.218117952;0;37.4
1.221440911;3708.436768;1.221440911;0;37.5
1.224773884;3708.338867;1.224773884;0;37.6
1.228111506;3708.336182;1.228111506;0;37.7
1.231448889;3707.886963;1.231448889;0;37.8
1.234803677;3706.796387;1.234803677;0;37.9
1.238143325;3705.434326;1.238143325;0;38
1.241461635;3703.877197;1.241461635;0;38.1
1.244793415;3702.11499;1.244793415;0;38.2
1.248117924;3700.56543;1.248117924;0;38.3
1.251445889;3698.707031;1.251445889;0;38.4
1.254779696;3696.154297;1.254779696;0;38.5
1.258105516;3692.963623;1.258105516;0;38.6
1.261438966;3689.375977;1.261438966;0;38.7
1.264767528;3685.6604;1.264767528;0;38.8
1.26809895;3681.796387;1.26809895;0;38.9
1.271443725;3677.7854;1.271443725;0;39
1.274763107;3673.443359;1.274763107;0;39.1
1.278103828;3668.389648;1.278103828;0;39.2
1.28143394;3662.926025;1.28143394;0;39.3
1.284777761;3657.337158;1.284777761;0;39.4
1.288118005;3651.417969;1.288118005;0;39.5
1.291466951;3645.438232;1.291466951;0;39.6
1.294813037;3639.310791;1.294813037;0;39.7
1.298156381;3632.702881;1.298156381;0;39.8
1.301481485;3625.169678;1.301481485;0;39.9
1.304797769;3617.131592;1.304797769;0;40
1.308121324;3608.86377;1.308121324;0;40.1
1.311454773;3600.394287;1.311454773;0;40.2
1.314781427;3591.774902;1.314781427;0;40.3
1.318129182;3583.162354;1.318129182;0;40.4
1.321457386;3574.205566;1.321457386;0;40.5
1.324782133;3564.473877;1.324782133;0;40.6
1.328120708;3554.333496;1.328120708;0;40.7
1.331450462;3544.055664;1.331450462;0;40.8
1.334777713;3533.395996;1.334777713;0;40.9
1.338102102;3522.625;1.338102102;0;41
1.341410398;3511.746094;1.341410398;0;41.1
1.344744325;3500.441406;1.344744325;0;41.2
1.348092079;3488.697754;1.348092079;0;41.3
1.351425886;3476.68335;1.351425886;0;41.4
1.354790688;3464.481934;1.354790688;0;41.5
1.358152509;3452.000977;1.358152509;0;41.6
1.361480474;3439.415039;1.361480474;0;41.7
1.364802003;3426.862793;1.364802003;0;41.8
1.368142128;3414.148682;1.368142128;0;41.9
1.371463299;3400.993164;1.371463299;0;42
1.37479794;3387.81543;1.37479794;0;42.1
1.37812233;3374.560059;1.37812233;0;42.2
1.381446719;3361.13208;1.381446719;0;42.3
1.384794593;3348.103516;1.384794593;0;42.4
1.388128042;3335.177979;1.388128042;0;42.5
1.391458511;3321.947754;1.391458511;0;42.6
1.39479208;3308.493164;1.39479208;0;42.7
1.39810884;3294.806885;1.39810884;0;42.8
1.401433468;3281.16748;1.401433468;0;42.9
1.404755354;3267.629883;1.404755354;0;43
1.408090115;3254.541748;1.408090115;0;43.1
1.411420941;3241.661133;1.411420941;0;43.2
1.414764285;3228.57666;1.414764285;0;43.3
1.418123126;3215.382324;1.418123126;0;43.4
1.421451092;3202.279053;1.421451092;0;43.5
1.424756527;3189.361572;1.424756527;0;43.6
1.428110361;3176.864014;1.428110361;0;43.7
1.43145299;3164.846191;1.43145299;0;43.8
1.434798598;3152.953369;1.434798598;0;43.9
1.438134551;3140.923096;1.438134551;0;44
1.441473007;3128.822754;1.441473007;0;44.1
1.444806933;3116.86499;1.444806933;0;44.2
1.448134422;3105.108887;1.448134422;0;44.3
1.451450825;3093.82959;1.451450825;0;44.4
1.454802275;3083.237061;1.454802275;0;44.5
1.45812726;3072.557373;1.45812726;0;44.6
1.461461067;3061.760254;1.461461067;0;44.7
1.464771509;3051.025391;1.464771509;0;44.8
1.468099236;3040.607666;1.468099236;0;44.9
1.47143662;3030.376709;1.47143662;0;45
1.474784493;3020.626953;1.474784493;0;45.1
1.478114486;3011.224365;1.478114486;0;45.2
1.481447697;3001.641602;1.481447697;0;45.3
1.484770298;2991.938721;1.484770298;0;45.4
1.488107085;2982.210205;1.488107085;0;45.5
1.491442442;2972.684326;1.491442442;0;45.6
1.494766355;2963.480469;1.494766355;0;45.7
1.498113275;2954.583008;1.498113275;0;45.8
1.501450777;2945.990723;1.501450777;0;45.9
1.50480783;2937.268311;1.50480783;0;46
1.508126616;2928.226563;1.508126616;0;46.1
1.511461496;2919.371582;1.511461496;0;46.2
1.514811873;2910.659424;1.514811873;0;46.3
1.518140793;2902.095947;1.518140793;0;46.4
1.521459699;2893.820068;1.521459699;0;46.5
1.524775386;2885.630371;1.524775386;0;46.6
1.528104186;2877.238281;1.528104186;0;46.7
1.531456113;2868.602539;1.531456113;0;46.8
1.534781218;2859.94751;1.534781218;0;46.9
1.538114667;2851.320801;1.538114667;0;47
1.541451931;2842.935547;1.541451931;0;47.1
1.544775486;2834.771484;1.544775486;0;47.2
1.548114777;2826.804199;1.548114777;0;47.3
1.551436901;2818.533203;1.551436901;0;47.4
1.554780364;2810.039551;1.554780364;0;47.5
1.55810082;2801.617432;1.55810082;0;47.6
1.561442971;2793.111084;1.561442971;0;47.7
1.564766407;2784.614258;1.564766407;0;47.8
1.568104506;2776.282959;1.568104506;0;47.9
1.571434021;2767.881836;1.571434021;0;48
1.574789762;2759.241455;1.574789762;0;48.1
1.578128934;2750.318359;1.578128934;0;48.2
1.5814569;2741.202637;1.5814569;0;48.3
1.584790349;2731.976807;1.584790349;0;48.4
1.588127017;2722.608887;1.588127017;0;48.5
1.59145391;2713.446289;1.59145391;0;48.6
1.594788909;2704.256836;1.594788909;0;48.7
1.598120928;2694.706055;1.598120928;0;48.8
1.601472259;2685.032227;1.601472259;0;48.9
1.604800701;2675.286377;1.604800701;0;49
1.608135343;2665.312256;1.608135343;0;49.1
1.611455321;2655.447266;1.611455321;0;49.2
1.61478436;2645.769043;1.61478436;0;49.3
1.618114948;2635.839111;1.618114948;0;49.4
1.621449947;2625.698486;1.621449947;0;49.5
1.624769568;2615.318604;1.624769568;0;49.6
1.62810123;2604.799072;1.62810123;0;49.7
1.631422758;2594.165039;1.631422758;0;49.8
1.634766579;2583.71582;1.634766579;0;49.9
1.638107061;2573.495605;1.638107061;0;50
1.641428828;2563.213867;1.641428828;0;50.1
1.644775867;2552.673096;1.644775867;0;50.2
1.648105621;2542.159912;1.648105621;0;50.3
1.651438355;2531.516113;1.651438355;0;50.4
1.654793382;2520.773438;1.654793382;0;50.5
1.658125997;2510.360352;1.658125997;0;50.6
1.66148138;2500.072754;1.66148138;0;50.7
1.664800406;2489.533691;1.664800406;0;50.8
1.668132186;2478.817871;1.668132186;0;50.9
1.671460152;2467.970947;1.671460152;0;51
1.674800754;2457.188965;1.674800754;0;51.1
1.678129673;2446.443359;1.678129673;0;51.2
1.681462765;2435.916016;1.681462765;0;51.3
1.684777141;2425.679199;1.684777141;0;51.4
1.688114643;2415.380615;1.688114643;0;51.5
1.691437244;2404.785645;1.691437244;0;51.6
1.694773316;2394.479492;1.694773316;0;51.7
1.698115587;2384.248291;1.698115587;0;51.8
1.701434255;2374.028809;1.701434255;0;51.9
1.70476234;2364.167725;1.70476234;0;52
1.708085537;2354.378906;1.708085537;0;52.1
1.711418867;2344.344238;1.711418867;0;52.2
1.714759111;2334.195801;1.714759111;0;52.3
1.718107939;2324.211426;1.718107939;0;52.4
1.721460938;2314.347168;1.721460938;0;52.5
1.724803209;2304.53833;1.724803209;0;52.6
1.728145838;2295.097168;1.728145838;0;52.7
1.731477618;2285.763672;1.731477618;0;52.8
1.734813929;2276.167969;1.734813929;0;52.9
1.738149524;2266.531982;1.738149524;0;53
1.741465688;2257.013184;1.741465688;0;53.1
1.744792104;2247.705078;1.744792104;0;53.2
1.74812305;2238.770752;1.74812305;0;53.3
1.751457334;2230.169189;1.751457334;0;53.4
1.754784584;2221.591309;1.754784584;0;53.5
1.758123159;2212.871582;1.758123159;0;53.6
1.761464;2204.113037;1.761464;0;53.7
1.764774323;2195.382813;1.764774323;0;53.8
1.768109918;2186.945801;1.768109918;0;53.9
1.771419644;2178.756592;1.771419644;0;54
1.774755836;2171.10498;1.774755836;0;54.1
1.778091908;2163.522705;1.778091908;0;54.2
1.781440735;2155.76001;1.781440735;0;54.3
1.784783602;2148.14917;1.784783602;0;54.4
1.788111448;2140.71875;1.788111448;0;54.5
1.791450739;2133.444336;1.791450739;0;54.6
1.79478395;2126.632324;1.79478395;0;54.7
1.798137546;2119.999512;1.798137546;0;54.8
1.801453948;2113.106201;1.801453948;0;54.9
1.804793835;2106.229248;1.804793835;0;55
1.808126926;2099.278076;1.808126926;0;55.1
1.811453104;2092.35083;1.811453104;0;55.2
1.814790487;2085.641357;1.814790487;0;55.3
1.818121433;2079.242676;1.818121433;0;55.4
1.821459889;2073.04541;1.821459889;0;55.5
1.824771762;2066.740723;1.824771762;0;55.6
1.828107476;2060.375977;1.828107476;0;55.7
1.83141923;2054.123535;1.83141923;0;55.8
1.834765196;2048.168457;1.834765196;0;55.9
1.838108182;2042.298462;1.838108182;0;56
1.841451645;2036.755249;1.841451645;0;56.1
1.844787836;2031.38855;1.844787836;0;56.2
1.848107934;2025.685791;1.848107934;0;56.3
1.851429939;2019.952515;1.851429939;0;56.4
1.854777575;2014.278442;1.854777575;0;56.5
1.858100772;2008.576782;1.858100772;0;56.6
1.861427546;2002.996216;1.861427546;0;56.7
1.864772677;1997.818481;1.864772677;0;56.8
1.86812675;1992.893066;1.86812675;0;56.9
1.871457696;1987.844971;1.871457696;0;57
1.874787927;1982.700562;1.874787927;0;57.1
1.878133059;1977.786743;1.878133059;0;57.2
1.881476045;1972.818481;1.881476045;0;57.3
1.884802341;1967.818359;1.884802341;0;57.4
1.888116002;1963.130005;1.888116002;0;57.5
1.891445756;1958.428711;1.891445756;0;57.6
