Non-bionmin S6,Non-bionmin S6,Non-bionmin S6,Non-bionmin S6,Non-bionmin S6
0.367570609,906.7615967,0.367570609,0,11.9
0.37090975,922.9058228,0.37090975,0,12
0.374233246,939.0509033,0.374233246,0,12.1
0.377554566,954.8762207,0.377554566,0,12.2
0.380886704,970.7639771,0.380886704,0,12.3
0.38423121,986.6481934,0.38423121,0,12.4
0.387570083,1002.306335,0.387570083,0,12.5
0.390913993,1018.297363,0.390913993,0,12.6
0.394269496,1034.345215,0.394269496,0,12.7
0.397609085,1050.140015,0.397609085,0,12.8
0.400931358,1065.816406,0.400931358,0,12.9
0.404253632,1081.364502,0.404253632,0,13
0.407594323,1096.818726,0.407594323,0,13.1
0.410921544,1112.192139,0.410921544,0,13.2
0.414245278,1127.741211,0.414245278,0,13.3
0.417574197,1143.474121,0.417574197,0,13.4
0.420912504,1159.09436,0.420912504,0,13.5
0.424236447,1174.361694,0.424236447,0,13.6
0.427572042,1189.812866,0.427572042,0,13.7
0.430911869,1205.176514,0.430911869,0,13.8
0.434236616,1220.534302,0.434236616,0,13.9
0.437557489,1236.242432,0.437557489,0,14
0.440894514,1251.942139,0.440894514,0,14.1
0.444223821,1267.279297,0.444223821,0,14.2
0.44754529,1282.355957,0.44754529,0,14.3
0.450903684,1297.382324,0.450903684,0,14.4
0.454257518,1312.506592,0.454257518,0,14.5
0.457595438,1327.467896,0.457595438,0,14.6
0.460937113,1342.625244,0.460937113,0,14.7
0.464270175,1357.760132,0.464270175,0,14.8
0.46759823,1372.349609,0.46759823,0,14.9
0.470927954,1386.937378,0.470927954,0,15
0.474249989,1401.541016,0.474249989,0,15.1
0.477576464,1416.192505,0.477576464,0,15.2
0.480905652,1431.102783,0.480905652,0,15.3
0.484240144,1446.293091,0.484240144,0,15.4
0.487588197,1461.404297,0.487588197,0,15.5
0.490914702,1476.275879,0.490914702,0,15.6
0.494243652,1490.978882,0.494243652,0,15.7
0.497571558,1505.695679,0.497571558,0,15.8
0.500892222,1520.520874,0.500892222,0,15.9
0.504210413,1535.360962,0.504210413,0,16
0.507548928,1550.536133,0.507548928,0,16.1
0.510885417,1565.719727,0.510885417,0,16.2
0.514237165,1580.425537,0.514237165,0,16.3
0.517580152,1595.07373,0.517580152,0,16.4
0.520902514,1609.724976,0.520902514,0,16.5
0.524234891,1624.331909,0.524234891,0,16.6
0.52757442,1639.229614,0.52757442,0,16.7
0.530924141,1654.161743,0.530924141,0,16.8
0.534239352,1668.780151,0.534239352,0,16.9
0.537580371,1683.04834,0.537580371,0,17
0.540922999,1697.249146,0.540922999,0,17.1
0.544251442,1711.215332,0.544251442,0,17.2
0.547581732,1725.270264,0.547581732,0,17.3
0.550924301,1739.523315,0.550924301,0,17.4
0.554264903,1754.007446,0.554264903,0,17.5
0.557582498,1768.130859,0.557582498,0,17.6
0.56090939,1781.799316,0.56090939,0,17.7
0.564232767,1795.436768,0.564232767,0,17.8
0.567555726,1808.917358,0.567555726,0,17.9
0.570896327,1822.218018,0.570896327,0,18
0.57423985,1835.914185,0.57423985,0,18.1
0.577578247,1849.614258,0.577578247,0,18.2
0.580908716,1863.060059,0.580908716,0,18.3
0.584230781,1876.255859,0.584230781,0,18.4
0.587570965,1889.310303,0.587570965,0,18.5
0.59090203,1902.238159,0.59090203,0,18.6
0.594224811,1915.131836,0.594224811,0,18.7
0.59757185,1928.410034,0.59757185,0,18.8
0.600917876,1941.866455,0.600917876,0,18.9
0.604247808,1955.019287,0.604247808,0,19
0.60758698,1967.984253,0.60758698,0,19.1
0.610938609,1980.972534,0.610938609,0,19.2
0.614261568,1993.706543,0.614261568,0,19.3
0.617596984,2006.353027,0.617596984,0,19.4
0.620909393,2019.128418,0.620909393,0,19.5
0.624230504,2031.870605,0.624230504,0,19.6
0.627560914,2044.352417,0.627560914,0,19.7
0.630899429,2056.658691,0.630899429,0,19.8
0.634235442,2068.806885,0.634235442,0,19.9
0.637582242,2080.82959,0.637582242,0,20
0.640904665,2092.882324,0.640904665,0,20.1
0.644255817,2105.200439,0.644255817,0,20.2
0.647578716,2117.635498,0.647578716,0,20.3
0.650912941,2129.683838,0.650912941,0,20.4
0.654230952,2141.615723,0.654230952,0,20.5
0.657565892,2153.642822,0.657565892,0,20.6
0.660894394,2165.397217,0.660894394,0,20.7
0.664226115,2177.405029,0.664226115,0,20.8
0.667567432,2189.549316,0.667567432,0,20.9
0.670896292,2201.4646,0.670896292,0,21
0.674250662,2213.162109,0.674250662,0,21.1
0.677590549,2224.449707,0.677590549,0,21.2
0.68090862,2235.529297,0.68090862,0,21.3
0.684244633,2246.700684,0.684244633,0,21.4
0.687562048,2257.983398,0.687562048,0,21.5
0.690913856,2269.484863,0.690913856,0,21.6
0.694246769,2280.986816,0.694246769,0,21.7
0.697589278,2292.01123,0.697589278,0,21.8
0.700932682,2302.931641,0.700932682,0,21.9
0.704261422,2313.756592,0.704261422,0,22
0.707587957,2324.524902,0.707587957,0,22.1
0.710910261,2335.606201,0.710910261,0,22.2
0.714240074,2346.718262,0.714240074,0,22.3
0.717579722,2357.37915,0.717579722,0,22.4
0.720914721,2367.782471,0.720914721,0,22.5
0.724238694,2378.046387,0.724238694,0,22.6
0.727567673,2388.373291,0.727567673,0,22.7
0.730894804,2398.810059,0.730894804,0,22.8
0.734237611,2409.497314,0.734237611,0,22.9
0.737559319,2420.051025,0.737559319,0,23
0.740894616,2430.184814,0.740894616,0,23.1
0.744221389,2440.140869,0.744221389,0,23.2
0.747573793,2450.260254,0.747573793,0,23.3
0.750908256,2460.433838,0.750908256,0,23.4
0.754259288,2470.789063,0.754259288,0,23.5
0.757611513,2481.418213,0.757611513,0,23.6
0.760953367,2491.766113,0.760953367,0,23.7
0.76427722,2501.532471,0.76427722,0,23.8
0.767580032,2510.927734,0.767580032,0,23.9
0.770932078,2520.340088,0.770932078,0,24
0.774240077,2529.794434,0.774240077,0,24.1
0.777578115,2539.401611,0.777578115,0,24.2
0.780921459,2549.308594,0.780921459,0,24.3
0.784251094,2559.272217,0.784251094,0,24.4
0.78757596,2568.607178,0.78757596,0,24.5
0.790905237,2577.891602,0.790905237,0,24.6
0.794241369,2587.192383,0.794241369,0,24.7
0.797558367,2596.30542,0.797558367,0,24.8
0.800886869,2605.754883,0.800886869,0,24.9
0.804210842,2615.35791,0.804210842,0,25
0.807543635,2624.813232,0.807543635,0,25.1
0.810862243,2633.891357,0.810862243,0,25.2
0.814221978,2642.988281,0.814221978,0,25.3
0.817575753,2652.010986,0.817575753,0,25.4
0.820931256,2660.885742,0.820931256,0,25.5
0.82426244,2669.747803,0.82426244,0,25.6
0.827593148,2678.77832,0.827593148,0,25.7
0.830932498,2687.699219,0.830932498,0,25.8
0.834243178,2696.081787,0.834243178,0,25.9
0.837581277,2704.531006,0.837581277,0,26
0.840917885,2712.967285,0.840917885,0,26.1
0.844252765,2721.385254,0.844252765,0,26.2
0.847587943,2730.176025,0.847587943,0,26.3
0.850916445,2739.069824,0.850916445,0,26.4
0.854250431,2747.637939,0.854250431,0,26.5
0.857580066,2756.003418,0.857580066,0,26.6
0.860907316,2764.07251,0.860907316,0,26.7
0.864222765,2771.98999,0.864222765,0,26.8
0.867559552,2779.904297,0.867559552,0,26.9
0.870890796,2788.109619,0.870890796,0,27
0.874226987,2796.589844,0.874226987,0,27.1
0.877570748,2804.895752,0.877570748,0,27.2
0.880914271,2812.8125,0.880914271,0,27.3
0.884251058,2820.706787,0.884251058,0,27.4
0.88756603,2828.340576,0.88756603,0,27.5
0.890909195,2836.201904,0.890909195,0,27.6
0.894242525,2844.412109,0.894242525,0,27.7
0.897597849,2852.684082,0.897597849,0,27.8
0.900937617,2860.532471,0.900937617,0,27.9
0.904279292,2868.177734,0.904279292,0,28
0.907601416,2875.550537,0.907601416,0,28.1
0.910926998,2882.859131,0.910926998,0,28.2
0.914253533,2890.251221,0.914253533,0,28.3
0.917586207,2898.105225,0.917586207,0,28.4
0.920917332,2905.833008,0.920917332,0,28.5
0.924243331,2913.188965,0.924243331,0,28.6
0.927571595,2920.582031,0.927571595,0,28.7
0.930906832,2928.130127,0.930906832,0,28.8
0.934237123,2935.737549,0.934237123,0,28.9
0.937583804,2943.48877,0.937583804,0,29
0.940926075,2951.230957,0.940926075,0,29.1
0.944246471,2958.596924,0.944246471,0,29.2
0.947558761,2965.662842,0.947558761,0,29.3
0.950899601,2972.635254,0.950899601,0,29.4
0.954232693,2979.688477,0.954232693,0,29.5
0.957573175,2986.874268,0.957573175,0,29.6
0.960910618,2994.130615,0.960910618,0,29.7
0.964248002,3001.731934,0.964248002,0,29.8
0.967592835,3008.969971,0.967592835,0,29.9
0.97091341,3015.649902,0.97091341,0,30
0.974257529,3022.387451,0.974257529,0,30.1
0.97759676,3029.294189,0.97759676,0,30.2
0.980928063,3036.074463,0.980928063,0,30.3
0.984247804,3043.199219,0.984247804,0,30.4
0.987569451,3050.428467,0.987569451,0,30.5
0.990900338,3057.261475,0.990900338,0,30.6
0.994241536,3063.853271,0.994241536,0,30.7
0.997583151,3070.192139,0.997583151,0,30.8
1.000920177,3076.45459,1.000920177,0,30.9
1.004247308,3082.786621,1.004247308,0,31
1.007573843,3089.171631,1.007573843,0,31.1
1.010905504,3095.756104,1.010905504,0,31.2
1.014235616,3102.003418,1.014235616,0,31.3
1.017570615,3108.063477,1.017570615,0,31.4
1.020909309,3114.296143,1.020909309,0,31.5
1.024237275,3120.394775,1.024237275,0,31.6
1.027568102,3126.442383,1.027568102,0,31.7
1.030893087,3132.779541,1.030893087,0,31.8
1.034228563,3139.126953,1.034228563,0,31.9
1.037589312,3145.138184,1.037589312,0,32
1.040924072,3150.836914,1.040924072,0,32.1
1.04425776,3156.372314,1.04425776,0,32.2
1.047590494,3161.904053,1.047590494,0,32.3
1.050921917,3167.492432,1.050921917,0,32.4
1.054250121,3173.41748,1.054250121,0,32.5
1.057587743,3179.476074,1.057587743,0,32.6
1.060907006,3185.037109,1.060907006,0,32.7
1.064254403,3190.446289,1.064254403,0,32.8
1.067603469,3195.777832,1.067603469,0,32.9
1.070921779,3200.992188,1.070921779,0,33
1.074251413,3206.32666,1.074251413,0,33.1
1.077584982,3211.958008,1.077584982,0,33.2
1.080913782,3217.426025,1.080913782,0,33.3
1.084241867,3222.501953,1.084241867,0,33.4
1.087565184,3227.079102,1.087565184,0,33.5
1.090896368,3231.7771,1.090896368,0,33.6
1.09420979,3236.757324,1.09420979,0,33.7
1.097570419,3242.00708,1.097570419,0,33.8
1.100908518,3247.620117,1.100908518,0,33.9
1.104224205,3253.095947,1.104224205,0,34
1.107557058,3258.098877,1.107557058,0,34.1
1.110905766,3263.027832,1.110905766,0,34.2
1.114242911,3268.084229,1.114242911,0,34.3
1.11757803,3272.992676,1.11757803,0,34.4
1.120927811,3278.204102,1.120927811,0,34.5
1.124275446,3283.460938,1.124275446,0,34.6
1.127613306,3288.356445,1.127613306,0,34.7
1.130932927,3292.79126,1.130932927,0,34.8
1.134260416,3296.888672,1.134260416,0,34.9
1.137589931,3300.921143,1.137589931,0,35
1.140929461,3304.776855,1.140929461,0,35.1
1.144259095,3308.772217,1.144259095,0,35.2
1.147572875,3312.906494,1.147572875,0,35.3
1.150898099,3316.876709,1.150898099,0,35.4
1.154238701,3320.477051,1.154238701,0,35.5
1.157566547,3324.194336,1.157566547,0,35.6
1.160909295,3327.864746,1.160909295,0,35.7
1.164236546,3331.536621,1.164236546,0,35.8
1.167562366,3335.403076,1.167562366,0,35.9
1.170891762,3339.241211,1.170891762,0,36
1.174229383,3342.498047,1.174229383,0,36.1
1.177557707,3345.343018,1.177557707,0,36.2
1.180902958,3348.125,1.180902958,0,36.3
1.18425107,3350.916016,1.18425107,0,36.4
1.187599659,3353.672852,1.187599659,0,36.5
1.190939307,3356.590576,1.190939307,0,36.6
1.194282174,3359.450928,1.194282174,0,36.7
1.197612882,3361.782227,1.197612882,0,36.8
1.200945616,3363.737061,1.200945616,0,36.9
1.204271555,3365.688965,1.204271555,0,37
1.207581878,3367.523438,1.207581878,0,37.1
1.210922241,3369.516602,1.210922241,0,37.2
1.214248896,3371.676514,1.214248896,0,37.3
1.217576861,3373.701904,1.217576861,0,37.4
1.220925212,3375.234375,1.220925212,0,37.5
1.224249959,3376.377197,1.224249959,0,37.6
1.22757113,3377.374512,1.22757113,0,37.7
1.230895996,3378.262207,1.230895996,0,37.8
1.234225869,3379.102783,1.234225869,0,37.9
1.237548232,3380.179688,1.237548232,0,38
1.240888596,3380.918457,1.240888596,0,38.1
1.244231582,3380.941162,1.244231582,0,38.2
1.247581363,3380.664307,1.247581363,0,38.3
1.250916958,3380.134033,1.250916958,0,38.4
1.254238605,3379.837646,1.254238605,0,38.5
1.257588029,3379.751953,1.257588029,0,38.6
1.260926127,3379.473633,1.260926127,0,38.7
1.264268517,3378.719971,1.264268517,0,38.8
1.26759553,3377.429199,1.26759553,0,38.9
1.270937085,3375.672852,1.270937085,0,39
1.274255157,3373.678955,1.274255157,0,39.1
1.27758801,3371.576416,1.27758801,0,39.2
1.280922174,3369.562256,1.280922174,0,39.3
1.284263372,3367.461182,1.284263372,0,39.4
1.287593961,3364.79541,1.287593961,0,39.5
1.290924191,3361.422607,1.290924191,0,39.6
1.294234753,3357.775391,1.294234753,0,39.7
1.297555089,3353.884033,1.297555089,0,39.8
1.300903916,3349.729492,1.300903916,0,39.9
1.304249048,3345.608398,1.304249048,0,40
1.307581663,3341.280518,1.307581663,0,40.1
1.310910702,3336.430908,1.310910702,0,40.2
1.314230919,3331.131836,1.314230919,0,40.3
1.317586184,3325.518066,1.317586184,0,40.4
1.320908546,3319.516602,1.320908546,0,40.5
1.324234843,3313.162842,1.324234843,0,40.6
1.327578068,3306.876221,1.327578068,0,40.7
1.330916286,3300.586426,1.330916286,0,40.8
1.334255338,3293.816162,1.334255338,0,40.9
1.337597609,3286.690186,1.337597609,0,41
1.340936661,3279.704346,1.340936661,0,41.1
1.344285965,3272.051514,1.344285965,0,41.2
1.347622156,3264.029541,1.347622156,0,41.3
1.350918412,3255.997803,1.350918412,0,41.4
1.354233265,3247.633789,1.354233265,0,41.5
1.357580185,3238.894043,1.357580185,0,41.6
1.360913277,3229.764893,1.360913277,0,41.7
1.364247441,3220.323975,1.364247441,0,41.8
1.367603183,3210.658447,1.367603183,0,41.9
1.370936155,3200.898438,1.370936155,0,42
1.374257207,3191.361572,1.374257207,0,42.1
1.377586961,3181.755127,1.377586961,0,42.2
1.380906105,3171.602539,1.380906105,0,42.3
1.384231687,3161.426514,1.384231687,0,42.4
1.387567043,3151.271484,1.387567043,0,42.5
1.390909791,3140.884033,1.390909791,0,42.6
1.394236565,3130.762695,1.394236565,0,42.7
1.397564054,3120.86377,1.397564054,0,42.8
1.400909662,3110.784668,1.400909662,0,42.9
1.404252648,3100.413574,1.404252648,0,43
1.407590508,3089.876953,1.407590508,0,43.1
1.41091013,3079.280029,1.41091013,0,43.2
1.41424942,3068.925293,1.41424942,0,43.3
1.417584777,3058.911377,1.417584777,0,43.4
1.420916438,3049.36377,1.420916438,0,43.5
1.424256563,3039.873535,1.424256563,0,43.6
1.427603245,3030.101807,1.427603245,0,43.7
1.430945635,3020.405029,1.430945635,0,43.8
1.43427515,3010.887207,1.43427515,0,43.9
1.437597513,3001.495361,1.437597513,0,44
1.440914392,2992.497314,1.440914392,0,44.1
1.444241881,2983.533447,1.444241881,0,44.2
1.447571278,2974.420166,1.447571278,0,44.3
1.450908303,2965.234375,1.450908303,0,44.4
1.454236984,2956.227783,1.454236984,0,44.5
1.457559347,2947.426025,1.457559347,0,44.6
1.460900307,2938.964111,1.460900307,0,44.7
1.464236021,2930.831787,1.464236021,0,44.8
1.46757102,2922.932129,1.46757102,0,44.9
1.470892549,2914.73584,1.470892549,0,45
1.474226236,2906.591553,1.474226236,0,45.1
1.477570534,2898.730469,1.477570534,0,45.2
1.480913043,2891.116455,1.480913043,0,45.3
1.484259367,2883.892334,1.484259367,0,45.4
1.487617612,2877.186035,1.487617612,0,45.5
1.490946412,2870.385254,1.490946412,0,45.6
1.49428165,2863.246826,1.49428165,0,45.7
1.497605681,2856.017822,1.497605681,0,45.8
1.500925422,2848.832764,1.500925422,0,45.9
1.50426209,2841.970947,1.50426209,0,46
1.507590055,2835.445313,1.507590055,0,46.1
1.510928154,2829.273438,1.510928154,0,46.2
1.514256954,2823.218506,1.514256954,0,46.3
1.517580152,2816.873047,1.517580152,0,46.4
1.520920157,2810.614014,1.520920157,0,46.5
1.524248958,2804.605957,1.524248958,0,46.6
1.527571797,2798.544434,1.527571797,0,46.7
1.530902267,2792.712646,1.530902267,0,46.8
1.534219861,2787.143311,1.534219861,0,46.9
1.537552118,2781.677246,1.537552118,0,47
1.54088819,2776.063965,1.54088819,0,47.1
1.54423058,2770.448242,1.54423058,0,47.2
1.547590852,2764.96875,1.547590852,0,47.3
1.550936937,2759.52832,1.550936937,0,47.4
1.554275513,2754.113037,1.554275513,0,47.5
1.557605743,2748.997803,1.557605743,0,47.6
1.560939193,2743.894531,1.560939193,0,47.7
1.564263105,2738.613037,1.564263105,0,47.8
1.567595243,2733.479004,1.567595243,0,47.9
1.570913792,2728.366699,1.570913792,0,48
1.57425797,2723.200195,1.57425797,0,48.1
1.577587247,2718.487793,1.577587247,0,48.2
1.580914855,2713.811279,1.580914855,0,48.3
1.584251404,2708.991943,1.584251404,0,48.4
1.587576151,2704.04834,1.587576151,0,48.5
1.590906501,2698.876465,1.590906501,0,48.6
1.594216943,2693.731201,1.594216943,0,48.7
1.597550273,2688.666748,1.597550273,0,48.8
1.600878954,2683.999512,1.600878954,0,48.9
1.604221702,2679.642334,1.604221702,0,49
1.607577324,2675.161621,1.607577324,0,49.1
1.610908031,2670.40332,1.610908031,0,49.2
1.614235163,2665.531738,1.614235163,0,49.3
1.617575288,2660.61499,1.617575288,0,49.4
1.620913506,2655.994141,1.620913506,0,49.5
1.624257445,2651.758057,1.624257445,0,49.6
1.627602339,2647.487793,1.627602339,0,49.7
1.630924463,2642.903809,1.630924463,0,49.8
1.634276509,2638.166016,1.634276509,0,49.9
1.637601852,2633.376709,1.637601852,0,50
1.640932441,2628.545898,1.640932441,0,50.1
1.644249678,2623.794434,1.644249678,0,50.2
1.647600412,2619.508057,1.647600412,0,50.3
1.650928617,2615.142822,1.650928617,0,50.4
1.654251695,2610.407471,1.654251695,0,50.5
1.657568932,2605.604736,1.657568932,0,50.6
1.660911679,2600.889893,1.660911679,0,50.7
1.66424942,2596.208252,1.66424942,0,50.8
1.667574883,2591.831299,1.667574883,0,50.9
1.670917511,2587.551025,1.670917511,0,51
1.674253821,2583.038574,1.674253821,0,51.1
1.677586436,2578.200439,1.677586436,0,51.2
1.680905938,2573.236572,1.680905938,0,51.3
1.684244037,2568.255371,1.684244037,0,51.4
1.687564254,2563.388184,1.687564254,0,51.5
1.690903664,2558.617188,1.690903664,0,51.6
1.69424367,2554.173828,1.69424367,0,51.7
1.69759357,2549.520752,1.69759357,0,51.8
1.700923443,2544.35498,1.700923443,0,51.9
1.704257369,2539.238281,1.704257369,0,52
1.707608223,2534.20874,1.707608223,0,52.1
1.710934639,2529.123047,1.710934639,0,52.2
1.714245915,2524.164551,1.714245915,0,52.3
1.717559695,2519.277832,1.717559695,0,52.4
1.720910311,2514.065918,1.720910311,0,52.5
1.724249721,2508.621338,1.724249721,0,52.6
1.727588296,2502.959473,1.727588296,0,52.7
1.730910301,2497.368164,1.730910301,0,52.8
1.734258175,2491.847656,1.734258175,0,52.9
1.737593651,2486.467529,1.737593651,0,53
1.7409091,2481.140869,1.7409091,0,53.1
1.744245768,2475.44458,1.744245768,0,53.2
1.74756372,2469.419434,1.74756372,0,53.3
1.750908971,2463.483643,1.750908971,0,53.4
1.754251122,2457.445801,1.754251122,0,53.5
1.7575804,2451.237305,1.7575804,0,53.6
1.760903955,2445.10083,1.760903955,0,53.7
1.764230371,2438.912354,1.764230371,0,53.8
1.767569304,2432.391846,1.767569304,0,53.9
1.770929098,2425.611816,1.770929098,0,54
1.774278998,2418.639648,1.774278998,0,54.1
1.777594805,2411.493164,1.777594805,0,54.2
1.780919313,2404.29126,1.780919313,0,54.3
1.784254789,2397.207031,1.784254789,0,54.4
1.78758657,2390.196045,1.78758657,0,54.5
1.790913463,2382.699219,1.790913463,0,54.6
1.794253826,2374.969727,1.794253826,0,54.7
1.797605872,2367.418213,1.797605872,0,54.8
1.800928354,2359.713135,1.800928354,0,54.9
1.804253221,2352.006836,1.804253221,0,55
1.807586908,2344.472168,1.807586908,0,55.1
1.810924292,2336.712891,1.810924292,0,55.2
1.814247847,2328.646729,1.814247847,0,55.3
1.817568064,2320.266113,1.817568064,0,55.4
1.820905089,2311.671631,1.820905089,0,55.5
1.824233651,2302.913086,1.824233651,0,55.6
1.827562451,2294.127441,1.827562451,0,55.7
1.830910444,2285.662842,1.830910444,0,55.8
1.834237337,2277.064697,1.834237337,0,55.9
1.837577224,2268.07251,1.837577224,0,56
1.84090817,2258.972412,1.84090817,0,56.1
1.844249249,2249.854004,1.844249249,0,56.2
1.84759891,2240.516846,1.84759891,0,56.3
1.850947142,2231.366211,1.850947142,0,56.4
1.854280949,2222.192139,1.854280949,0,56.5
1.857622385,2212.591309,1.857622385,0,56.6
1.860923409,2202.67041,1.860923409,0,56.7
1.86426878,2192.59668,1.86426878,0,56.8
1.867594957,2182.443359,1.867594957,0,56.9
1.870931506,2172.198975,1.870931506,0,57
1.874252677,2162.045166,1.874252677,0,57.1
1.877582908,2151.904541,1.877582908,0,57.2
1.880918741,2141.476563,1.880918741,0,57.3
1.884234667,2130.728271,1.884234667,0,57.4
1.887583494,2120.059326,1.887583494,0,57.5
1.890913129,2109.424805,1.890913129,0,57.6
1.894244313,2098.814697,1.894244313,0,57.7
1.897564769,2088.356934,1.897564769,0,57.8
1.900899529,2077.888184,1.900899529,0,57.9
1.904240131,2067.301514,1.904240131,0,58
1.907550216,2056.564453,1.907550216,0,58.1
