BIOMIN Stir2,BIOMIN Stir2,BIOMIN Stir2,BIOMIN Stir2,BIOMIN Stir2
0.364030182,1429.2146,0.364030182,0,11.8
0.367375314,1446.70874,0.367375314,0,11.9
0.370684236,1463.930176,0.370684236,0,12
0.374023885,1481.380249,0.374023885,0,12.1
0.37737909,1499.155396,0.37737909,0,12.2
0.380708843,1516.925537,0.380708843,0,12.3
0.38405627,1534.330811,0.38405627,0,12.4
0.387387455,1551.830811,0.387387455,0,12.5
0.390734732,1569.202148,0.390734732,0,12.6
0.394077182,1586.464478,0.394077182,0,12.7
0.397382796,1603.889526,0.397382796,0,12.8
0.400708079,1621.362549,0.400708079,0,12.9
0.404037088,1638.634277,0.404037088,0,13
0.407366455,1655.701782,0.407366455,0,13.1
0.410704345,1672.540771,0.410704345,0,13.2
0.414051294,1689.39856,0.414051294,0,13.3
0.417394161,1706.200317,0.417394161,0,13.4
0.420709163,1723.202515,0.420709163,0,13.5
0.424047887,1740.379272,0.424047887,0,13.6
0.427370757,1757.211792,0.427370757,0,13.7
0.430698723,1773.843262,0.430698723,0,13.8
0.434026986,1790.533203,0.434026986,0,13.9
0.437362373,1806.93811,0.437362373,0,14
0.440689355,1823.390137,0.440689355,0,14.1
0.444016755,1840.220459,0.444016755,0,14.2
0.447358787,1857.088867,0.447358787,0,14.3
0.450714231,1873.640259,0.450714231,0,14.4
0.454049259,1889.882935,0.454049259,0,14.5
0.457371205,1905.734009,0.457371205,0,14.6
0.460693985,1921.53064,0.460693985,0,14.7
0.46402964,1937.439941,0.46402964,0,14.8
0.467369676,1953.758301,0.467369676,0,14.9
0.470702082,1970.091064,0.470702082,0,15
0.474048108,1985.925781,0.474048108,0,15.1
0.477389872,2001.655884,0.477389872,0,15.2
0.480710775,2017.35498,0.480710775,0,15.3
0.484039634,2032.900757,0.484039634,0,15.4
0.487372071,2048.67334,0.487372071,0,15.5
0.490694523,2064.727051,0.490694523,0,15.6
0.494041532,2080.52002,0.494041532,0,15.7
0.497371465,2095.927002,0.497371465,0,15.8
0.500707984,2111.150146,0.500707984,0,15.9
0.504031479,2126.38623,0.504031479,0,16
0.507350743,2141.604492,0.507350743,0,16.1
0.510699987,2157.071289,0.510699987,0,16.2
0.514038861,2172.725586,0.514038861,0,16.3
0.517353356,2187.800537,0.517353356,0,16.4
0.5206846,2202.55127,0.5206846,0,16.5
0.524022043,2217.43335,0.524022043,0,16.6
0.527370095,2232.338623,0.527370095,0,16.7
0.53071034,2247.288574,0.53071034,0,16.8
0.534068286,2262.706787,0.534068286,0,16.9
0.537400365,2278.137207,0.537400365,0,17
0.540730953,2293.13623,0.540730953,0,17.1
0.544057846,2307.665771,0.544057846,0,17.2
0.547375619,2322.051025,0.547375619,0,17.3
0.550714552,2336.572998,0.550714552,0,17.4
0.554047287,2351.151367,0.554047287,0,17.5
0.557377279,2365.922607,0.557377279,0,17.6
0.560715497,2380.878418,0.560715497,0,17.7
0.56403923,2395.428711,0.56403923,0,17.8
0.567368865,2409.741455,0.567368865,0,17.9
0.570707083,2424.176514,0.570707083,0,18
0.57403034,2438.436768,0.57403034,0,18.1
0.577349722,2452.594238,0.577349722,0,18.2
0.580675364,2467.075195,0.580675364,0,18.3
0.584015906,2481.621094,0.584015906,0,18.4
0.587339222,2496.002441,0.587339222,0,18.5
0.590691209,2510.237061,0.590691209,0,18.6
0.594045222,2524.359619,0.594045222,0,18.7
0.597387075,2538.378662,0.597387075,0,18.8
0.600739777,2552.233887,0.600739777,0,18.9
0.604058266,2566.144775,0.604058266,0,19
0.607391536,2580.13623,0.607391536,0,19.1
0.610730708,2593.721191,0.610730708,0,19.2
0.614057958,2607.23877,0.614057958,0,19.3
0.617383838,2620.87793,0.617383838,0,19.4
0.620722353,2634.328613,0.620722353,0,19.5
0.624048829,2647.879883,0.624048829,0,19.6
0.627375185,2661.519531,0.627375185,0,19.7
0.630707979,2674.840576,0.630707979,0,19.8
0.634045243,2687.852539,0.634045243,0,19.9
0.637371778,2700.693359,0.637371778,0,20
0.640691817,2713.425537,0.640691817,0,20.1
0.644024312,2726.154541,0.644024312,0,20.2
0.647356749,2739.078613,0.647356749,0,20.3
0.650689662,2752.36499,0.650689662,0,20.4
0.654034197,2765.57959,0.654034197,0,20.5
0.657368958,2778.438965,0.657368958,0,20.6
0.660718977,2791.189453,0.660718977,0,20.7
0.664037645,2803.693359,0.664037645,0,20.8
0.667367578,2816.134277,0.667367578,0,20.9
0.670723498,2829.047363,0.670723498,0,21
0.674066186,2842.095215,0.674066186,0,21.1
0.677391052,2854.821777,0.677391052,0,21.2
0.6807307,2867.149414,0.6807307,0,21.3
0.684074879,2879.213379,0.684074879,0,21.4
0.687395275,2891.033936,0.687395275,0,21.5
0.690711021,2902.77124,0.690711021,0,21.6
0.694053233,2914.851074,0.694053233,0,21.7
0.697389364,2927.235352,0.697389364,0,21.8
0.700708807,2939.089111,0.700708807,0,21.9
0.704035342,2950.653809,0.704035342,0,22
0.707368314,2962.338379,0.707368314,0,22.1
0.710699379,2974.089355,0.710699379,0,22.2
0.714037418,2985.984863,0.714037418,0,22.3
0.717372298,2998.13916,0.717372298,0,22.4
0.720705628,3009.767822,0.720705628,0,22.5
0.724033475,3021.190674,0.724033475,0,22.6
0.727364063,3032.435547,0.727364063,0,22.7
0.73068589,3043.680908,0.73068589,0,22.8
0.734026134,3055.084229,0.734026134,0,22.9
0.737359226,3066.433105,0.737359226,0,23
0.740708113,3078.201172,0.740708113,0,23.1
0.744056702,3089.995361,0.744056702,0,23.2
0.747387767,3101.101807,0.747387767,0,23.3
0.750716388,3111.936279,0.750716388,0,23.4
0.754057288,3122.910156,0.754057288,0,23.5
0.757397652,3133.836426,0.757397652,0,23.6
0.760709941,3144.953125,0.760709941,0,23.7
0.764032125,3156.314453,0.764032125,0,23.8
0.767358422,3167.39917,0.767358422,0,23.9
0.770704865,3178.1604,0.770704865,0,24
0.774051785,3188.577881,0.774051785,0,24.1
0.77737236,3198.844238,0.77737236,0,24.2
0.780714631,3209.245361,0.780714631,0,24.3
0.784055531,3219.7771,0.784055531,0,24.4
0.787376165,3230.523926,0.787376165,0,24.5
0.790710509,3241.094727,0.790710509,0,24.6
0.794035912,3251.115967,0.794035912,0,24.7
0.797365725,3261.028564,0.797365725,0,24.8
0.800701976,3270.861084,0.800701976,0,24.9
0.804035902,3280.577881,0.804035902,0,25
0.807355762,3290.540771,0.807355762,0,25.1
0.810692787,3300.787598,0.810692787,0,25.2
0.814031184,3310.861084,0.814031184,0,25.3
0.817378581,3320.592041,0.817378581,0,25.4
0.820719302,3330.136719,0.820719302,0,25.5
0.82405144,3339.606934,0.82405144,0,25.6
0.827379704,3349.172852,0.827379704,0,25.7
0.830711186,3358.961426,0.830711186,0,25.8
0.834050596,3368.992188,0.834050596,0,25.9
0.837394655,3378.852783,0.837394655,0,26
0.840735734,3388.310791,0.840735734,0,26.1
0.844067097,3397.851074,0.844067097,0,26.2
0.847392797,3407.123047,0.847392797,0,26.3
0.850709438,3416.536865,0.850709438,0,26.4
0.854057133,3426.380615,0.854057133,0,26.5
0.857387066,3436.324219,0.857387066,0,26.6
0.860714614,3445.897461,0.860714614,0,26.7
0.864038348,3454.95459,0.864038348,0,26.8
0.867353737,3463.614746,0.867353737,0,26.9
0.87068665,3471.969971,0.87068665,0,27
0.874027312,3480.410156,0.874027312,0,27.1
0.877374232,3489.522705,0.877374232,0,27.2
0.880682707,3498.85498,0.880682707,0,27.3
0.884026527,3507.90625,0.884026527,0,27.4
0.887352109,3516.809082,0.887352109,0,27.5
0.890708387,3525.688232,0.890708387,0,27.6
0.894040704,3534.379883,0.894040704,0,27.7
0.897373378,3543.302246,0.897373378,0,27.8
0.900732875,3552.609619,0.900732875,0,27.9
0.904071987,3561.737793,0.904071987,0,28
0.907397926,3570.356934,0.907397926,0,28.1
0.910724163,3578.615234,0.910724163,0,28.2
0.914057076,3586.687744,0.914057076,0,28.3
0.917380989,3594.57666,0.917380989,0,28.4
0.920706987,3602.476563,0.920706987,0,28.5
0.924040794,3610.693848,0.924040794,0,28.6
0.927372932,3619.082031,0.927372932,0,28.7
0.930698395,3627.163086,0.930698395,0,28.8
0.93402791,3635.133301,0.93402791,0,28.9
0.93736577,3643.213135,0.93736577,0,29
0.940706372,3651.204346,0.940706372,0,29.1
0.944026351,3659.526855,0.944026351,0,29.2
0.947355807,3668.044678,0.947355807,0,29.3
0.950689495,3676.121094,0.950689495,0,29.4
0.95401305,3683.740967,0.95401305,0,29.5
0.957355022,3691.272217,0.957355022,0,29.6
0.960712254,3698.854248,0.960712254,0,29.7
0.964057803,3706.470703,0.964057803,0,29.8
0.967405438,3714.280273,0.967405438,0,29.9
0.97073245,3722.302979,0.97073245,0,30
0.974063635,3729.953369,0.974063635,0,30.1
0.977406204,3737.100342,0.977406204,0,30.2
0.98071897,3744.157959,0.98071897,0,30.3
0.984035432,3751.216309,0.984035432,0,30.4
0.987376094,3758.518799,0.987376094,0,30.5
0.990704596,3766.258789,0.990704596,0,30.6
0.994033515,3773.849854,0.994033515,0,30.7
0.997368217,3781.077148,0.997368217,0,30.8
1.000710964,3787.981445,1.000710964,0,30.9
1.004031658,3794.827637,1.004031658,0,31
1.007347465,3801.665283,1.007347465,0,31.1
1.010669112,3808.4646,1.010669112,0,31.2
1.014010787,3815.668701,1.014010787,0,31.3
1.017339826,3822.959717,1.017339826,0,31.4
1.02069509,3829.723145,1.02069509,0,31.5
1.024023771,3836.386963,1.024023771,0,31.6
1.027363658,3843.235596,1.027363658,0,31.7
1.030686855,3850.006348,1.030686855,0,31.8
1.03404057,3856.850342,1.03404057,0,31.9
1.037371039,3863.955322,1.037371039,0,32
1.04070425,3870.858398,1.04070425,0,32.1
1.044047952,3877.541992,1.044047952,0,32.2
1.047370076,3884.045898,1.047370076,0,32.3
1.050703645,3890.428711,1.050703645,0,32.4
1.054032326,3896.945313,1.054032326,0,32.5
1.057380319,3903.81958,1.057380319,0,32.6
1.060718894,3911.022461,1.060718894,0,32.7
1.064047575,3918.04834,1.064047575,0,32.8
1.067369699,3924.337158,1.067369699,0,32.9
1.070689797,3930.469482,1.070689797,0,33
1.074012637,3936.752197,1.074012637,0,33.1
1.07735467,3942.952881,1.07735467,0,33.2
1.080692887,3949.405518,1.080692887,0,33.3
1.084035039,3956.03125,1.084035039,0,33.4
1.0873667,3962.456787,1.0873667,0,33.5
1.090697169,3968.556641,1.090697169,0,33.6
1.094037175,3974.578125,1.094037175,0,33.7
1.097363949,3980.483154,1.097363949,0,33.8
1.100691915,3986.287109,1.100691915,0,33.9
1.104032874,3992.358154,1.104032874,0,34
1.107378006,3998.766357,1.107378006,0,34.1
1.110717535,4004.950684,1.110717535,0,34.2
1.114056945,4011.000244,1.114056945,0,34.3
1.117398858,4017.082031,1.117398858,0,34.4
1.120752215,4023.033691,1.120752215,0,34.5
1.124074578,4028.755127,1.124074578,0,34.6
1.127388,4034.614014,1.127388,0,34.7
1.130704641,4040.583984,1.130704641,0,34.8
1.134029627,4046.423828,1.134029627,0,34.9
1.137368441,4052.155273,1.137368441,0,35
1.14071238,4057.761719,1.14071238,0,35.1
1.144062877,4063.299561,1.144062877,0,35.2
1.147389531,4068.530518,1.147389531,0,35.3
1.150718927,4074.071045,1.150718927,0,35.4
1.154046416,4079.837891,1.154046416,0,35.5
1.157379746,4085.443604,1.157379746,0,35.6
1.160696268,4090.834717,1.160696268,0,35.7
1.164033055,4096.378418,1.164033055,0,35.8
1.167364836,4101.873047,1.167364836,0,35.9
1.17069304,4107.348145,1.17069304,0,36
1.174029231,4113.115234,1.174029231,0,36.1
1.177367926,4118.836914,1.177367926,0,36.2
1.180728912,4124.208984,1.180728912,0,36.3
1.184068799,4129.259277,1.184068799,0,36.4
1.187380433,4134.05957,1.187380433,0,36.5
1.190717578,4139.032227,1.190717578,0,36.6
1.194048285,4144.086914,1.194048285,0,36.7
1.197389364,4149.611816,1.197389364,0,36.8
1.200715184,4155.118652,1.200715184,0,36.9
1.204052925,4160.126465,1.204052925,0,37
1.207404017,4164.925781,1.207404017,0,37.1
1.21072495,4169.740234,1.21072495,0,37.2
1.214050174,4174.528809,1.214050174,0,37.3
1.217389703,4179.708984,1.217389703,0,37.4
1.220707655,4185.150391,1.220707655,0,37.5
1.224042892,4190.214355,1.224042892,0,37.6
1.227369189,4194.825684,1.227369189,0,37.7
1.230694652,4199.26709,1.230694652,0,37.8
1.234030247,4203.744629,1.234030247,0,37.9
1.237370372,4208.331543,1.237370372,0,38
1.240706682,4213.13623,1.240706682,0,38.1
1.244046211,4218.084473,1.244046211,0,38.2
1.247357965,4222.630859,1.247357965,0,38.3
1.250691772,4226.710938,1.250691772,0,38.4
1.25402987,4230.901855,1.25402987,0,38.5
1.25738585,4235.342773,1.25738585,0,38.6
1.260723829,4239.87207,1.260723829,0,38.7
1.264081478,4244.646973,1.264081478,0,38.8
1.267430663,4249.420898,1.267430663,0,38.9
1.270759106,4253.516113,1.270759106,0,39
1.274068236,4257.166016,1.274068236,0,39.1
1.277391434,4260.843262,1.277391434,0,39.2
1.28071928,4264.532227,1.28071928,0,39.3
1.284055114,4268.444824,1.284055114,0,39.4
1.287386656,4272.561523,1.287386656,0,39.5
1.29071784,4276.919434,1.29071784,0,39.6
1.294046164,4280.776367,1.294046164,0,39.7
1.297371984,4284.381836,1.297371984,0,39.8
1.300704122,4288.147461,1.300704122,0,39.9
1.304042101,4291.938477,1.304042101,0,40
1.307352424,4295.842773,1.307352424,0,40.1
1.310686707,4300.098633,1.310686707,0,40.2
1.31402576,4304.402344,1.31402576,0,40.3
1.317343593,4308.367188,1.317343593,0,40.4
1.320692062,4312.197754,1.320692062,0,40.5
1.324047089,4315.876465,1.324047089,0,40.6
1.327395201,4319.416504,1.327395201,0,40.7
1.330732465,4322.767578,1.330732465,0,40.8
1.33406353,4326.284668,1.33406353,0,40.9
1.337386012,4330.133301,1.337386012,0,41
1.340732098,4333.569336,1.340732098,0,41.1
1.344055414,4336.875977,1.344055414,0,41.2
1.347393036,4340.290527,1.347393036,0,41.3
1.350721121,4343.633789,1.350721121,0,41.4
1.354046702,4347.023438,1.354046702,0,41.5
1.357374072,4350.664551,1.357374072,0,41.6
1.360720634,4354.094727,1.360720634,0,41.7
1.364041567,4357.286621,1.364041567,0,41.8
1.367372513,4360.215332,1.367372513,0,41.9
1.370693564,4362.995605,1.370693564,0,42
1.374003172,4365.478027,1.374003172,0,42.1
1.377340317,4368.115723,1.377340317,0,42.2
1.380723,4371.4375,1.380723,0,42.3
1.384028912,4374.47168,1.384028912,0,42.4
1.387370229,4376.835449,1.387370229,0,42.5
1.390695333,4379.088867,1.390695333,0,42.6
1.394016862,4381.19043,1.394016862,0,42.7
1.397358298,4383.283203,1.397358298,0,42.8
1.400694013,4385.944824,1.400694013,0,42.9
1.404046178,4388.736816,1.404046178,0,43
1.407400489,4391.255371,1.407400489,0,43.1
1.410723925,4393.40332,1.410723925,0,43.2
1.414061904,4395.175781,1.414061904,0,43.3
1.417383075,4396.672363,1.417383075,0,43.4
1.420706153,4398.119141,1.420706153,0,43.5
1.424049139,4399.95166,1.424049139,0,43.6
1.427383542,4402.269531,1.427383542,0,43.7
1.430715084,4404.286133,1.430715084,0,43.8
1.434042096,4405.921387,1.434042096,0,43.9
1.437375784,4407.758789,1.437375784,0,44
1.440694809,4409.468262,1.440694809,0,44.1
1.44402945,4410.957031,1.44402945,0,44.2
1.447364092,4412.851074,1.447364092,0,44.3
1.450701356,4414.666016,1.450701356,0,44.4
1.454025984,4416.047852,1.454025984,0,44.5
1.457366347,4417.130371,1.457366347,0,44.6
1.460698366,4418.164063,1.460698366,0,44.7
1.46403873,4419.26709,1.46403873,0,44.8
1.467367768,4420.375977,1.467367768,0,44.9
1.47070241,4421.603516,1.47070241,0,45
1.474033713,4422.664063,1.474033713,0,45.1
1.477388859,4423.161133,1.477388859,0,45.2
1.480719566,4423.394531,1.480719566,0,45.3
1.484038234,4423.657715,1.484038234,0,45.4
1.487378359,4423.830078,1.487378359,0,45.5
1.490708709,4424.200684,1.490708709,0,45.6
1.494044304,4425.063965,1.494044304,0,45.7
1.497359514,4425.681152,1.497359514,0,45.8
1.500702381,4425.864746,1.500702381,0,45.9
1.504048944,4425.754883,1.504048944,0,46
1.507390141,4425.344238,1.507390141,0,46.1
1.510711432,4424.831055,1.510711432,0,46.2
1.51404953,4424.472656,1.51404953,0,46.3
1.517366529,4424.29541,1.517366529,0,46.4
1.520706058,4423.987305,1.520706058,0,46.5
1.524028659,4423.05957,1.524028659,0,46.6
1.527377486,4422.065918,1.527377486,0,46.7
1.530709743,4420.893555,1.530709743,0,46.8
1.534035444,4419.495605,1.534035444,0,46.9
1.53736186,4418.26123,1.53736186,0,47
1.540695786,4417.192383,1.540695786,0,47.1
1.544044018,4415.759766,1.544044018,0,47.2
1.547383785,4413.837891,1.547383785,0,47.3
1.550724864,4411.532227,1.550724864,0,47.4
1.554063439,4408.893555,1.554063439,0,47.5
1.557390094,4406.160645,1.557390094,0,47.6
1.560718536,4403.501953,1.560718536,0,47.7
1.564063311,4400.993164,1.564063311,0,47.8
1.567387342,4398.100586,1.567387342,0,47.9
1.570724249,4394.717285,1.570724249,0,48
1.574069858,4391.234863,1.574069858,0,48.1
1.577390552,4387.398926,1.577390552,0,48.2
1.580726743,4383.375,1.580726743,0,48.3
1.584058881,4379.591797,1.584058881,0,48.4
1.587395906,4375.776367,1.587395906,0,48.5
1.590718508,4371.493652,1.590718508,0,48.6
1.59403801,4366.720215,1.59403801,0,48.7
1.59737587,4361.669434,1.59737587,0,48.8
1.60070622,4356.398926,1.60070622,0,48.9
1.604024768,4351.007813,1.604024768,0,49
1.607370496,4345.803711,1.607370496,0,49.1
1.610709071,4340.674805,1.610709071,0,49.2
1.614041924,4335.043945,1.614041924,0,49.3
1.617377281,4328.975586,1.617377281,0,49.4
1.620721579,4322.80957,1.620721579,0,49.5
1.624054432,4316.11084,1.624054432,0,49.6
1.627400875,4309.359863,1.627400875,0,49.7
1.630738616,4302.713867,1.630738616,0,49.8
1.634064674,4295.802246,1.634064674,0,49.9
1.637393713,4288.398438,1.637393713,0,50
1.640725613,4280.644531,1.640725613,0,50.1
1.644073367,4272.584961,1.644073367,0,50.2
1.647399306,4264.224609,1.647399306,0,50.3
1.650734901,4255.696777,1.650734901,0,50.4
1.654061675,4247.183105,1.654061675,0,50.5
1.6573838,4238.404297,1.6573838,0,50.6
1.660706282,4229.061523,1.660706282,0,50.7
1.664026141,4219.242188,1.664026141,0,50.8
1.667371511,4209.084961,1.667371511,0,50.9
1.670706987,4198.419922,1.670706987,0,51
1.674036026,4187.585449,1.674036026,0,51.1
1.677355409,4176.566895,1.677355409,0,51.2
1.680698037,4164.631348,1.680698037,0,51.3
1.68401289,4151.641113,1.68401289,0,51.4
1.687367558,4138.102539,1.687367558,0,51.5
1.690724492,4123.815918,1.690724492,0,51.6
1.694069624,4108.744141,1.694069624,0,51.7
1.697412729,4092.963379,1.697412729,0,51.8
1.700747132,4076.275146,1.700747132,0,51.9
1.704089046,4057.948486,1.704089046,0,52
1.707418442,4037.782471,1.707418442,0,52.1
1.710738659,4015.975342,1.710738659,0,52.2
1.714062929,3992.749268,1.714062929,0,52.3
1.717385292,3968.142822,1.717385292,0,52.4
1.720727086,3942.410156,1.720727086,0,52.5
1.724052668,3915.452393,1.724052668,0,52.6
1.727396965,3887.133301,1.727396965,0,52.7
1.730731964,3857.848633,1.730731964,0,52.8
1.734058499,3828.360596,1.734058499,0,52.9
1.737383127,3799.127197,1.737383127,0,53
1.74070394,3770.552734,1.74070394,0,53.1
1.744023681,3742.985107,1.744023681,0,53.2
1.747348428,3716.212891,1.747348428,0,53.3
1.750699639,3689.537109,1.750699639,0,53.4
1.754041314,3663.071289,1.754041314,0,53.5
1.757377505,3637.186768,1.757377505,0,53.6
1.760718107,3611.822998,1.760718107,0,53.7
1.764060497,3587.39917,1.764060497,0,53.8
1.767412186,3564.081299,1.767412186,0,53.9
1.770749927,3541.665771,1.770749927,0,54
1.7740798,3520.093994,1.7740798,0,54.1
1.777401209,3499.32251,1.777401209,0,54.2
1.78073442,3479.591309,1.78073442,0,54.3
1.784058571,3460.959229,1.784058571,0,54.4
1.78740418,3443.559326,1.78740418,0,54.5
1.79074192,3427.59375,1.79074192,0,54.6
1.79406631,3412.603027,1.79406631,0,54.7
1.797395468,3398.081055,1.797395468,0,54.8
1.800712943,3384.418213,1.800712943,0,54.9
1.804029942,3371.770996,1.804029942,0,55
1.807370305,3360.037354,1.807370305,0,55.1
1.81070888,3349.403809,1.81070888,0,55.2
1.81405592,3339.914795,1.81405592,0,55.3
1.81738472,3330.994873,1.81738472,0,55.4
1.820712924,3322.558838,1.820712924,0,55.5
1.824049354,3314.73584,1.824049354,0,55.6
1.827381372,3307.445801,1.827381372,0,55.7
1.830701828,3300.391846,1.830701828,0,55.8
1.834035754,3294.115723,1.834035754,0,55.9
1.837381959,3288.746338,1.837381959,0,56
1.840728164,3283.813721,1.840728164,0,56.1
1.844058156,3278.875732,1.844058156,0,56.2
1.847403884,3274.321289,1.847403884,0,56.3
1.850739241,3269.971191,1.850739241,0,56.4
1.854067922,3265.706543,1.854067922,0,56.5
1.85739398,3261.925049,1.85739398,0,56.6
1.860711217,3258.463867,1.860711217,0,56.7
1.864033341,3254.977783,1.864033341,0,56.8
1.867377877,3251.358398,1.867377877,0,56.9
1.870715737,3247.712891,1.870715737,0,57
1.874059558,3244.090332,1.874059558,0,57.1
1.877392769,3240.473145,1.877392769,0,57.2
1.880718589,3237.178223,1.880718589,0,57.3
1.88403964,3233.916016,1.88403964,0,57.4
1.887375355,3230.282715,1.887375355,0,57.5
1.890698075,3226.269287,1.890698075,0,57.6
1.894036174,3222.14917,1.894036174,0,57.7
1.897352219,3217.69751,1.897352219,0,57.8
1.900686026,3213.149902,1.900686026,0,57.9
1.904029846,3208.705811,1.904029846,0,58
1.907345176,3203.878174,1.907345176,0,58.1
