BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1,BIOMIN Stir1
Deformation,Standard force,Standard travel,SG1,Test time
mm,N,mm,V,s
0.350913346,1720.22522,0.350913346,0,11.4
0.354236186,1735.197876,0.354236186,0,11.5
0.357578874,1750.372681,0.357578874,0,11.6
0.360915273,1765.331665,0.360915273,0,11.7
0.36425963,1779.955688,0.36425963,0,11.8
0.367608577,1794.619995,0.367608577,0,11.9
0.37093091,1809.054321,0.37093091,0,12
0.374251932,1823.557495,0.374251932,0,12.1
0.377574354,1838.466431,0.377574354,0,12.2
0.380912364,1853.368408,0.380912364,0,12.3
0.384250104,1867.74585,0.384250104,0,12.4
0.38758418,1881.824707,0.38758418,0,12.5
0.390900999,1895.859985,0.390900999,0,12.6
0.394236594,1909.955811,0.394236594,0,12.7
0.397563517,1924.193481,0.397563517,0,12.8
0.400912166,1938.774292,0.400912166,0,12.9
0.404241383,1953.344849,0.404241383,0,13
0.407555163,1967.356934,0.407555163,0,13.1
0.410889,1981.234619,0.410889,0,13.2
0.41422385,1995.262939,0.41422385,0,13.3
0.417589307,2009.326904,0.417589307,0,13.4
0.420919776,2023.619873,0.420919776,0,13.5
0.424272746,2038.162231,0.424272746,0,13.6
0.42760089,2052.263428,0.42760089,0,13.7
0.430931747,2065.76416,0.430931747,0,13.8
0.434253782,2079.056885,0.434253782,0,13.9
0.437588036,2092.419922,0.437588036,0,14
0.440925211,2105.853027,0.440925211,0,14.1
0.444252044,2119.438477,0.444252044,0,14.2
0.447584242,2133.513184,0.447584242,0,14.3
0.450913161,2147.569336,0.450913161,0,14.4
0.454245031,2161.174561,0.454245031,0,14.5
0.457579702,2174.769531,0.457579702,0,14.6
0.460908562,2188.286865,0.460908562,0,14.7
0.464233816,2201.723389,0.464233816,0,14.8
0.467561752,2215.437012,0.467561752,0,14.9
0.470871657,2229.302002,0.470871657,0,15
0.474207371,2243.023682,0.474207371,0,15.1
0.477557749,2256.48999,0.477557749,0,15.2
0.480893373,2269.883301,0.480893373,0,15.3
