S4Tnbm,S4Tnbm,S4Tnbm,S4Tnbm,S4Tnbm
0.368086815,1276.930786,0.368086815,0,11.9
0.37152195,1293.243286,0.37152195,0,12
0.374732018,1308.672974,0.374732018,0,12.1
0.378115654,1325.126099,0.378115654,0,12.2
0.381497383,1341.227661,0.381497383,0,12.3
0.384922981,1356.844849,0.384922981,0,12.4
0.388155937,1372.071411,0.388155937,0,12.5
0.391484261,1387.274536,0.391484261,0,12.6
0.394886971,1402.852661,0.394886971,0,12.7
0.398226738,1418.415161,0.398226738,0,12.8
0.401534081,1434.571411,0.401534081,0,12.9
0.404788017,1449.282349,0.404788017,0,13
0.408190727,1464.571411,0.408190727,0,13.1
0.411435127,1479.094849,0.411435127,0,13.2
0.414772987,1493.641724,0.414772987,0,13.3
0.418038368,1508.594849,0.418038368,0,13.4
0.421378136,1523.001099,0.421378136,0,13.5
0.424685478,1537.454224,0.424685478,0,13.6
0.428067207,1552.126099,0.428067207,0,13.7
0.431277275,1566.704224,0.431277275,0,13.8
0.434617043,1580.641724,0.434617043,0,13.9
0.437998772,1595.305786,0.437998772,0,14
0.441317558,1609.219849,0.441317558,0,14.1
0.444720268,1623.922974,0.444720268,0,14.2
0.448060036,1637.962036,0.448060036,0,14.3
0.451367378,1651.758911,0.451367378,0,14.4
0.45480442,1665.368286,0.45480442,0,14.5
0.458197594,1678.922974,0.458197594,0,14.6
0.461493492,1691.633911,0.461493492,0,14.7
0.464810371,1704.969849,0.464810371,0,14.8
0.468161583,1718.618286,0.468161583,0,14.9
0.471478462,1732.946411,0.471478462,0,15
0.474915504,1746.016724,0.474915504,0,15.1
0.478083611,1757.712036,0.478083611,0,15.2
0.48155117,1771.165161,0.48155117,0,15.3
0.484869957,1784.852661,0.484869957,0,15.4
0.488240242,1798.587036,0.488240242,0,15.5
0.491461754,1811.079224,0.491461754,0,15.6
0.494898796,1824.141724,0.494898796,0,15.7
0.498141289,1836.360474,0.498141289,0,15.8
0.501469612,1849.712036,0.501469612,0,15.9
0.50474453,1861.610474,0.50474453,0,16
0.507966042,1873.133911,0.507966042,0,16.1
0.511347771,1885.969849,0.511347771,0,16.2
0.514666557,1897.805786,0.514666557,0,16.3
0.518048286,1910.313599,0.518048286,0,16.4
0.521291077,1922.245361,0.521291077,0,16.5
0.524672806,1934.276611,0.524672806,0,16.6
0.527980149,1946.175049,0.527980149,0,16.7
0.531449616,1958.128174,0.531449616,0,16.8
0.534671128,1968.878174,0.534671128,0,16.9
0.538020432,1980.206299,0.538020432,0,17
0.541520417,1992.956299,0.541520417,0,17.1
0.544741929,2003.760986,0.544741929,0,17.2
0.548135102,2014.643799,0.548135102,0,17.3
0.551421463,2025.237549,0.551421463,0,17.4
0.554803193,2036.315674,0.554803193,0,17.5
0.55820781,2047.620361,0.55820781,0,17.6
0.561557114,2058.448486,0.561557114,0,17.7
0.56485492,2068.940674,0.56485492,0,17.8
0.568160355,2080.260986,0.568160355,0,17.9
0.571523011,2090.47583,0.571523011,0,18
0.574916184,2100.803955,0.574916184,0,18.1
0.578191102,2110.91333,0.578191102,0,18.2
0.581433594,2121.510986,0.581433594,0,18.3
0.584859192,2131.843018,0.584859192,0,18.4
0.588155091,2141.483643,0.588155091,0,18.5
0.591409028,2151.245361,0.591409028,0,18.6
0.594672501,2161.13208,0.594672501,0,18.7
0.598044693,2171.296143,0.598044693,0,18.8
0.601340592,2180.72583,0.601340592,0,18.9
0.604745209,2190.44458,0.604745209,0,19
0.608020127,2199.331299,0.608020127,0,19.1
0.611251175,2208.573486,0.611251175,0,19.2
0.61475116,2219.63208,0.61475116,0,19.3
0.618069947,2228.729736,0.618069947,0,19.4
0.621377289,2237.639893,0.621377289,0,19.5
0.624738038,2246.979736,0.624738038,0,19.6
0.628152192,2256.405518,0.628152192,0,19.7
0.631427109,2265.22583,0.631427109,0,19.8
0.634864151,2275.409424,0.634864151,0,19.9
0.638106644,2283.13208,0.638106644,0,20
0.641423523,2291.60083,0.641423523,0,20.1
0.64487201,2300.264893,0.64487201,0,20.2
0.648177445,2309.487549,0.648177445,0,20.3
0.651496232,2318.870361,0.651496232,0,20.4
0.65479213,2327.862549,0.65479213,0,20.5
0.658131897,2337.104736,0.658131897,0,20.6
0.66150409,2346.546143,0.66150409,0,20.7
0.664843857,2354.932861,0.664843857,0,20.8
0.668128312,2362.839111,0.668128312,0,20.9
0.671500504,2371.897705,0.671500504,0,21
0.674861252,2380.155518,0.674861252,0,21.1
0.678115189,2387.948486,0.678115189,0,21.2
0.681432068,2395.464111,0.681432068,0,21.3
0.68471843,2403.385986,0.68471843,0,21.4
0.688047707,2411.546387,0.688047707,0,21.5
0.69135505,2419.628418,0.69135505,0,21.6
0.694694817,2427.019043,0.694694817,0,21.7
0.697893441,2434.335449,0.697893441,0,21.8
0.701372445,2443.007324,0.701372445,0,21.9
0.704668343,2450.687012,0.704668343,0,22
0.708019555,2458.272949,0.708019555,0,22.1
0.711359322,2465.554199,0.711359322,0,22.2
0.714729607,2472.88623,0.714729607,0,22.3
0.718155205,2480.269043,0.718155205,0,22.4
0.721538842,2487.722168,0.721538842,0,22.5
0.724802315,2494.339355,0.724802315,0,22.6
0.728130639,2501.933105,0.728130639,0,22.7
0.73148185,2509.581543,0.73148185,0,22.8
0.734842598,2516.315918,0.734842598,0,22.9
0.738203347,2523.390137,0.738203347,0,23
0.741445839,2529.565918,0.741445839,0,23.1
0.744827569,2537.038574,0.744827569,0,23.2
0.748220742,2544.921387,0.748220742,0,23.3
0.751539528,2551.339355,0.751539528,0,23.4
0.754879296,2557.581543,0.754879296,0,23.5
0.758207619,2564.120605,0.758207619,0,23.6
0.761471093,2570.757324,0.761471093,0,23.7
0.764789879,2577.358887,0.764789879,0,23.8
0.768106759,2583.202637,0.768106759,0,23.9
0.77130729,2588.36084,0.77130729,0,24
0.774711907,2595.161621,0.774711907,0,24.1
0.778061211,2602.071777,0.778061211,0,24.2
0.781347573,2607.915527,0.781347573,0,24.3
0.784643471,2614.212402,0.784643471,0,24.4
0.787962258,2621.337402,0.787962258,0,24.5
0.791311562,2627.677246,0.791311562,0,24.6
0.794758141,2634.313965,0.794758141,0,24.7
0.798044503,2639.909668,0.798044503,0,24.8
0.801372826,2645.520996,0.801372826,0,24.9
0.804830849,2651.888184,0.804830849,0,25
0.808115304,2658.114746,0.808115304,0,25.1
0.811476052,2663.974121,0.811476052,0,25.2
0.814794838,2669.755371,0.814794838,0,25.3
0.818134606,2676.356934,0.818134606,0,25.4
0.821495354,2682.946777,0.821495354,0,25.5
0.824898064,2689.415527,0.824898064,0,25.6
0.828119576,2695.071777,0.828119576,0,25.7
0.831503212,2701.317871,0.831503212,0,25.8
0.834896386,2707.438965,0.834896386,0,25.9
0.838148415,2713.312012,0.838148415,0,26
0.841520607,2719.409668,0.841520607,0,26.1
0.844816506,2724.450684,0.844816506,0,26.2
0.848177254,2730.356934,0.848177254,0,26.3
0.85147506,2735.226074,0.85147506,0,26.4
0.854813755,2740.688965,0.854813755,0,26.5
0.858002841,2745.034668,0.858002841,0,26.6
0.861375034,2750.54248,0.861375034,0,26.7
0.864661396,2755.655762,0.864661396,0,26.8
0.86807555,2761.149902,0.86807555,0,26.9
0.871339023,2766.82959,0.871339023,0,27
0.874571979,2771.64209,0.874571979,0,27.1
0.878039539,2777.73584,0.878039539,0,27.2
0.881367862,2782.989746,0.881367862,0,27.3
0.884665668,2787.89209,0.884665668,0,27.4
0.888035953,2793.333496,0.888035953,0,27.5
0.891396701,2798.989746,0.891396701,0,27.6
0.894747913,2803.726074,0.894747913,0,27.7
0.898194492,2808.79834,0.898194492,0,27.8
0.901448429,2812.79834,0.901448429,0,27.9
0.904765308,2817.35498,0.904765308,0,28
0.908234775,2823.331543,0.908234775,0,28.1
0.911551654,2828.728027,0.911551654,0,28.2
0.914817035,2833.01123,0.914817035,0,28.3
0.918133914,2837.269043,0.918133914,0,28.4
0.921538532,2842.26123,0.921538532,0,28.5
0.924887836,2847.718262,0.924887836,0,28.6
0.928260028,2852.499512,0.928260028,0,28.7
0.93141669,2855.662598,0.93141669,0,28.8
0.934851825,2860.396973,0.934851825,0,28.9
0.938203037,2865.531738,0.938203037,0,29
0.941477954,2869.512207,0.941477954,0,29.1
0.944741428,2873.695801,0.944741428,0,29.2
0.94802779,2877.715332,0.94802779,0,29.3
0.951314151,2882.068848,0.951314151,0,29.4
0.954663455,2886.660645,0.954663455,0,29.5
0.958014667,2891.049316,0.958014667,0,29.6
0.961245716,2894.88916,0.961245716,0,29.7
0.964671314,2899.783691,0.964671314,0,29.8
0.967999637,2904.641113,0.967999637,0,29.9
0.971425235,2909.945801,0.971425235,0,30
0.974688709,2913.834473,0.974688709,0,30.1
0.977986515,2917.79541,0.977986515,0,30.2
0.981410205,2922.38916,0.981410205,0,30.3
0.984803379,2926.865723,0.984803379,0,30.4
0.988122165,2931.006348,0.988122165,0,30.5
0.991397083,2935.166504,0.991397083,0,30.6
0.994843662,2940.104004,0.994843662,0,30.7
0.998151004,2945.141113,0.998151004,0,30.8
1.001555681,2949.83252,1.001555681,0,30.9
1.004840136,2953.479004,1.004840136,0,31
1.008170366,2957.650879,1.008170366,0,31.1
1.011594057,2962.541504,1.011594057,0,31.2
1.014933825,2966.393066,1.014933825,0,31.3
1.018155336,2969.682129,1.018155336,0,31.4
1.021494627,2973.240967,1.021494627,0,31.5
1.024813414,2976.510498,1.024813414,0,31.6
1.028141737,2980.502686,1.028141737,0,31.7
1.03147006,2984.065186,1.03147006,0,31.8
1.034680128,2986.663818,1.034680128,0,31.9
1.03803134,2990.603271,1.03803134,0,32
1.041327238,2994.23999,1.041327238,0,32.1
1.044720411,2997.874756,1.044720411,0,32.2
1.047962904,3001.054443,1.047962904,0,32.3
1.051302671,3004.585693,1.051302671,0,32.4
1.054707289,3008.294678,1.054707289,0,32.5
1.058056593,3012.382568,1.058056593,0,32.6
1.061363935,3015.561279,1.061363935,0,32.7
1.064638853,3018.993896,1.064638853,0,32.8
1.068150282,3023.724365,1.068150282,0,32.9
1.071436644,3026.298584,1.071436644,0,33
1.074797392,3029.566162,1.074797392,0,33.1
1.078125715,3032.378662,1.078125715,0,33.2
1.081486464,3036.160889,1.081486464,0,33.3
1.084814787,3039.382568,1.084814787,0,33.4
1.088251829,3042.7146,1.088251829,0,33.5
1.091482878,3044.863037,1.091482878,0,33.6
1.094801664,3048.156006,1.094801664,0,33.7
1.098269224,3051.669678,1.098269224,0,33.8
1.101576567,3054.548584,1.101576567,0,33.9
1.104883909,3057.436279,1.104883909,0,34
1.108114958,3059.516357,1.108114958,0,34.1
1.111519575,3062.232178,1.111519575,0,34.2
1.114783049,3064.818115,1.114783049,0,34.3
1.118143797,3067.391357,1.118143797,0,34.4
1.121388197,3069.633545,1.121388197,0,34.5
1.124684095,3071.9646,1.124684095,0,34.6
1.1280334,3074.347412,1.1280334,0,34.7
1.13136363,3076.688232,1.13136363,0,34.8
1.13470149,3078.871826,1.13470149,0,34.9
1.137934446,3080.407959,1.137934446,0,35
1.141337156,3084.574951,1.141337156,0,35.1
1.144720793,3087.209717,1.144720793,0,35.2
1.148016691,3089.405029,1.148016691,0,35.3
1.151345015,3091.942139,1.151345015,0,35.4
1.154791594,3094.89917,1.154791594,0,35.5
1.158121824,3097.215576,1.158121824,0,35.6
1.161524534,3099.915771,1.161524534,0,35.7
1.164843321,3102.082764,1.164843321,0,35.8
1.16809535,3103.937256,1.16809535,0,35.9
1.171520948,3106.831787,1.171520948,0,36
1.17487216,3108.234131,1.17487216,0,36.1
1.178156614,3109.536377,1.178156614,0,36.2
1.181486845,3111.523682,1.181486845,0,36.3
1.184868574,3112.802734,1.184868574,0,36.4
1.188174725,3114.388672,1.188174725,0,36.5
1.191558361,3116.017578,1.191558361,0,36.6
1.194768429,3116.633789,1.194768429,0,36.7
1.19811964,3117.868408,1.19811964,0,36.8
1.20152235,3118.85791,1.20152235,0,36.9
1.204829693,3118.882324,1.204829693,0,37
1.20808363,3119.065186,1.20808363,0,37.1
1.211337566,3119.082764,1.211337566,0,37.2
1.214675426,3119.535889,1.214675426,0,37.3
1.218026638,3119.989502,1.218026638,0,37.4
1.221419811,3120.377441,1.221419811,0,37.5
1.22465086,3119.983887,1.22465086,0,37.6
1.227990627,3120.908447,1.227990627,0,37.7
1.231330395,3121.539795,1.231330395,0,37.8
1.234744549,3121.324951,1.234744549,0,37.9
1.238072872,3121.07666,1.238072872,0,38
1.241391659,3120.193359,1.241391659,0,38.1
1.244773388,3120.478027,1.244773388,0,38.2
1.248134136,3119.538086,1.248134136,0,38.3
1.251409054,3117.888916,1.251409054,0,38.4
1.25472784,3116.978271,1.25472784,0,38.5
1.2581954,3116.422607,1.2581954,0,38.6
1.261481762,3114.891357,1.261481762,0,38.7
1.264863491,3114.345459,1.264863491,0,38.8
1.268214703,3111.887939,1.268214703,0,38.9
1.271468639,3109.989014,1.271468639,0,39
1.274871349,3108.567139,1.274871349,0,39.1
1.278243542,3106.216553,1.278243542,0,39.2
1.281497478,3103.397217,1.281497478,0,39.3
1.284825802,3100.723389,1.284825802,0,39.4
1.288133144,3098.994141,1.288133144,0,39.5
1.291472912,3095.393555,1.291472912,0,39.6
1.294810772,3092.295898,1.294810772,0,39.7
1.298032284,3087.946289,1.298032284,0,39.8
1.301372051,3084.661133,1.301372051,0,39.9
1.3047328,3081.079102,1.3047328,0,40
1.307975292,3078.208984,1.307975292,0,40.1
1.311294079,3074.164063,1.311294079,0,40.2
1.314622402,3070.421875,1.314622402,0,40.3
1.318057537,3067.185547,1.318057537,0,40.4
1.321397305,3063.804688,1.321397305,0,40.5
1.324748516,3059.910156,1.324748516,0,40.6
1.327958584,3055.34375,1.327958584,0,40.7
1.331426144,3052.416992,1.331426144,0,40.8
1.334798336,3047.46582,1.334798336,0,40.9
1.338138103,3042.571289,1.338138103,0,41
1.341466427,3037.774414,1.341466427,0,41.1
1.344762325,3031.981445,1.344762325,0,41.2
1.348187923,3027.075195,1.348187923,0,41.3
1.351560116,3021.80957,1.351560116,0,41.4
1.35482347,3015.9021,1.35482347,0,41.5
1.358098388,3009.917725,1.358098388,0,41.6
1.361546874,3004.548584,1.361546874,0,41.7
1.364831328,2997.829834,1.364831328,0,41.8
1.368203521,2992.044678,1.368203521,0,41.9
1.371510863,2985.357178,1.371510863,0,42
1.374797225,2978.450928,1.374797225,0,42.1
1.378190398,2972.072021,1.378190398,0,42.2
1.381507277,2965.579834,1.381507277,0,42.3
1.384717345,2958.661865,1.384717345,0,42.4
1.388015151,2952.591553,1.388015151,0,42.5
1.391375899,2946.189209,1.391375899,0,42.6
1.394650817,2939.243896,1.394650817,0,42.7
1.398021102,2932.775146,1.398021102,0,42.8
1.401242614,2925.935303,1.401242614,0,42.9
1.404635787,2919.95874,1.404635787,0,43
1.40802896,2913.712646,1.40802896,0,43.1
1.411368728,2907.462646,1.411368728,0,43.2
1.414719939,2900.654053,1.414719939,0,43.3
1.418069243,2894.255615,1.418069243,0,43.4
1.421409011,2887.64624,1.421409011,0,43.5
1.424811721,2881.08374,1.424811721,0,43.6
1.428151488,2874.243896,1.428151488,0,43.7
1.431416869,2866.697021,1.431416869,0,43.8
1.434777617,2860.962646,1.434777617,0,43.9
1.438147902,2854.470459,1.438147902,0,44
1.441499114,2847.630615,1.441499114,0,44.1
1.444815993,2840.657959,1.444815993,0,44.2
1.448155761,2834.212646,1.448155761,0,44.3
1.451495528,2827.907959,1.451495528,0,44.4
1.454888701,2822.851318,1.454888701,0,44.5
1.458152175,2815.394287,1.458152175,0,44.6
1.461438537,2808.488037,1.461438537,0,44.7
1.46489656,2802.4646,1.46489656,0,44.8
1.468118072,2795.30835,1.468118072,0,44.9
1.471488357,2789.515381,1.471488357,0,45
1.474667907,2782.534912,1.474667907,0,45.1
1.477975249,2776.3396,1.477975249,0,45.2
1.481345534,2770.546631,1.481345534,0,45.3
1.484706283,2765.296631,1.484706283,0,45.4
1.487939239,2759.019287,1.487939239,0,45.5
1.491279006,2754.531006,1.491279006,0,45.6
1.494746566,2749.372803,1.494746566,0,45.7
1.498032928,2743.921631,1.498032928,0,45.8
1.501382232,2739.060303,1.501382232,0,45.9
1.504680037,2733.189209,1.504680037,0,46
1.508061767,2727.853271,1.508061767,0,46.1
1.511496902,2722.417725,1.511496902,0,46.2
1.514794707,2716.687256,1.514794707,0,46.3
1.518058181,2710.3396,1.518058181,0,46.4
1.521493912,2705.206299,1.521493912,0,46.5
1.524845123,2699.343018,1.524845123,0,46.6
1.528238297,2694.135986,1.528238297,0,46.7
1.531555176,2688.50708,1.531555176,0,46.8
1.534788132,2682.356689,1.534788132,0,46.9
1.538244247,2677.897705,1.538244247,0,47
1.541530609,2672.88208,1.541530609,0,47.1
1.544849396,2667.751221,1.544849396,0,47.2
1.54813385,2662.059814,1.54813385,0,47.3
1.551538467,2656.559814,1.551538467,0,47.4
1.554738998,2650.803955,1.554738998,0,47.5
1.558185577,2646.155518,1.558185577,0,47.6
1.561407089,2639.999268,1.561407089,0,47.7
1.564638138,2634.803955,1.564638138,0,47.8
1.568063736,2630.534424,1.568063736,0,47.9
1.571371078,2625.903564,1.571371078,0,48
1.574634552,2621.001221,1.574634552,0,48.1
1.577974319,2616.044189,1.577974319,0,48.2
1.581302643,2611.548096,1.581302643,0,48.3
1.584686279,2607.298096,1.584686279,0,48.4
1.588088989,2603.661377,1.588088989,0,48.5
1.591396332,2598.915283,1.591396332,0,48.6
1.594768524,2594.555908,1.594768524,0,48.7
1.598096848,2589.764893,1.598096848,0,48.8
1.601511002,2585.057861,1.601511002,0,48.9
1.604839325,2581.137939,1.604839325,0,49
1.608125687,2576.616455,1.608125687,0,49.1
1.611507416,2572.358643,1.611507416,0,49.2
1.614879608,2568.218018,1.614879608,0,49.3
1.618207932,2563.341064,1.618207932,0,49.4
1.621440887,2558.954346,1.621440887,0,49.5
1.624898911,2555.595947,1.624898911,0,49.6
1.628173828,2550.562744,1.628173828,0,49.7
1.631555557,2546.289307,1.631555557,0,49.8
1.634841919,2541.435791,1.634841919,0,49.9
1.638126373,2537.015869,1.638126373,0,50
1.641487122,2533.877197,1.641487122,0,50.1
1.644838333,2529.775635,1.644838333,0,50.2
1.648048401,2524.752197,1.648048401,0,50.3
1.651323318,2520.525635,1.651323318,0,50.4
1.654760361,2517.235596,1.654760361,0,50.5
1.658044815,2513.992432,1.658044815,0,50.6
1.661363602,2510.94458,1.661363602,0,50.7
1.664627075,2506.397705,1.664627075,0,50.8
1.667978287,2502.675049,1.667978287,0,50.9
1.671413422,2499.682861,1.671413422,0,51
1.674764633,2495.981689,1.674764633,0,51.1
1.678081512,2491.846924,1.678081512,0,51.2
1.681388855,2488.639893,1.681388855,0,51.3
1.684749603,2484.536377,1.684749603,0,51.4
1.688132763,2480.203125,1.688132763,0,51.5
1.691482067,2476.103516,1.691482067,0,51.6
1.694715023,2471.712891,1.694715023,0,51.7
1.698129177,2468.21875,1.698129177,0,51.8
1.701564312,2464.314453,1.701564312,0,51.9
1.704871655,2460.048828,1.704871655,0,52
1.708146572,2455.583984,1.708146572,0,52.1
1.711539745,2451.607422,1.711539745,0,52.2
1.714837551,2448.058594,1.714837551,0,52.3
1.718230724,2444,1.718230724,0,52.4
1.721505642,2439.363281,1.721505642,0,52.5
1.724769115,2434.820313,1.724769115,0,52.6
1.728162289,2431.066406,1.728162289,0,52.7
1.73144865,2426.855469,1.73144865,0,52.8
1.734809399,2423.458984,1.734809399,0,52.9
1.738072872,2419.023438,1.738072872,0,53
1.741368771,2414.761719,1.741368771,0,53.1
1.744666576,2410.695313,1.744666576,0,53.2
1.74805975,2407.552734,1.74805975,0,53.3
1.751323223,2402.849609,1.751323223,0,53.4
1.754598141,2399,1.754598141,0,53.5
1.758056164,2395.476563,1.758056164,0,53.6
1.761373043,2391.546875,1.761373043,0,53.7
1.76475668,2387.628906,1.76475668,0,53.8
1.767999172,2382.982422,1.767999172,0,53.9
1.771413326,2378.783203,1.771413326,0,54
1.774806499,2374.458984,1.774806499,0,54.1
1.778167248,2369.814453,1.778167248,0,54.2
1.781486034,2365.824219,1.781486034,0,54.3
1.784781933,2361.443359,1.784781933,0,54.4
1.788131237,2356.873047,1.788131237,0,54.5
1.79152441,2352.773438,1.79152441,0,54.6
1.794843197,2348.220703,1.794843197,0,54.7
1.79808569,2343.054688,1.79808569,0,54.8
1.801543713,2339.5625,1.801543713,0,54.9
1.804915905,2335.710938,1.804915905,0,55
1.80822134,2330.548828,1.80822134,0,55.1
1.811475277,2325.199219,1.811475277,0,55.2
1.814815044,2320.544922,1.814815044,0,55.3
1.818133831,2315.833984,1.818133831,0,55.4
1.821504116,2312.607422,1.821504116,0,55.5
1.824769497,2307.304688,1.824769497,0,55.6
1.827958584,2302.339844,1.827958584,0,55.7
1.831393719,2298.492188,1.831393719,0,55.8
1.834691525,2293.896484,1.834691525,0,55.9
1.83799696,2289.009766,1.83799696,0,56
1.841262341,2283.761719,1.841262341,0,56.1
1.844665051,2279.052734,1.844665051,0,56.2
1.848016262,2273.978516,1.848016262,0,56.3
1.851388454,2269.087891,1.851388454,0,56.4
1.854683399,2263.528809,1.854683399,0,56.5
1.858099461,2258.509277,1.858099461,0,56.6
1.861448765,2253.030762,1.861448765,0,56.7
1.864853382,2246.890137,1.864853382,0,56.8
1.868160725,2240.769043,1.868160725,0,56.9
1.871468067,2234.741699,1.871468067,0,57
1.874849796,2229.440918,1.874849796,0,57.1
1.878189564,2223.841309,1.878189564,0,57.2
1.881550312,2217.51709,1.881550312,0,57.3
1.884771824,2210.665527,1.884771824,0,57.4
1.888185978,2205.083496,1.888185978,0,57.5
1.891579151,2199.444824,1.891579151,0,57.6
1.894907475,2192.991699,1.894907475,0,57.7
1.898149967,2186.233887,1.898149967,0,57.8
1.901468754,2179.710449,1.901468754,0,57.9
1.904850483,2173.003418,1.904850483,0,58
1.908178806,2166.472168,1.908178806,0,58.1
1.911432743,2159.358887,1.911432743,0,58.2
1.914665699,2152.351074,1.914665699,0,58.3
