S3Tnbm,S3Tnbm,S3Tnbm,S3Tnbm,S3Tnbm
0.375333518,1665.325317,0.375333518,0,12.1
0.378608435,1679.98938,0.378608435,0,12.2
0.381948203,1694.098755,0.381948203,0,12.3
0.38520214,1707.598755,0.38520214,0,12.4
0.388477057,1721.747192,0.388477057,0,12.5
0.39187023,1737.005005,0.39187023,0,12.6
0.395166129,1750.55188,0.395166129,0,12.7
0.39851734,1764.067505,0.39851734,0,12.8
0.401759833,1777.473755,0.401759833,0,12.9
0.405132025,1792.059692,0.405132025,0,13
0.408448905,1805.512817,0.408448905,0,13.1
0.411906928,1819.08313,0.411906928,0,13.2
0.41514942,1831.434692,0.41514942,0,13.3
0.418575019,1844.755005,0.418575019,0,13.4
0.421977729,1858.02063,0.421977729,0,13.5
0.425285071,1870.544067,0.425285071,0,13.6
0.428624839,1883.286255,0.428624839,0,13.7
0.431932181,1896.61438,0.431932181,0,13.8
0.435283363,1909.070557,0.435283363,0,13.9
0.438665092,1921.453369,0.438665092,0,14
0.442004859,1933.328369,0.442004859,0,14.1
0.445312202,1945.078369,0.445312202,0,14.2
0.448693931,1958.242432,0.448693931,0,14.3
0.452012718,1970.320557,0.452012718,0,14.4
0.455394447,1981.656494,0.455394447,0,14.5
0.458669364,1993.328369,0.458669364,0,14.6
0.461900413,2005.562744,0.461900413,0,14.7
0.465326011,2017.531494,0.465326011,0,14.8
0.468656242,2029.281494,0.468656242,0,14.9
0.47188729,2040.539307,0.47188729,0,15
0.475120246,2052.086182,0.475120246,0,15.1
0.47851342,2064.328369,0.47851342,0,15.2
0.481830299,2075.218994,0.481830299,0,15.3
0.48518151,2086.687744,0.48518151,0,15.4
0.488486946,2097.183838,0.488486946,0,15.5
0.491731346,2108.000244,0.491731346,0,15.6
0.495198905,2120.468994,0.495198905,0,15.7
0.498527229,2130.832275,0.498527229,0,15.8
0.501855552,2141.37915,0.501855552,0,15.9
0.505185783,2151.894775,0.505185783,0,16
0.508567512,2162.457275,0.508567512,0,16.1
0.511884391,2172.703369,0.511884391,0,16.2
0.515353858,2183.136963,0.515353858,0,16.3
0.518542945,2192.558838,0.518542945,0,16.4
0.521924675,2203.008057,0.521924675,0,16.5
0.525329292,2213.06665,0.525329292,0,16.6
0.52869004,2222.5354,0.52869004,0,16.7
0.531932533,2232.008057,0.531932533,0,16.8
0.535293281,2241.859619,0.535293281,0,16.9
0.538707435,2251.695557,0.538707435,0,17
0.542058647,2262.011963,0.542058647,0,17.1
0.545280159,2271.367432,0.545280159,0,17.2
0.548618019,2280.0979,0.548618019,0,17.3
0.551978767,2289.500244,0.551978767,0,17.4
0.555265129,2297.890869,0.555265129,0,17.5
0.558625877,2307.308838,0.558625877,0,17.6
0.561912239,2315.547119,0.561912239,0,17.7
0.5651986,2323.808838,0.5651986,0,17.8
0.568494499,2332.398682,0.568494499,0,17.9
0.571876228,2341.75415,0.571876228,0,18
0.57509774,2350.293213,0.57509774,0,18.1
0.578393638,2358.484619,0.578393638,0,18.2
0.581851661,2367.992432,0.581851661,0,18.3
0.585115135,2376.523682,0.585115135,0,18.4
0.588519752,2384.875244,0.588519752,0,18.5
0.591859519,2392.718994,0.591859519,0,18.6
0.595231712,2401.265869,0.595231712,0,18.7
0.598581016,2409.523682,0.598581016,0,18.8
0.601984203,2417.230469,0.601984203,0,18.9
0.605291545,2424.328125,0.605291545,0,19
0.608631313,2431.835938,0.608631313,0,19.1
0.612013042,2439.894531,0.612013042,0,19.2
0.615320385,2447.539063,0.615320385,0,19.3
0.618692577,2456.332031,0.618692577,0,19.4
0.621914089,2462.742188,0.621914089,0,19.5
0.625339687,2470.949219,0.625339687,0,19.6
0.628711879,2479.183594,0.628711879,0,19.7
0.632040203,2486.867188,0.632040203,0,19.8
0.635261714,2494.667969,0.635261714,0,19.9
0.638664424,2502.515625,0.638664424,0,20
0.641950786,2509.554688,0.641950786,0,20.1
0.645290554,2517.085938,0.645290554,0,20.2
0.648565471,2524.257813,0.648565471,0,20.3
0.651764095,2530.390625,0.651764095,0,20.4
0.655168712,2538.359375,0.655168712,0,20.5
0.65850848,2544.828125,0.65850848,0,20.6
0.661836803,2551.980469,0.661836803,0,20.7
0.665100276,2559.050781,0.665100276,0,20.8
0.668430507,2566,0.668430507,0,20.9
0.671812236,2573.289063,0.671812236,0,21
0.675247371,2580.472656,0.675247371,0,21.1
0.678489864,2586.195313,0.678489864,0,21.2
0.6818735,2592.765625,0.6818735,0,21.3
0.685299098,2600.015625,0.685299098,0,21.4
0.688594997,2606.050781,0.688594997,0,21.5
0.69198817,2612.433594,0.69198817,0,21.6
0.695230663,2618.082031,0.695230663,0,21.7
0.698612392,2624.761719,0.698612392,0,21.8
0.701984584,2631.484375,0.701984584,0,21.9
0.705345333,2637.628906,0.705345333,0,22
0.708673656,2643.792969,0.708673656,0,22.1
0.712013423,2650.230469,0.712013423,0,22.2
0.715353191,2656.464844,0.715353191,0,22.3
0.718702495,2662.273438,0.718702495,0,22.4
0.722053707,2667.976563,0.722053707,0,22.5
0.725242794,2673.691406,0.725242794,0,22.6
0.728656948,2679.710938,0.728656948,0,22.7
0.731931865,2685.507813,0.731931865,0,22.8
0.735250652,2691.505859,0.735250652,0,22.9
0.7384817,2696.326172,0.7384817,0,23
0.741865337,2702.505859,0.741865337,0,23.1
0.745161235,2707.673828,0.745161235,0,23.2
0.748542964,2713.802734,0.748542964,0,23.3
0.751796901,2719.236328,0.751796901,0,23.4
0.75502795,2723.857422,0.75502795,0,23.5
0.758529842,2730.248047,0.758529842,0,23.6
0.761869609,2735.369141,0.761869609,0,23.7
0.765218914,2740.638672,0.765218914,0,23.8
0.768525541,2746.029541,0.768525541,0,23.9
0.771886289,2752.138916,0.771886289,0,24
0.775279462,2757.855713,0.775279462,0,24.1
0.77861923,2763.177979,0.77861923,0,24.2
0.781947553,2767.37915,0.781947553,0,24.3
0.785254896,2772.199463,0.785254896,0,24.4
0.788670957,2777.812744,0.788670957,0,24.5
0.791966856,2782.908447,0.791966856,0,24.6
0.795306623,2789.51001,0.795306623,0,24.7
0.798623502,2794.988525,0.798623502,0,24.8
0.801984251,2800.750244,0.801984251,0,24.9
0.805367887,2806.386963,0.805367887,0,25
0.808717191,2811.724854,0.808717191,0,25.1
0.812003553,2816.125244,0.812003553,0,25.2
0.815352857,2821.295166,0.815352857,0,25.3
0.818639219,2826.26001,0.818639219,0,25.4
0.821956098,2831.033447,0.821956098,0,25.5
0.825210035,2835.082275,0.825210035,0,25.6
0.828475416,2839.201416,0.828475416,0,25.7
0.83182472,2844.027588,0.83182472,0,25.8
0.835174024,2849.529541,0.835174024,0,25.9
0.83847183,2853.588135,0.83847183,0,26
0.841702878,2857.843994,0.841702878,0,26.1
0.845172346,2863.213135,0.845172346,0,26.2
0.848468244,2867.582275,0.848468244,0,26.3
0.851893842,2872.640869,0.851893842,0,26.4
0.855189741,2876.773682,0.855189741,0,26.5
0.858508527,2880.842041,0.858508527,0,26.6
0.8619017,2885.29126,0.8619017,0,26.7
0.865336835,2890.045166,0.865336835,0,26.8
0.868579328,2893.601807,0.868579328,0,26.9
0.87195152,2898.168213,0.87195152,0,27
0.875312269,2902.674072,0.875312269,0,27.1
0.878652036,2906.736572,0.878652036,0,27.2
0.882045209,2910.677979,0.882045209,0,27.3
0.885287702,2914.019775,0.885287702,0,27.4
0.888669431,2918.974854,0.888669431,0,27.5
0.892062604,2923.990479,0.892062604,0,27.6
0.895316541,2927.193604,0.895316541,0,27.7
0.898688734,2930.574463,0.898688734,0,27.8
0.902028501,2934.937744,0.902028501,0,27.9
0.905333936,2938.107666,0.905333936,0,28
0.908620298,2941.281494,0.908620298,0,28.1
0.911916196,2944.654541,0.911916196,0,28.2
0.915149152,2947.763916,0.915149152,0,28.3
0.918530881,2951.533447,0.918530881,0,28.4
0.921882093,2955.047119,0.921882093,0,28.5
0.925157011,2958.818604,0.925157011,0,28.6
0.928431928,2962.027588,0.928431928,0,28.7
0.931825101,2965.69165,0.931825101,0,28.8
0.935143173,2969.517822,0.935143173,0,28.9
0.938536346,2973.318604,0.938536346,0,29
0.941874206,2976.013916,0.941874206,0,29.1
0.945139587,2979.551025,0.945139587,0,29.2
0.948639572,2982.863525,0.948639572,0,29.3
0.95193547,2985.723877,0.95193547,0,29.4
0.955265701,2988.808838,0.955265701,0,29.5
0.95858258,2991.748291,0.95858258,0,29.6
0.961922348,2995.984619,0.961922348,0,29.7
0.965315521,3000.451416,0.965315521,0,29.8
0.968750656,3004.062744,0.968750656,0,29.9
0.971972167,3006.00708,0.971972167,0,30
0.975323379,3008.939697,0.975323379,0,30.1
0.978684127,3012.470947,0.978684127,0,30.2
0.981968582,3015.672119,0.981968582,0,30.3
0.985331237,3018.359619,0.985331237,0,30.4
0.988606155,3020.417236,0.988606155,0,30.5
0.991966903,3023.542236,0.991966903,0,30.6
0.995283782,3025.8479,0.995283782,0,30.7
0.998612106,3027.530518,0.998612106,0,30.8
1.001824141,3028.487793,1.001824141,0,30.9
1.005194426,3030.82666,1.005194426,0,31
1.008501768,3033.378418,1.008501768,0,31.1
1.011830091,3035.472656,1.011830091,0,31.2
1.015137434,3037.278809,1.015137434,0,31.3
1.018391371,3038.256348,1.018391371,0,31.4
1.02183795,3041.078613,1.02183795,0,31.5
1.025210142,3043.774902,1.025210142,0,31.6
1.028517485,3045.081055,1.028517485,0,31.7
1.031866789,3046.599609,1.031866789,0,31.8
1.035259962,3048.435547,1.035259962,0,31.9
1.038590193,3049.577148,1.038590193,0,32
1.042004347,3051.359375,1.042004347,0,32.1
1.045279264,3052.513916,1.045279264,0,32.2
1.048596144,3052.994385,1.048596144,0,32.3
1.052000761,3054.355713,1.052000761,0,32.4
1.055350065,3054.983643,1.055350065,0,32.5
1.058647871,3055.268066,1.058647871,0,32.6
1.061976194,3056.70166,1.061976194,0,32.7
1.065283537,3056.991699,1.065283537,0,32.8
1.068686247,3057.270752,1.068686247,0,32.9
1.072046995,3057.693115,1.072046995,0,33
1.075279951,3057.30127,1.075279951,0,33.1
1.078652143,3057.276123,1.078652143,0,33.2
1.082012892,3057.294434,1.082012892,0,33.3
1.085266829,3056.32666,1.085266829,0,33.4
1.088551283,3055.389648,1.088551283,0,33.5
1.09180522,3054.3396,1.09180522,0,33.6
1.095144987,3054.281494,1.095144987,0,33.7
1.098505735,3053.408203,1.098505735,0,33.8
1.10185504,3052.067383,1.10185504,0,33.9
1.105076551,3050.432617,1.105076551,0,34
1.108460188,3049.861816,1.108460188,0,34.1
1.111820936,3048.265137,1.111820936,0,34.2
1.115223646,3048.978516,1.115223646,0,34.3
1.118498564,3047.172363,1.118498564,0,34.4
1.121826887,3044.981934,1.121826887,0,34.5
1.125296354,3043.593262,1.125296354,0,34.6
1.128645658,3041.964355,1.128645658,0,34.7
1.131911039,3039.720215,1.131911039,0,34.8
1.135248899,3037.465332,1.135248899,0,34.9
1.138664961,3035.973633,1.138664961,0,35
1.141960859,3033.851563,1.141960859,0,35.1
1.145354033,3031.524414,1.145354033,0,35.2
1.148617506,3028.133789,1.148617506,0,35.3
1.151968718,3025.671875,1.151968718,0,35.4
1.155382872,3022.915039,1.155382872,0,35.5
1.158711195,3018.844727,1.158711195,0,35.6
1.161986113,3014.40918,1.161986113,0,35.7
1.165314436,3010.266602,1.165314436,0,35.8
1.168644667,3005.655273,1.168644667,0,35.9
1.171940565,3000.704102,1.171940565,0,36
1.175236464,2996.370117,1.175236464,0,36.1
1.178446531,2990.674805,1.178446531,0,36.2
1.181862593,2987.022461,1.181862593,0,36.3
1.185158491,2982.108398,1.185158491,0,36.4
1.188519239,2976.694336,1.188519239,0,36.5
1.191782713,2971.006836,1.191782713,0,36.6
1.195166349,2965.862305,1.195166349,0,36.7
1.198559523,2961.209961,1.198559523,0,36.8
1.201866865,2956.354492,1.201866865,0,36.9
1.205174208,2950.301758,1.205174208,0,37
1.208512068,2943.958008,1.208512068,0,37.1
1.211960554,2938.485352,1.211960554,0,37.2
1.215265989,2931.77832,1.215265989,0,37.3
1.218617201,2926.524414,1.218617201,0,37.4
1.221924543,2919.594727,1.221924543,0,37.5
1.225264311,2912.543945,1.225264311,0,37.6
1.228657484,2906.665039,1.228657484,0,37.7
1.232071638,2900.09082,1.232071638,0,37.8
1.235302687,2892.379883,1.235302687,0,37.9
1.238600492,2885.250977,1.238600492,0,38
1.242047071,2878.743164,1.242047071,0,38.1
1.245363951,2871.008789,1.245363951,0,38.2
1.248703718,2864.661133,1.248703718,0,38.3
1.251969099,2856.485352,1.251969099,0,38.4
1.255318403,2848.90332,1.255318403,0,38.5
1.258581877,2841.450195,1.258581877,0,38.6
1.261933088,2833.504883,1.261933088,0,38.7
1.265208006,2825.430664,1.265208006,0,38.8
1.268483639,2819.069336,1.268483639,0,38.9
1.271844387,2811.557617,1.271844387,0,39
1.275182247,2804.053711,1.275182247,0,39.1
1.278533459,2796.405273,1.278533459,0,39.2
1.281732082,2788.276367,1.281732082,0,39.3
1.285148144,2781.895508,1.285148144,0,39.4
1.288465023,2775.688477,1.288465023,0,39.5
1.29186964,2768.12207,1.29186964,0,39.6
1.295165539,2761.09082,1.295165539,0,39.7
1.298558712,2754.290039,1.298558712,0,39.8
1.30191946,2747.137695,1.30191946,0,39.9
1.305333614,2740.485352,1.305333614,0,40
1.308652401,2733.211914,1.308652401,0,40.1
1.311906338,2726.196289,1.311906338,0,40.2
1.315352917,2719.676758,1.315352917,0,40.3
1.318669796,2711.950195,1.318669796,0,40.4
1.322000027,2704.418945,1.322000027,0,40.5
1.325307369,2697.536133,1.325307369,0,40.6
1.328656673,2690.360352,1.328656673,0,40.7
1.332038403,2683.34082,1.332038403,0,40.8
1.335389614,2676.30957,1.335389614,0,40.9
1.338588238,2668.477539,1.338588238,0,41
1.341981411,2661.90332,1.341981411,0,41.1
1.345311642,2654.727539,1.345311642,0,41.2
1.348586559,2647.227539,1.348586559,0,41.3
1.351882458,2639.813477,1.351882458,0,41.4
1.355168819,2632.12207,1.355168819,0,41.5
1.35850668,2625.508789,1.35850668,0,41.6
1.361804485,2619.020508,1.361804485,0,41.7
1.365165234,2612.477539,1.365165234,0,41.8
1.368440151,2605.40332,1.368440151,0,41.9
1.371779919,2599.583008,1.371779919,0,42
1.375117779,2594.047852,1.375117779,0,42.1
1.37853384,2587.96582,1.37853384,0,42.2
1.381862164,2581.637695,1.381862164,0,42.3
1.385179043,2574.922852,1.385179043,0,42.4
1.388562679,2569.844727,1.388562679,0,42.5
1.391965389,2563.77832,1.391965389,0,42.6
1.395240307,2557.40332,1.395240307,0,42.7
1.398559093,2551.379883,1.398559093,0,42.8
1.401973248,2545.915039,1.401973248,0,42.9
1.405292034,2540.442383,1.405292034,0,43
1.408738613,2534.899414,1.408738613,0,43.1
1.412023067,2528.469727,1.412023067,0,43.2
1.415244579,2522.44043,1.415244579,0,43.3
1.418723583,2517.889648,1.418723583,0,43.4
1.42204237,2512.860352,1.42204237,0,43.5
1.425338268,2506.461914,1.425338268,0,43.6
1.428592205,2500.813477,1.428592205,0,43.7
1.431931973,2495.217773,1.431931973,0,43.8
1.435260296,2489.745117,1.435260296,0,43.9
1.438588262,2484.444824,1.438588262,0,44
1.441830754,2479.45459,1.441830754,0,44.1
1.44519341,2474.341309,1.44519341,0,44.2
1.44853127,2469.114746,1.44853127,0,44.3
1.451796651,2463.478027,1.451796651,0,44.4
1.45511353,2458.245605,1.45511353,0,44.5
1.458420873,2453.563965,1.458420873,0,44.6
1.461857915,2449.882324,1.461857915,0,44.7
1.465186238,2446.16748,1.465186238,0,44.8
1.468588948,2442.364746,1.468588948,0,44.9
1.471778035,2437.097168,1.471778035,0,45
1.475257039,2432.97998,1.475257039,0,45.1
1.478619695,2428.895996,1.478619695,0,45.2
1.48192513,2424.13623,1.48192513,0,45.3
1.485297322,2419.460449,1.485297322,0,45.4
1.488539815,2414.872559,1.488539815,0,45.5
1.491997838,2411.253418,1.491997838,0,45.6
1.495337605,2406.940918,1.495337605,0,45.7
1.498623967,2401.903809,1.498623967,0,45.8
1.501929402,2397.14209,1.501929402,0,45.9
1.505355,2393.987793,1.505355,0,46
1.508641362,2388.690918,1.508641362,0,46.1
1.51200211,2384.380371,1.51200211,0,46.2
1.515320897,2379.526855,1.515320897,0,46.3
1.518681645,2375.013184,1.518681645,0,46.4
1.521945119,2370.687012,1.521945119,0,46.5
1.525326848,2366.839355,1.525326848,0,46.6
1.528515935,2361.597168,1.528515935,0,46.7
1.531813741,2356.981934,1.531813741,0,46.8
1.535227895,2353.10498,1.535227895,0,46.9
1.538491368,2348.44873,1.538491368,0,47
1.54184258,2344.989746,1.54184258,0,47.1
1.545073628,2340.421387,1.545073628,0,47.2
1.548445821,2336.544434,1.548445821,0,47.3
1.551850438,2332.972168,1.551850438,0,47.4
1.555146337,2329.040527,1.555146337,0,47.5
1.558528066,2324.671387,1.558528066,0,47.6
1.561911702,2321.019043,1.561911702,0,47.7
1.565240026,2316.933105,1.565240026,0,47.8
1.568610311,2312.995605,1.568610311,0,47.9
1.571950078,2308.460449,1.571950078,0,48
1.575257421,2303.772949,1.575257421,0,48.1
1.578608632,2300.415527,1.578608632,0,48.2
1.581990361,2296.169434,1.581990361,0,48.3
1.58535111,2291.958496,1.58535111,0,48.4
1.588626027,2287.376465,1.588626027,0,48.5
1.591998219,2283.231934,1.591998219,0,48.6
1.595315099,2279.819824,1.595315099,0,48.7
1.59873116,2276.270996,1.59873116,0,48.8
1.60198319,2271.269043,1.60198319,0,48.9
1.605291724,2266.613525,1.605291724,0,49
1.608641028,2262.437744,1.608641028,0,49.1
1.611936927,2257.615479,1.611936927,0,49.2
1.615244269,2254.054932,1.615244269,0,49.3
1.618486762,2249.248291,1.618486762,0,49.4
1.621816993,2244.232666,1.621816993,0,49.5
1.625133872,2239.961182,1.625133872,0,49.6
1.628548026,2236.318604,1.628548026,0,49.7
1.631769538,2232.092041,1.631769538,0,49.8
1.635099769,2229.296143,1.635099769,0,49.9
1.638534904,2225.547119,1.638534904,0,50
1.64178884,2221.390869,1.64178884,0,50.1
1.64519155,2217.408447,1.64519155,0,50.2
1.648510337,2213.351807,1.648510337,0,50.3
1.651914954,2209.017822,1.651914954,0,50.4
1.655296683,2204.611572,1.655296683,0,50.5
1.658625007,2199.795166,1.658625007,0,50.6
1.66188848,2194.912354,1.66188848,0,50.7
1.665314078,2191.015869,1.665314078,0,50.8
1.668653846,2186.090088,1.668653846,0,50.9
1.672047019,2181.383057,1.672047019,0,51
1.675321937,2176.336182,1.675321937,0,51.1
1.678587317,2170.980713,1.678587317,0,51.2
1.682033896,2167.533447,1.682033896,0,51.3
1.68536222,2162.765869,1.68536222,0,51.4
1.688701987,2157.424072,1.688701987,0,51.5
1.691954017,2152.435791,1.691954017,0,51.6
1.695358634,2147.756104,1.695358634,0,51.7
1.698568702,2142.002197,1.698568702,0,51.8
1.701952338,2136.830322,1.701952338,0,51.9
1.705204368,2130.814697,1.705204368,0,52
1.708448768,2125.599854,1.708448768,0,52.1
1.711883903,2121.779541,1.711883903,0,52.2
1.715137839,2116.283447,1.715137839,0,52.3
1.718454719,2110.795166,1.718454719,0,52.4
1.721762061,2105.605713,1.721762061,0,52.5
1.725113273,2100.935791,1.725113273,0,52.6
1.728474021,2096.400635,1.728474021,0,52.7
1.731888175,2092.217041,1.731888175,0,52.8
1.735174537,2086.463135,1.735174537,0,52.9
1.738556266,2081.449463,1.738556266,0,53
1.741949439,2075.906494,1.741949439,0,53.1
1.745298743,2070.47876,1.745298743,0,53.2
1.74861753,2065.906494,1.74861753,0,53.3
1.751936316,2060.211182,1.751936316,0,53.4
1.755318046,2055.12915,1.755318046,0,53.5
1.758678794,2049.8479,1.758678794,0,53.6
1.761974692,2044.414307,1.761974692,0,53.7
1.76524961,2039.213135,1.76524961,0,53.8
1.768719077,2034.687744,1.768719077,0,53.9
1.771949768,2028.671265,1.771949768,0,54
1.77530098,2023.140015,1.77530098,0,54.1
1.778640747,2017.304077,1.778640747,0,54.2
1.781904221,2011.62439,1.781904221,0,54.3
1.785329819,2007.557983,1.785329819,0,54.4
1.788669586,2001.83728,1.788669586,0,54.5
1.79186821,1995.567749,1.79186821,0,54.6
1.795110703,1990.11853,1.795110703,0,54.7
1.798547745,1985.315796,1.798547745,0,54.8
1.801855087,1980.028687,1.801855087,0,54.9
1.805194855,1975.819702,1.805194855,0,55
1.808416367,1970.112671,1.808416367,0,55.1
1.81174469,1964.696655,1.81174469,0,55.2
1.815179825,1959.702515,1.815179825,0,55.3
1.818593979,1953.995483,1.818593979,0,55.4
1.821815491,1948.391968,1.821815491,0,55.5
1.825241089,1943.071655,1.825241089,0,55.6
1.8285923,1937.192749,1.8285923,0,55.7
1.831899643,1931.063843,1.831899643,0,55.8
1.835313797,1925.317749,1.835313797,0,55.9
1.83855629,1919.020874,1.83855629,0,56
1.841960907,1913.727905,1.841960907,0,56.1
1.84535408,1907.638062,1.84535408,0,56.2
1.84869194,1901.364624,1.84869194,0,56.3
1.851966858,1895.052124,1.851966858,0,56.4
1.855350494,1888.673218,1.855350494,0,56.5
1.858667374,1882.548218,1.858667374,0,56.6
1.862071991,1877.005249,1.862071991,0,56.7
1.865346909,1870.173218,1.865346909,0,56.8
1.868610382,1863.673218,1.868610382,0,56.9
1.87197113,1857.466187,1.87197113,0,57
1.875268936,1850.708374,1.875268936,0,57.1
1.878576279,1844.27478,1.878576279,0,57.2
1.881883621,1838.157593,1.881883621,0,57.3
1.885168076,1832.083374,1.885168076,0,57.4
1.888507843,1825.626343,1.888507843,0,57.5
1.891836166,1819.177124,1.891836166,0,57.6
1.895101547,1812.864624,1.895101547,0,57.7
1.898418427,1806.317749,1.898418427,0,57.8
1.901823044,1800.356812,1.901823044,0,57.9
1.905204773,1793.989624,1.905204773,0,58
1.908565521,1787.43103,1.908565521,0,58.1
1.911851883,1780.341187,1.911851883,0,58.2
1.91519165,1773.458374,1.91519165,0,58.3
1.918584824,1766.614624,1.918584824,0,58.4
