S2Tnbm,S2Tnbm,S2Tnbm,S2Tnbm,S2Tnbm
0.375215858,1730.77478,0.375215858,0,12.1
0.378481239,1744.009155,0.378481239,0,12.2
0.381798118,1757.188843,0.381798118,0,12.3
0.385179847,1770.376343,0.385179847,0,12.4
0.388466209,1782.790405,0.388466209,0,12.5
0.391838402,1795.14978,0.391838402,0,12.6
0.395101875,1808.141968,0.395101875,0,12.7
0.398441643,1821.079468,0.398441643,0,12.8
0.401748985,1833.71228,0.401748985,0,12.9
0.405109733,1846.165405,0.405109733,0,13
0.40829882,1858.477905,0.40829882,0,13.1
0.411648124,1871.048218,0.411648124,0,13.2
0.414987892,1883.063843,0.414987892,0,13.3
0.418274254,1895.048218,0.418274254,0,13.4
0.421614021,1906.71228,0.421614021,0,13.5
0.424867958,1917.985718,0.424867958,0,13.6
0.428335518,1930.657593,0.428335518,0,13.7
0.43164286,1942.05603,0.43164286,0,13.8
0.434959739,1953.220093,0.434959739,0,13.9
0.438310951,1963.99353,0.438310951,0,14
0.441746086,1975.532593,0.441746086,0,14.1
0.445032448,1986.46228,0.445032448,0,14.2
0.448479027,1998.204468,0.448479027,0,14.3
0.451765388,2008.458374,0.451765388,0,14.4
0.455049843,2018.24353,0.455049843,0,14.5
0.458498329,2029.14978,0.458498329,0,14.6
0.461773247,2039.122437,0.461773247,0,14.7
0.465122551,2049.063965,0.465122551,0,14.8
0.468408912,2059.149902,0.468408912,0,14.9
0.471769661,2070.040527,0.471769661,0,15
0.47508654,2080.161621,0.47508654,0,15.1
0.478544563,2090.130371,0.478544563,0,15.2
0.48173365,2098.770996,0.48173365,0,15.3
0.485159546,2108.7771,0.485159546,0,15.4
0.488444,2118.128662,0.488444,0,15.5
0.491774231,2127.941162,0.491774231,0,15.6
0.495058686,2137.007568,0.495058686,0,15.7
0.498280197,2145.37085,0.498280197,0,15.8
0.501640916,2154.542725,0.501640916,0,15.9
0.504980683,2163.55835,0.504980683,0,16
0.508331895,2173.30835,0.508331895,0,16.1
0.511595368,2181.597412,0.511595368,0,16.2
0.514923692,2190.823975,0.514923692,0,16.3
0.51828444,2199.550537,0.51828444,0,16.4
0.521645188,2209.175537,0.521645188,0,16.5
0.525005937,2217.499756,0.525005937,0,16.6
0.528378129,2225.448975,0.528378129,0,16.7
0.531717896,2233.80835,0.531717896,0,16.8
0.535120606,2242.066162,0.535120606,0,16.9
0.538406968,2250.034912,0.538406968,0,17
0.541702867,2258.273193,0.541702867,0,17.1
0.54516089,2266.488037,0.54516089,0,17.2
0.548489213,2273.960693,0.548489213,0,17.3
0.55182898,2282.081787,0.55182898,0,17.4
0.555180192,2289.163818,0.555180192,0,17.5
0.55839026,2296.781006,0.55839026,0,17.6
0.561804414,2305.640381,0.561804414,0,17.7
0.565186143,2314.007568,0.565186143,0,17.8
0.568451524,2321.937256,0.568451524,0,17.9
0.571800828,2329.5271,0.571800828,0,18
0.575161576,2337.109131,0.575161576,0,18.1
0.578436494,2344.886475,0.578436494,0,18.2
0.5817343,2352.480225,0.5817343,0,18.3
0.584976792,2358.738037,0.584976792,0,18.4
0.588337541,2365.9646,0.588337541,0,18.5
0.591698289,2373.363037,0.591698289,0,18.6
0.594973207,2381.015381,0.594973207,0,18.7
0.59830153,2387.823975,0.59830153,0,18.8
0.601608872,2394.546631,0.601608872,0,18.9
0.605002046,2401.519287,0.605002046,0,19
0.608320832,2408.445068,0.608320832,0,19.1
0.611714005,2414.769287,0.611714005,0,19.2
0.614956498,2421.24585,0.614956498,0,19.3
0.618445039,2428.800537,0.618445039,0,19.4
0.621742845,2434.984131,0.621742845,0,19.5
0.625092149,2441.562256,0.625092149,0,19.6
0.628431916,2447.577881,0.628431916,0,19.7
0.63176024,2453.445068,0.63176024,0,19.8
0.635141969,2460.128662,0.635141969,0,19.9
0.638514161,2467.499756,0.638514161,0,20
0.641789079,2472.970459,0.641789079,0,20.1
0.64507544,2478.669678,0.64507544,0,20.2
0.648489594,2485.111084,0.648489594,0,20.3
0.651818037,2490.902588,0.651818037,0,20.4
0.655115843,2497.69165,0.655115843,0,20.5
0.658453703,2502.529541,0.658453703,0,20.6
0.661837339,2508.439697,0.661837339,0,20.7
0.665112257,2514.795166,0.665112257,0,20.8
0.66844058,2520.22876,0.66844058,0,20.9
0.671704054,2525.0979,0.671704054,0,21
0.674946547,2530.560791,0.674946547,0,21.1
0.678330183,2536.390869,0.678330183,0,21.2
0.681658506,2542.10376,0.681658506,0,21.3
0.685007811,2548.19165,0.685007811,0,21.4
0.688229322,2552.56665,0.688229322,0,21.5
0.691645384,2558.593994,0.691645384,0,21.6
0.695027113,2564.449463,0.695027113,0,21.7
0.698334455,2569.851807,0.698334455,0,21.8
0.701727629,2575.058838,0.701727629,0,21.9
0.705012083,2580.881104,0.705012083,0,22
0.708372831,2586.44165,0.708372831,0,22.1
0.711777449,2591.631104,0.711777449,0,22.2
0.715138197,2596.342041,0.715138197,0,22.3
0.718424559,2600.81665,0.718424559,0,22.4
0.721827269,2606.093994,0.721827269,0,22.5
0.725134611,2611.275635,0.725134611,0,22.6
0.728464842,2617.799072,0.728464842,0,22.7
0.731770277,2623.189697,0.731770277,0,22.8
0.73516345,2628.795166,0.73516345,0,22.9
0.738438368,2634.529541,0.738438368,0,23
0.741886854,2640.32251,0.741886854,0,23.1
0.745096922,2644.82251,0.745096922,0,23.2
0.748425245,2649.855713,0.748425245,0,23.3
0.751818419,2654.886963,0.751818419,0,23.4
0.75510478,2659.718994,0.75510478,0,23.5
0.758389235,2664.187744,0.758389235,0,23.6
0.76160121,2668.261963,0.76160121,0,23.7
0.764982939,2672.924072,0.764982939,0,23.8
0.768299818,2677.912354,0.768299818,0,23.9
0.77167201,2682.980713,0.77167201,0,24
0.774914503,2686.793213,0.774914503,0,24.1
0.778265715,2691.920166,0.778265715,0,24.2
0.781647444,2696.806885,0.781647444,0,24.3
0.784933805,2701.402588,0.784933805,0,24.4
0.78836894,2706.631104,0.78836894,0,24.5
0.791697264,2710.703369,0.791697264,0,24.6
0.795037031,2714.877197,0.795037031,0,24.7
0.798474073,2719.37915,0.798474073,0,24.8
0.801737547,2723.63501,0.801737547,0,24.9
0.805012465,2727.592041,0.805012465,0,25
0.808470488,2733.12915,0.808470488,0,25.1
0.811787367,2736.988525,0.811787367,0,25.2
0.815212965,2741.176025,0.815212965,0,25.3
0.818509579,2744.923584,0.818509579,0,25.4
0.821719646,2748.882568,0.821719646,0,25.5
0.82519865,2754.704834,0.82519865,0,25.6
0.828538418,2758.570068,0.828538418,0,25.7
0.831771374,2762.409912,0.831771374,0,25.8
0.835088253,2765.98999,0.835088253,0,25.9
0.838449001,2770.560303,0.838449001,0,26
0.841767788,2773.798584,0.841767788,0,26.1
0.84513998,2777.48999,0.84513998,0,26.2
0.848338604,2780.516357,0.848338604,0,26.3
0.85163641,2784.578857,0.85163641,0,26.4
0.854985714,2788.643311,0.854985714,0,26.5
0.858272076,2792.078857,0.858272076,0,26.6
0.861611843,2796.188232,0.861611843,0,26.7
0.864896297,2799.580811,0.864896297,0,26.8
0.868310452,2803.682373,0.868310452,0,26.9
0.871596813,2807.510498,0.871596813,0,27
0.875054836,2811.434326,0.875054836,0,27.1
0.878264904,2814.310303,0.878264904,0,27.2
0.881743908,2818.767334,0.881743908,0,27.3
0.88505125,2821.831787,0.88505125,0,27.4
0.888444424,2825.294678,0.888444424,0,27.5
0.891751766,2828.55835,0.891751766,0,27.6
0.895059109,2832.337646,0.895059109,0,27.7
0.898440838,2837.638428,0.898440838,0,27.8
0.901834011,2841.697021,0.901834011,0,27.9
0.905087948,2844.776123,0.905087948,0,28
0.908416271,2847.668701,0.908416271,0,28.1
0.911841869,2851.789795,0.911841869,0,28.2
0.915128231,2855.004639,0.915128231,0,28.3
0.918466091,2858.311279,0.918466091,0,28.4
0.921773434,2861.264404,0.921773434,0,28.5
0.925134182,2864.400146,0.925134182,0,28.6
0.928473949,2867.354248,0.928473949,0,28.7
0.931802273,2869.893311,0.931802273,0,28.8
0.935035229,2871.849365,0.935035229,0,28.9
0.938289165,2874.222412,0.938289165,0,29
0.941691875,2877.3396,0.941691875,0,29.1
0.944924831,2879.482178,0.944924831,0,29.2
0.948318005,2882.288818,0.948318005,0,29.3
0.951571941,2883.984131,0.951571941,0,29.4
0.954909801,2886.509521,0.954909801,0,29.5
0.958293438,2890.081787,0.958293438,0,29.6
0.961686611,2892.281006,0.961686611,0,29.7
0.96498251,2894.403076,0.96498251,0,29.8
0.968387127,2896.920654,0.968387127,0,29.9
0.971683025,2898.789795,0.971683025,0,30
0.975097179,2901.216553,0.975097179,0,30.1
0.978448391,2903.268799,0.978448391,0,30.2
0.981690884,2904.213867,0.981690884,0,30.3
0.985127151,2906.374268,0.985127151,0,30.4
0.988520324,2908.075928,0.988520324,0,30.5
0.991848648,2909.911865,0.991848648,0,30.6
0.995102584,2911.297119,0.995102584,0,30.7
0.998451889,2912.592529,0.998451889,0,30.8
1.001824141,2913.662842,1.001824141,0,30.9
1.00520587,2915.644531,1.00520587,0,31
1.008480787,2915.967529,1.008480787,0,31.1
1.011734724,2916.151855,1.011734724,0,31.2
1.015169859,2917.354736,1.015169859,0,31.3
1.018349409,2917.126465,1.018349409,0,31.4
1.021731138,2917.061523,1.021731138,0,31.5
1.024964094,2916.794189,1.024964094,0,31.6
1.028301954,2917.307617,1.028301954,0,31.7
1.031620741,2917.13916,1.031620741,0,31.8
1.035013914,2917.161133,1.035013914,0,31.9
1.038288832,2916.474365,1.038288832,0,32
1.041542768,2916.314697,1.041542768,0,32.1
1.045021772,2916.251709,1.045021772,0,32.2
1.048350096,2916.684326,1.048350096,0,32.3
1.0516994,2916.177246,1.0516994,0,32.4
1.054964781,2914.338379,1.054964781,0,32.5
1.058390379,2913.580811,1.058390379,0,32.6
1.061751127,2912.593262,1.061751127,0,32.7
1.065079451,2911.113281,1.065079451,0,32.8
1.068386793,2909.464355,1.068386793,0,32.9
1.071757078,2908.455078,1.071757078,0,33
1.075096846,2906.86084,1.075096846,0,33.1
1.078511,2904.923828,1.078511,0,33.2
1.081808805,2902.086914,1.081808805,0,33.3
1.085083723,2898.852539,1.085083723,0,33.4
1.088551283,2896.579102,1.088551283,0,33.5
1.091858625,2893.28418,1.091858625,0,33.6
1.095165968,2889.836914,1.095165968,0,33.7
1.09847331,2885.473633,1.09847331,0,33.8
1.10185504,2881.170898,1.10185504,0,33.9
1.105076551,2876.358398,1.105076551,0,34
1.1084373,2872.206055,1.1084373,0,34.1
1.111679792,2867.467773,1.111679792,0,34.2
1.11495471,2862.264648,1.11495471,0,34.3
1.118370771,2857.75293,1.118370771,0,34.4
1.121678114,2852.280273,1.121678114,0,34.5
1.124994993,2846.620117,1.124994993,0,34.6
1.128227949,2840.891602,1.128227949,0,34.7
1.131577253,2836.200195,1.131577253,0,34.8
1.135002851,2830.706055,1.135002851,0,34.9
1.138407469,2825.319336,1.138407469,0,35
1.141670942,2818.448242,1.141670942,0,35.1
1.14507556,2812.725586,1.14507556,0,35.2
1.14847827,2806.905273,1.14847827,0,35.3
1.151808023,2799.984619,1.151808023,0,35.4
1.155115366,2793.090088,1.155115366,0,35.5
1.158411264,2785.914307,1.158411264,0,35.6
1.161813974,2779.590088,1.161813974,0,35.7
1.165153742,2772.7854,1.165153742,0,35.8
1.168472528,2765.746338,1.168472528,0,35.9
1.171736002,2757.402588,1.171736002,0,36
1.1751616,2750.679932,1.1751616,0,36.1
1.178447962,2743.340088,1.178447962,0,36.2
1.181883097,2736.414307,1.181883097,0,36.3
1.185158014,2728.418213,1.185158014,0,36.4
1.188411951,2720.289307,1.188411951,0,36.5
1.191784143,2712.707275,1.191784143,0,36.6
1.195144892,2705.75415,1.195144892,0,36.7
1.198333979,2697.56665,1.198333979,0,36.8
1.201618433,2689.87915,1.201618433,0,36.9
1.20502305,2683.031494,1.20502305,0,37
1.208297968,2675.265869,1.208297968,0,37.1
1.211712122,2668.00415,1.211712122,0,37.2
1.214924097,2660.726807,1.214924097,0,37.3
1.218240976,2653.992432,1.218240976,0,37.4
1.22165513,2646.836182,1.22165513,0,37.5
1.224973917,2639.402588,1.224973917,0,37.6
1.228355646,2632.543213,1.228355646,0,37.7
1.231706858,2626.054932,1.231706858,0,37.8
1.235044718,2619.578369,1.235044718,0,37.9
1.238384485,2612.695557,1.238384485,0,38
1.241756678,2606.668213,1.241756678,0,38.1
1.244978189,2599.265869,1.244978189,0,38.2
1.248445749,2592.820557,1.248445749,0,38.3
1.251785517,2586.19165,1.251785517,0,38.4
1.255146265,2579.394775,1.255146265,0,38.5
1.258474588,2572.277588,1.258474588,0,38.6
1.261793375,2565.539307,1.261793375,0,38.7
1.265175104,2559.039307,1.265175104,0,38.8
1.268503428,2553.043213,1.268503428,0,38.9
1.271854639,2546.164307,1.271854639,0,39
1.275076151,2538.968994,1.275076151,0,39.1
1.278490305,2532.883057,1.278490305,0,39.2
1.281711817,2525.679932,1.281711817,0,39.3
1.285084009,2519.609619,1.285084009,0,39.4
1.288358927,2512.933838,1.288358927,0,39.5
1.291643381,2506.297119,1.291643381,0,39.6
1.294994593,2500.355713,1.294994593,0,39.7
1.298376322,2494.789307,1.298376322,0,39.8
1.30158639,2488.648682,1.30158639,0,39.9
1.304893732,2483.642822,1.304893732,0,40
1.308298349,2478.906494,1.308298349,0,40.1
1.311647654,2473.00415,1.311647654,0,40.2
1.314987421,2467.484619,1.314987421,0,40.3
1.318338633,2462.259766,1.318338633,0,40.4
1.321720362,2456.720703,1.321720362,0,40.5
1.32508111,2451.310547,1.32508111,0,40.6
1.328474283,2446.3125,1.328474283,0,40.7
1.331770182,2440.785156,1.331770182,0,40.8
1.335077524,2435.835938,1.335077524,0,40.9
1.338428736,2430.773438,1.338428736,0,41
1.341810465,2425.832031,1.341810465,0,41.1
1.345138788,2420.697266,1.345138788,0,41.2
1.348381281,2415.638672,1.348381281,0,41.3
1.351860285,2411.267578,1.351860285,0,41.4
1.355158091,2406.689453,1.355158091,0,41.5
1.358518839,2401.359375,1.358518839,0,41.6
1.361803293,2396.123047,1.361803293,0,41.7
1.365175486,2391.417969,1.365175486,0,41.8
1.368396997,2387.054688,1.368396997,0,41.9
1.371746302,2382.611328,1.371746302,0,42
1.375065088,2377.230469,1.375065088,0,42.1
1.378275156,2371.908203,1.378275156,0,42.2
1.38168931,2367.861328,1.38168931,0,42.3
1.384996653,2363.511719,1.384996653,0,42.4
1.388294458,2359.117188,1.388294458,0,42.5
1.391546488,2354.599609,1.391546488,0,42.6
1.394930124,2352.525391,1.394930124,0,42.7
1.398311853,2348.837891,1.398311853,0,42.8
1.401661158,2345.449219,1.401661158,0,42.9
1.405000925,2341.054688,1.405000925,0,43
1.408394098,2337.362305,1.408394098,0,43.1
1.411777735,2334.313477,1.411777735,0,43.2
1.415073633,2329.907227,1.415073633,0,43.3
1.418445826,2325.866211,1.418445826,0,43.4
1.42173028,2321.899414,1.42173028,0,43.5
1.425113916,2318.530273,1.425113916,0,43.6
1.428474665,2314.827148,1.428474665,0,43.7
1.431867838,2310.799805,1.431867838,0,43.8
1.435119867,2306.161133,1.435119867,0,43.9
1.438480616,2302.967773,1.438480616,0,44
1.441852808,2298.978516,1.441852808,0,44.1
1.445181131,2294.833984,1.445181131,0,44.2
1.448520899,2290.767578,1.448520899,0,44.3
1.451700449,2286.457031,1.451700449,0,44.4
1.455147028,2282.994141,1.455147028,0,44.5
1.458463907,2279.595703,1.458463907,0,44.6
1.461696863,2275.443359,1.461696863,0,44.7
1.464992762,2271.291016,1.464992762,0,44.8
1.468342066,2268.21875,1.468342066,0,44.9
1.471616983,2264.337891,1.471616983,0,45
1.475010157,2261.191406,1.475010157,0,45.1
1.478275537,2257.652344,1.478275537,0,45.2
1.481539011,2253.775391,1.481539011,0,45.3
1.485008717,2251.056641,1.485008717,0,45.4
1.488304615,2248.260742,1.488304615,0,45.5
1.491697788,2244.512695,1.491697788,0,45.6
1.495047092,2241.34082,1.495047092,0,45.7
1.498365879,2237.811523,1.498365879,0,45.8
1.501705647,2234.506836,1.501705647,0,45.9
1.50509882,2231.200195,1.50509882,0,46
1.508404255,2226.956055,1.508404255,0,46.1
1.511776447,2223.739258,1.511776447,0,46.2
1.515137196,2220.536133,1.515137196,0,46.3
1.518476963,2216.766602,1.518476963,0,46.4
1.521837711,2213.19043,1.521837711,0,46.5
1.525112629,2209.62207,1.525112629,0,46.6
1.528440952,2207.250977,1.528440952,0,46.7
1.531801701,2203.905273,1.531801701,0,46.8
1.535173893,2200.295898,1.535173893,0,46.9
1.538406849,2195.991211,1.538406849,0,47
1.541832447,2192.772461,1.541832447,0,47.1
1.545063496,2189.100586,1.545063496,0,47.2
1.548391819,2186.329102,1.548391819,0,47.3
1.551689625,2182.206055,1.551689625,0,47.4
1.554974079,2178.186523,1.554974079,0,47.5
1.558334827,2175.000977,1.558334827,0,47.6
1.56164217,2172.142578,1.56164217,0,47.7
1.564917088,2169.057617,1.564917088,0,47.8
1.568192005,2166.566406,1.568192005,0,47.9
1.571638584,2164.073242,1.571638584,0,48
1.574957371,2160.756836,1.574957371,0,48.1
1.578361988,2158.37207,1.578361988,0,48.2
1.581711292,2155.139648,1.581711292,0,48.3
1.585030079,2151.610352,1.585030079,0,48.4
1.588421345,2148.28418,1.588421345,0,48.5
1.591772556,2144.713867,1.591772556,0,48.6
1.595068455,2141.020508,1.595068455,0,48.7
1.598429203,2137.264648,1.598429203,0,48.8
1.60181284,2134.000977,1.60181284,0,48.9
1.605097294,2130.186523,1.605097294,0,49
1.608490467,2126.676758,1.608490467,0,49.1
1.611723423,2122.358398,1.611723423,0,49.2
1.615181446,2119.708984,1.615181446,0,49.3
1.618519306,2116.261719,1.618519306,0,49.4
1.621817112,2112.347656,1.621817112,0,49.5
1.625154972,2108.228516,1.625154972,0,49.6
1.628506184,2105.058594,1.628506184,0,49.7
1.631769657,2100.714844,1.631769657,0,49.8
1.635109425,2096.853516,1.635109425,0,49.9
1.638437748,2092.619141,1.638437748,0,50
1.641584873,2088.066406,1.641584873,0,50.1
1.645010471,2085.554688,1.645010471,0,50.2
1.648285389,2081.615234,1.648285389,0,50.3
1.651634693,2077.617188,1.651634693,0,50.4
1.654953003,2073.551025,1.654953003,0,50.5
1.658239365,2069.818604,1.658239365,0,50.6
1.661588669,2066.527588,1.661588669,0,50.7
1.665056229,2063.468994,1.665056229,0,50.8
1.668375015,2059.138916,1.668375015,0,50.9
1.671670914,2055.049072,1.671670914,0,51
1.675117493,2051.396729,1.675117493,0,51.1
1.678371429,2046.826538,1.678371429,0,51.2
1.681743622,2043.847046,1.681743622,0,51.3
1.68503952,2039.372437,1.68503952,0,51.4
1.688411713,2035.046265,1.688411713,0,51.5
1.691793442,2030.977905,1.691793442,0,51.6
1.695230484,2026.864624,1.695230484,0,51.7
1.698451996,2022.602905,1.698451996,0,51.8
1.701789856,2018.850952,1.701789856,0,51.9
1.705194473,2014.460327,1.705194473,0,52
1.70851326,2009.825562,1.70851326,0,52.1
1.711797714,2005.222046,1.711797714,0,52.2
1.715051651,2000.352905,1.715051651,0,52.3
1.718423843,1997.02478,1.718423843,0,52.4
1.721752167,1992.126343,1.721752167,0,52.5
1.725038528,1986.970093,1.725038528,0,52.6
1.728302002,1981.884155,1.728302002,0,52.7
1.731716156,1977.864624,1.731716156,0,52.8
1.734970093,1973.516968,1.734970093,0,52.9
1.738342285,1970.120483,1.738342285,0,53
1.741649628,1965.479858,1.741649628,0,53.1
1.74489212,1960.56189,1.74489212,0,53.2
1.748338699,1956.39978,1.748338699,0,53.3
1.751699448,1951.423218,1.751699448,0,53.4
1.75500679,1946.819702,1.75500679,0,53.5
1.758323669,1941.815796,1.758323669,0,53.6
1.761749268,1936.673218,1.761749268,0,53.7
1.765068054,1931.161499,1.765068054,0,53.8
1.768428802,1926.003296,1.768428802,0,53.9
1.771736145,1920.421265,1.771736145,0,54
1.775085449,1915.018921,1.775085449,0,54.1
1.778499603,1910.036499,1.778499603,0,54.2
1.78181839,1904.266968,1.78181839,0,54.3
1.785114288,1898.411499,1.785114288,0,54.4
1.788433075,1892.74353,1.788433075,0,54.5
1.791772842,1887.347046,1.791772842,0,54.6
1.795101166,1881.987671,1.795101166,0,54.7
1.79851532,1876.175171,1.79851532,0,54.8
1.801736832,1869.858765,1.801736832,0,54.9
1.805118561,1864.366577,1.805118561,0,55
1.808446884,1858.432983,1.808446884,0,55.1
1.811777115,1852.671265,1.811777115,0,55.2
1.815052032,1847.548218,1.815052032,0,55.3
1.818294525,1841.610718,1.818294525,0,55.4
1.821677446,1836.034058,1.821677446,0,55.5
1.824973345,1830.459839,1.824973345,0,55.6
1.828322649,1825.311401,1.828322649,0,55.7
1.831534624,1819.381714,1.831534624,0,55.8
1.834937334,1814.842651,1.834937334,0,55.9
1.838330507,1809.907104,1.838330507,0,56
1.841691256,1804.744995,1.841691256,0,56.1
1.845031023,1799.409058,1.845031023,0,56.2
1.848391771,1794.356323,1.848391771,0,56.3
1.851763964,1789.580933,1.851763964,0,56.4
1.855134249,1784.327026,1.855134249,0,56.5
1.858453035,1778.569214,1.858453035,0,56.6
1.861695528,1773.241089,1.861695528,0,56.7
1.86513257,1768.674683,1.86513257,0,56.8
1.868460894,1763.959839,1.868460894,0,56.9
1.871842623,1760.237183,1.871842623,0,57
1.875149965,1755.157104,1.875149965,0,57.1
1.878501177,1750.440308,1.878501177,0,57.2
1.8818295,1746.039917,1.8818295,0,57.3
1.885211229,1741.205933,1.885211229,0,57.4
1.888486147,1736.080933,1.888486147,0,57.5
1.891751528,1731.311401,1.891751528,0,57.6
1.895121813,1727.522339,1.895121813,0,57.7
1.89846158,1723.38562,1.89846158,0,57.8
1.901747942,1719.086792,1.901747942,0,57.9
1.904978991,1714.327026,1.904978991,0,58
1.908351183,1710.909058,1.908351183,0,58.1
1.911668062,1707.547729,1.911668062,0,58.2
1.915019274,1703.412964,1.915019274,0,58.3
1.918240786,1698.893433,1.918240786,0,58.4
