nbm3,nbm3,nbm3,nbm3,nbm3
0.138520032,3.37324357,0.138520032,0.138520032,9.2
0.140179023,3.402502298,0.140179023,0.140179023,9.3
0.141848639,3.453099251,0.141848639,0.141848639,9.4
0.143511012,3.471633911,0.143511012,0.143511012,9.5
0.145183414,3.501474857,0.145183414,0.145183414,9.6
0.146858811,3.527628899,0.146858811,0.146858811,9.7
0.148528621,3.568021297,0.148528621,0.148528621,9.8
0.150194988,3.62026,0.150194988,0.150194988,9.9
0.151864082,3.654189587,0.151864082,0.151864082,10
0.153531507,3.676098824,0.153531507,0.153531507,10.1
0.1551985,3.694217205,0.1551985,0.1551985,10.2
0.156856865,3.702241898,0.156856865,0.156856865,10.3
0.158531711,3.753969669,0.158531711,0.158531711,10.4
0.160190269,3.783222198,0.160190269,0.160190269,10.5
0.161866471,3.798204899,0.161866471,0.161866471,10.6
0.163533509,3.836007118,0.163533509,0.163533509,10.7
0.165203258,3.86133194,0.165203258,0.165203258,10.8
0.166867703,3.900980473,0.166867703,0.166867703,10.9
0.168520242,3.923238039,0.168520242,0.168520242,11
0.170194402,3.951185465,0.170194402,0.170194402,11.1
0.171855092,3.984701633,0.171855092,0.171855092,11.2
0.173519447,3.999942303,0.173519447,0.173519447,11.3
0.175196201,4.03643322,0.175196201,0.175196201,11.4
0.176859111,4.082948685,0.176859111,0.176859111,11.5
0.178526536,4.101452827,0.178526536,0.178526536,11.6
0.18019101,4.13384819,0.18019101,0.18019101,11.7
0.181860179,4.153047562,0.181860179,0.181860179,11.8
0.183515355,4.177026749,0.183515355,0.183515355,11.9
0.185182378,4.220146179,0.185182378,0.185182378,12
0.186849922,4.25292778,0.186849922,0.186849922,12.1
0.188516304,4.270449162,0.188516304,0.188516304,12.2
0.190176651,4.316384315,0.190176651,0.190176651,12.3
0.191853836,4.350939751,0.191853836,0.191853836,12.4
0.193522841,4.376672745,0.193522841,0.193522841,12.5
0.195190415,4.408531666,0.195190415,0.195190415,12.6
0.196849301,4.440504551,0.196849301,0.196849301,12.7
0.198518917,4.480210781,0.198518917,0.198518917,12.8
0.200186849,4.493212223,0.200186849,0.200186849,12.9
0.20184879,4.537780285,0.20184879,0.20184879,13
0.203515261,4.593028069,0.203515261,0.203515261,13.1
0.20518823,4.602900982,0.20518823,0.20518823,13.2
0.206848025,4.654471397,0.206848025,0.206848025,13.3
0.208514184,4.677919865,0.208514184,0.208514184,13.4
0.210188255,4.709704876,0.210188255,0.210188255,13.5
0.211844593,4.741992474,0.211844593,0.211844593,13.6
0.213520885,4.767562866,0.213520885,0.213520885,13.7
0.215183899,4.807378769,0.215183899,0.215183899,13.8
0.216850564,4.830107212,0.216850564,0.216850564,13.9
0.218526497,4.854561806,0.218526497,0.218526497,14
0.220182464,4.912715435,0.220182464,0.220182464,14.1
0.221861765,4.941785336,0.221861765,0.221861765,14.2
0.223524228,4.985031128,0.223524228,0.223524228,14.3
0.225190282,5.02274847,0.225190282,0.225190282,14.4
0.226860031,5.03491497,0.226860031,0.226860031,14.5
0.228523597,5.062916279,0.228523597,0.228523597,14.6
0.230192065,5.088141441,0.230192065,0.230192065,14.7
0.231864497,5.132333279,0.231864497,0.231864497,14.8
0.233535901,5.150156975,0.233535901,0.233535901,14.9
0.235203058,5.182213783,0.235203058,0.235203058,15
0.236871049,5.212392807,0.236871049,0.236871049,15.1
0.238537207,5.248267174,0.238537207,0.238537207,15.2
0.240194604,5.291819572,0.240194604,0.240194604,15.3
0.241864741,5.322128773,0.241864741,0.241864741,15.4
0.243516698,5.361966133,0.243516698,0.243516698,15.5
0.245194033,5.3931036,0.245194033,0.245194033,15.6
0.246856272,5.425692558,0.246856272,0.246856272,15.7
0.248515055,5.47572279,0.248515055,0.248515055,15.8
0.250193655,5.473960876,0.250193655,0.250193655,15.9
0.251856685,5.529303074,0.251856685,0.251856685,16
0.253522426,5.552728653,0.253522426,0.253522426,16.1
0.255181402,5.596914768,0.255181402,0.255181402,16.2
0.256850958,5.623661518,0.256850958,0.256850958,16.3
0.258519918,5.656292915,0.258519918,0.258519918,16.4
0.260184526,5.697700024,0.260184526,0.260184526,16.5
0.261856288,5.719814301,0.261856288,0.261856288,16.6
0.263526142,5.762347221,0.263526142,0.263526142,16.7
0.265200406,5.795953751,0.265200406,0.265200406,16.8
0.266852766,5.819647789,0.266852766,0.266852766,16.9
0.268513709,5.858716011,0.268513709,0.268513709,17
0.270188004,5.896639824,0.270188004,0.270188004,17.1
0.271851748,5.915023327,0.271851748,0.271851748,17.2
0.273512304,5.95370388,0.273512304,0.273512304,17.3
0.275190055,6.005147934,0.275190055,0.275190055,17.4
0.276860714,6.037673473,0.276860714,0.276860714,17.5
0.278516144,6.081161499,0.278516144,0.278516144,17.6
0.280181438,6.105729103,0.280181438,0.280181438,17.7
0.28185457,6.138595581,0.28185457,0.28185457,17.8
0.28351289,6.17767334,0.28351289,0.28351289,17.9
0.285174221,6.214262009,0.285174221,0.285174221,18
0.286843985,6.249852657,0.286843985,0.286843985,18.1
0.288515627,6.284714222,0.288515627,0.288515627,18.2
0.290176243,6.329899311,0.290176243,0.290176243,18.3
0.291844368,6.360261917,0.291844368,0.291844368,18.4
0.293523252,6.369539261,0.293523252,0.293523252,18.5
0.295196146,6.41451931,0.295196146,0.295196146,18.6
0.296861827,6.43370533,0.296861827,0.296861827,18.7
0.298531234,6.482516766,0.298531234,0.298531234,18.8
0.300190151,6.53607893,0.300190151,0.300190151,18.9
0.301853091,6.559013367,0.301853091,0.301853091,19
0.303518414,6.562128544,0.303518414,0.303518414,19.1
0.305199176,6.626263618,0.305199176,0.305199176,19.2
0.306860626,6.656648159,0.306860626,0.306860626,19.3
0.308522046,6.688121319,0.308522046,0.308522046,19.4
0.31018427,6.717765808,0.31018427,0.31018427,19.5
0.311856836,6.738636971,0.311856836,0.311856836,19.6
0.313517988,6.783194542,0.313517988,0.313517988,19.7
0.315184444,6.80706501,0.315184444,0.315184444,19.8
0.316855401,6.840250492,0.316855401,0.316855401,19.9
0.318527281,6.882223606,0.318527281,0.318527281,20
0.320198536,6.923241138,0.320198536,0.320198536,20.1
0.321863264,6.953082561,0.321863264,0.321863264,20.2
0.323537827,6.99117136,0.323537827,0.323537827,20.3
0.325184137,7.031145573,0.325184137,0.325184137,20.4
0.326856405,7.053487301,0.326856405,0.326856405,20.5
0.328526139,7.095993519,0.328526139,0.328526139,20.6
0.330191314,7.131059647,0.330191314,0.330191314,20.7
0.331850648,7.172698498,0.331850648,0.331850648,20.8
0.33351773,7.209738255,0.33351773,0.33351773,20.9
0.335183412,7.242372513,0.335183412,0.335183412,21
0.336857259,7.281733036,0.336857259,0.336857259,21.1
0.338521093,7.307171345,0.338521093,0.338521093,21.2
0.340184093,7.358661175,0.340184093,0.340184093,21.3
0.341848016,7.388748646,0.341848016,0.341848016,21.4
0.34351027,7.420563698,0.34351027,0.34351027,21.5
0.345186412,7.441803932,0.345186412,0.345186412,21.6
0.346843511,7.466092587,0.346843511,0.346843511,21.7
0.348504454,7.515419483,0.348504454,0.348504454,21.8
0.350184917,7.555235863,0.350184917,0.350184917,21.9
0.351849675,7.590192795,0.351849675,0.351849675,22
0.353508323,7.6174016,0.353508323,0.353508323,22.1
0.35518381,7.64552021,0.35518381,0.35518381,22.2
0.356849581,7.670096874,0.356849581,0.356849581,22.3
0.358520806,7.7080369,0.358520806,0.358520806,22.4
0.36018613,7.755785465,0.36018613,0.36018613,22.5
0.361838073,7.767651558,0.361838073,0.361838073,22.6
0.363508821,7.814653873,0.363508821,0.363508821,22.7
0.365175009,7.851605415,0.365175009,0.365175009,22.8
0.366845012,7.897624493,0.366845012,0.366845012,22.9
0.36851722,7.911998272,0.36851722,0.36851722,23
0.370183915,7.943994045,0.370183915,0.370183915,23.1
0.371856242,7.989420891,0.371856242,0.371856242,23.2
0.373523891,8.021529198,0.373523891,0.373523891,23.3
0.375189602,8.046096802,0.375189602,0.375189602,23.4
0.376850396,8.07796669,0.376850396,0.376850396,23.5
0.378531069,8.12606144,0.378531069,0.378531069,23.6
0.380192697,8.146256447,0.380192697,0.380192697,23.7
0.381864429,8.178256035,0.381864429,0.381864429,23.8
0.383539468,8.235584259,0.383539468,0.383539468,23.9
0.38520056,8.266643524,0.38520056,0.38520056,24
0.386860728,8.295812607,0.386860728,0.386860728,24.1
0.388525188,8.327130318,0.388525188,0.388525188,24.2
0.390190154,8.365982056,0.390190154,0.390190154,24.3
0.391862184,8.405107498,0.391862184,0.391862184,24.4
0.393523455,8.44666481,0.393523455,0.393523455,24.5
0.395200372,8.464584351,0.395200372,0.395200372,24.6
0.396872252,8.487888336,0.396872252,0.396872252,24.7
0.398529232,8.537700653,0.398529232,0.398529232,24.8
0.400187463,8.570310593,0.400187463,0.400187463,24.9
0.401857197,8.614243507,0.401857197,0.401857197,25
0.403518945,8.658403397,0.403518945,0.403518945,25.1
0.405189276,8.674523354,0.405189276,0.405189276,25.2
0.406854182,8.705883026,0.406854182,0.406854182,25.3
0.408523083,8.74639225,0.408523083,0.408523083,25.4
0.410188645,8.774784088,0.410188645,0.410188645,25.5
0.411855608,8.819695473,0.411855608,0.411855608,25.6
0.413515031,8.835453987,0.413515031,0.413515031,25.7
0.4151811,8.876150131,0.4151811,0.4151811,25.8
0.416855633,8.920075417,0.416855633,0.416855633,25.9
0.418524832,8.957888603,0.418524832,0.418524832,26
0.420182735,8.980565071,0.420182735,0.420182735,26.1
0.42185539,9.019664764,0.42185539,0.42185539,26.2
0.423505306,9.067163467,0.423505306,0.423505306,26.3
0.425170302,9.112466812,0.425170302,0.425170302,26.4
0.426837265,9.138186455,0.426837265,0.426837265,26.5
0.42850697,9.169725418,0.42850697,0.42850697,26.6
0.430173665,9.206938744,0.430173665,0.430173665,26.7
0.431829542,9.250336647,0.431829542,0.431829542,26.8
0.433500826,9.263336182,0.433500826,0.433500826,26.9
0.435175508,9.309103966,0.435175508,0.435175508,27
0.436841279,9.347381592,0.436841279,0.436841279,27.1
0.438520461,9.382091522,0.438520461,0.438520461,27.2
0.440198541,9.395694733,0.440198541,0.440198541,27.3
0.441862881,9.436392784,0.441862881,0.441862881,27.4
0.443537265,9.459527969,0.443537265,0.443537265,27.5
0.445183069,9.486356735,0.445183069,0.445183069,27.6
0.446857005,9.525231361,0.446857005,0.446857005,27.7
0.448530495,9.566086769,0.448530495,0.448530495,27.8
0.450199842,9.624284744,0.450199842,0.450199842,27.9
0.451862961,9.643579483,0.451862961,0.451862961,28
0.453536838,9.696852684,0.453536838,0.453536838,28.1
0.455204546,9.700931549,0.455204546,0.455204546,28.2
0.456869751,9.728733063,0.456869751,0.456869751,28.3
0.458531111,9.763320923,0.458531111,0.458531111,28.4
0.460197031,9.808292389,0.460197031,0.460197031,28.5
0.461856574,9.858528137,0.461856574,0.461856574,28.6
0.463522404,9.884897232,0.463522404,0.463522404,28.7
0.465184838,9.93530941,0.465184838,0.465184838,28.8
0.466859877,9.943320274,0.466859877,0.466859877,28.9
0.468516618,9.980345726,0.468516618,0.468516618,29
0.470194191,10.00065899,0.470194191,0.470194191,29.1
0.47184962,10.03502655,0.47184962,0.47184962,29.2
0.473521322,10.07853889,0.473521322,0.473521322,29.3
0.47518456,10.10179329,0.47518456,0.47518456,29.4
0.476847142,10.12882614,0.476847142,0.476847142,29.5
0.47852537,10.17069817,0.47852537,0.47852537,29.6
0.480190337,10.20537472,0.480190337,0.480190337,29.7
0.481852412,10.23090553,0.481852412,0.481852412,29.8
0.483519465,10.26928616,0.483519465,0.483519465,29.9
0.485174507,10.29745483,0.485174507,0.485174507,30
0.486847043,10.33660507,0.486847043,0.486847043,30.1
0.488511413,10.37747288,0.488511413,0.488511413,30.2
0.490181744,10.41405964,0.490181744,0.490181744,30.3
0.491841167,10.43388939,0.491841167,0.491841167,30.4
0.493511379,10.47941113,0.493511379,0.493511379,30.5
0.495172977,10.52656937,0.495172977,0.495172977,30.6
0.496851653,10.540555,0.496851653,0.496851653,30.7
0.498517126,10.59815121,0.498517126,0.498517126,30.8
0.500181556,10.63240337,0.500181556,0.500181556,30.9
0.501848757,10.68008995,0.501848757,0.501848757,31
0.503521502,10.70586777,0.503521502,0.503521502,31.1
0.505187809,10.73114872,0.505187809,0.505187809,31.2
0.506852746,10.75481224,0.506852746,0.506852746,31.3
0.508519173,10.77626705,0.508519173,0.508519173,31.4
0.510187149,10.81919575,0.510187149,0.510187149,31.5
0.511858881,10.87380791,0.511858881,0.511858881,31.6
0.513523042,10.90577507,0.513523042,0.513523042,31.7
0.515192628,10.91291618,0.515192628,0.515192628,31.8
0.516855001,10.98176765,0.516855001,0.516855001,31.9
0.518525839,11.00283718,0.518525839,0.518525839,32
0.520185769,11.02371597,0.520185769,0.520185769,32.1
0.5218575,11.05656815,0.5218575,0.5218575,32.2
0.523519874,11.08891773,0.523519874,0.523519874,32.3
0.525198042,11.10934162,0.525198042,0.525198042,32.4
0.526864767,11.14688778,0.526864767,0.526864767,32.5
0.528521776,11.19565201,0.528521776,0.528521776,32.6
0.530196786,11.22231007,0.530196786,0.530196786,32.7
0.531856656,11.25893593,0.531856656,0.531856656,32.8
0.533522308,11.29396248,0.533522308,0.533522308,32.9
0.535189033,11.32979584,0.535189033,0.535189033,33
0.536861539,11.36526966,0.536861539,0.536861539,33.1
0.538540661,11.3953228,0.538540661,0.538540661,33.2
0.540193856,11.43213844,0.540193856,0.540193856,33.3
0.541862071,11.4756546,0.541862071,0.541862071,33.4
0.543530703,11.50594807,0.543530703,0.543530703,33.5
0.545191348,11.53335571,0.545191348,0.545191348,33.6
0.546854854,11.58026409,0.546854854,0.546854854,33.7
0.548508227,11.61049366,0.548508227,0.548508227,33.8
0.550174773,11.63771534,0.550174773,0.550174773,33.9
0.551841497,11.66557503,0.551841497,0.551841497,34
0.55351311,11.69672871,0.55351311,0.55351311,34.1
0.555193782,11.72919941,0.555193782,0.555193782,34.2
0.556845784,11.75556087,0.556845784,0.556845784,34.3
0.558518112,11.78829098,0.558518112,0.558518112,34.4
0.56018883,11.82772923,0.56018883,0.56018883,34.5
0.561858118,11.8741169,0.561858118,0.561858118,34.6
0.563517213,11.9005003,0.563517213,0.563517213,34.7
0.565199196,11.93379116,0.565199196,0.565199196,34.8
0.566857278,11.96146297,0.566857278,0.566857278,34.9
0.568517208,11.99882698,0.568517208,0.568517208,35
0.570180416,12.02700806,0.570180416,0.570180416,35.1
0.571843207,12.06355476,0.571843207,0.571843207,35.2
0.573517025,12.10585785,0.573517025,0.573517025,35.3
0.575180411,12.13042736,0.575180411,0.575180411,35.4
0.576852918,12.18040943,0.576852918,0.576852918,35.5
0.578514934,12.21173859,0.578514934,0.578514934,35.6
0.580175459,12.22615623,0.580175459,0.580175459,35.7
0.581841707,12.26633835,0.581841707,0.581841707,35.8
0.583511412,12.3070364,0.583511412,0.583511412,35.9
0.585187852,12.3232584,0.585187852,0.585187852,36
0.586860657,12.36133575,0.586860657,0.586860657,36.1
0.588524103,12.41219521,0.588524103,0.588524103,36.2
0.590194046,12.44148445,0.590194046,0.590194046,36.3
0.591856539,12.47163486,0.591856539,0.591856539,36.4
0.59352845,12.51460075,0.59352845,0.59352845,36.5
0.595195234,12.54109383,0.595195234,0.595195234,36.6
0.596871197,12.56650066,0.596871197,0.596871197,36.7
0.598534882,12.59627056,0.598534882,0.598534882,36.8
0.600199401,12.6343689,0.600199401,0.600199401,36.9
0.601866603,12.66661739,0.601866603,0.601866603,37
0.603523433,12.70203209,0.603523433,0.603523433,37.1
0.605190873,12.74653721,0.605190873,0.605190873,37.2
0.606854737,12.77798939,0.606854737,0.606854737,37.3
0.608526826,12.81240845,0.608526826,0.608526826,37.4
0.610192776,12.83520985,0.610192776,0.610192776,37.5
0.611848712,12.87573624,0.611848712,0.611848712,37.6
0.613519013,12.90830708,0.613519013,0.613519013,37.7
0.615183473,12.94349575,0.615183473,0.615183473,37.8
0.616855085,12.98229599,0.616855085,0.616855085,37.9
0.61851877,13.00936317,0.61851877,0.61851877,38
0.620185733,13.05087757,0.620185733,0.620185733,38.1
0.62185812,13.06653023,0.62185812,0.62185812,38.2
0.623529077,13.10267258,0.623529077,0.623529077,38.3
0.625189722,13.13556671,0.625189722,0.625189722,38.4
0.62685442,13.18174171,0.62685442,0.62685442,38.5
0.628527582,13.20029163,0.628527582,0.628527582,38.6
0.63019979,13.23800468,0.63019979,0.63019979,38.7
0.631851792,13.29346561,0.631851792,0.631851792,38.8
0.633518398,13.30154133,0.633518398,0.633518398,38.9
0.635184467,13.33717155,0.635184467,0.635184467,39
0.63685286,13.36087322,0.63685286,0.63685286,39.1
0.63851434,13.39110851,0.63851434,0.63851434,39.2
0.640178144,13.41029739,0.640178144,0.640178144,39.3
0.641855657,13.46773148,0.641855657,0.641855657,39.4
0.64351213,13.50516987,0.64351213,0.64351213,39.5
0.645183563,13.51651096,0.645183563,0.645183563,39.6
0.646850467,13.57694435,0.646850467,0.646850467,39.7
0.648518264,13.61385918,0.648518264,0.648518264,39.8
0.650180936,13.63579369,0.650180936,0.650180936,39.9
0.651847422,13.66909981,0.651847422,0.651847422,40
0.653513014,13.70538712,0.653513014,0.653513014,40.1
0.655178845,13.74025059,0.655178845,0.655178845,40.2
0.656843901,13.78260708,0.656843901,0.656843901,40.3
0.6585235,13.80347729,0.6585235,0.6585235,40.4
0.660199881,13.83793545,0.660199881,0.660199881,40.5
0.661864638,13.86311626,0.661864638,0.661864638,40.6
0.663517296,13.89951038,0.663517296,0.663517296,40.7
0.665184081,13.92212677,0.665184081,0.665184081,40.8
0.666856408,13.97685623,0.666856408,0.666856408,40.9
0.668529093,13.98847866,0.668529093,0.668529093,41
0.670186222,14.02460384,0.670186222,0.670186222,41.1
0.671850085,14.05352402,0.671850085,0.671850085,41.2
0.673521876,14.08925819,0.673521876,0.673521876,41.3
0.67518127,14.12798786,0.67518127,0.67518127,41.4
0.6768592,14.15816021,0.6768592,0.6768592,41.5
0.678525746,14.18955231,0.678525746,0.678525746,41.6
0.680192351,14.21369553,0.680192351,0.680192351,41.7
0.681857944,14.26766014,0.681857944,0.681857944,41.8
0.683531046,14.30604172,0.683531046,0.683531046,41.9
0.685198545,14.3302002,0.685198545,0.685198545,42
0.686873019,14.35831451,0.686873019,0.686873019,42.1
0.688525319,14.39170647,0.688525319,0.688525319,42.2
0.690199018,14.4316206,0.690199018,0.690199018,42.3
0.691860616,14.45955372,0.691860616,0.691860616,42.4
0.693517864,14.50647736,0.693517864,0.693517864,42.5
0.695183039,14.52919865,0.695183039,0.695183039,42.6
0.696850657,14.55006504,0.696850657,0.696850657,42.7
0.698520899,14.60237885,0.698520899,0.698520899,42.8
0.700192451,14.6134758,0.700192451,0.700192451,42.9
0.70185405,14.66300297,0.70185405,0.70185405,43
0.703519225,14.70216084,0.703519225,0.703519225,43.1
0.705190599,14.73803902,0.705190599,0.705190599,43.2
0.70686245,14.77031422,0.70686245,0.70686245,43.3
0.708514631,14.7882967,0.708514631,0.708514631,43.4
0.710185111,14.8272686,0.710185111,0.710185111,43.5
0.711852968,14.85417366,0.711852968,0.711852968,43.6
0.713521242,14.89063644,0.713521242,0.713521242,43.7
0.715190828,14.91819572,0.715190828,0.715190828,43.8
0.716857433,14.95780754,0.716857433,0.716857433,43.9
0.718511164,14.98866081,0.718511164,0.718511164,44
0.720187962,15.02929688,0.720187962,0.720187962,44.1
0.721857965,15.04598045,0.721857965,0.721857965,44.2
0.723530948,15.07495022,0.723530948,0.723530948,44.3
0.725187004,15.12283707,0.725187004,0.725187004,44.4
0.726849854,15.15335178,0.726849854,0.726849854,44.5
0.728512168,15.18118477,0.728512168,0.728512168,44.6
0.730182588,15.22166061,0.730182588,0.730182588,44.7
0.731846631,15.24688339,0.731846631,0.731846631,44.8
0.733518779,15.26351929,0.733518779,0.733518779,44.9
0.735191703,15.29719257,0.735191703,0.735191703,45
0.736858964,15.33163166,0.736858964,0.736858964,45.1
0.738519967,15.36111259,0.738519967,0.738519967,45.2
0.740199149,15.39070892,0.740199149,0.740199149,45.3
0.741855919,15.42541504,0.741855919,0.741855919,45.4
0.743533254,15.46008968,0.743533254,0.743533254,45.5
0.74520582,15.50691891,0.74520582,0.74520582,45.6
0.746884763,15.5445137,0.746884763,0.746884763,45.7
0.748540282,15.56216621,0.748540282,0.748540282,45.8
0.750203192,15.61012745,0.750203192,0.750203192,45.9
0.751867175,15.63613892,0.751867175,0.751867175,46
0.753526926,15.67063141,0.753526926,0.753526926,46.1
0.755192101,15.71214008,0.755192101,0.755192101,46.2
0.756869972,15.73887348,0.756869972,0.756869972,46.3
0.758534729,15.76747894,0.758534729,0.758534729,46.4
0.76019907,15.81139851,0.76019907,0.76019907,46.5
0.761864305,15.84856129,0.761864305,0.761864305,46.6
0.763531446,15.87722874,0.763531446,0.763531446,46.7
0.765188694,15.90059757,0.765188694,0.765188694,46.8
0.766865075,15.93637276,0.766865075,0.766865075,46.9
0.768520892,15.96933746,0.768520892,0.768520892,47
0.770187914,15.99462891,0.770187914,0.770187914,47.1
0.771856189,16.03249741,0.771856189,0.771856189,47.2
0.773513854,16.07165909,0.773513854,0.773513854,47.3
0.775179863,16.08195686,0.775179863,0.775179863,47.4
0.776844382,16.1072216,0.776844382,0.776844382,47.5
0.778521717,16.15128899,0.778521717,0.778521717,47.6
0.780189574,16.18634987,0.780189574,0.780189574,47.7
0.78185904,16.23373985,0.78185904,0.78185904,47.8
0.783523619,16.26403046,0.783523619,0.783523619,47.9
0.785179675,16.28709602,0.785179675,0.785179675,48
0.786859214,16.33189583,0.786859214,0.786859214,48.1
0.7885167,16.3805542,0.7885167,0.7885167,48.2
0.79017663,16.38383484,0.79017663,0.79017663,48.3
0.79183501,16.42986298,0.79183501,0.79183501,48.4
0.793505013,16.44481277,0.793505013,0.793505013,48.5
0.795175374,16.4902935,0.795175374,0.795175374,48.6
0.796836615,16.51162338,0.796836615,0.796836615,48.7
0.798502684,16.54119492,0.798502684,0.798502684,48.8
0.80017221,16.57486343,0.80017221,0.80017221,48.9
0.801840663,16.61243248,0.801840663,0.801840663,49
0.803513765,16.64237404,0.803513765,0.803513765,49.1
0.805188298,16.6743927,0.805188298,0.805188298,49.2
0.806859076,16.70378494,0.806859076,0.806859076,49.3
0.808534086,16.7326107,0.808534086,0.808534086,49.4
0.810194135,16.77422142,0.810194135,0.810194135,49.5
0.81186533,16.79685974,0.81186533,0.81186533,49.6
0.813528657,16.81916046,0.813528657,0.813528657,49.7
0.815189183,16.85881805,0.815189183,0.815189183,49.8
