nbm4,nbm4,nbm4,nbm4,nbm4
0.138842836,3.482981205,0.138842836,0.138842836,9.2
0.14051342,3.516380072,0.14051342,0.14051342,9.3
0.142185003,3.557313919,0.142185003,0.142185003,9.4
0.143852025,3.58716011,0.143852025,0.143852025,9.5
0.145511955,3.619878292,0.145511955,0.145511955,9.6
0.147197559,3.654552698,0.147197559,0.147197559,9.7
0.148850471,3.681169987,0.148850471,0.148850471,9.8
0.150519907,3.705392838,0.150519907,0.150519907,9.9
0.152182341,3.727500677,0.152182341,0.152182341,10
0.153856605,3.771799326,0.153856605,0.153856605,10.1
0.155502781,3.79383111,0.155502781,0.155502781,10.2
0.157183021,3.837180614,0.157183021,0.157183021,10.3
0.158852145,3.868574858,0.158852145,0.158852145,10.4
0.160518259,3.893383026,0.160518259,0.160518259,10.5
0.162184626,3.92716074,0.162184626,0.162184626,10.6
0.163847506,3.949553967,0.163847506,0.163847506,10.7
0.165515855,3.987328768,0.165515855,0.165515855,10.8
0.167186409,4.022200108,0.167186409,0.167186409,10.9
0.168854997,4.041793346,0.168854997,0.168854997,11
0.170529678,4.078598022,0.170529678,0.170529678,11.1
0.172194064,4.120170593,0.172194064,0.172194064,11.2
0.173853025,4.143838882,0.173853025,0.173853025,11.3
0.175521463,4.183172703,0.175521463,0.175521463,11.4
0.177185103,4.205112934,0.177185103,0.177185103,11.5
0.178857982,4.239050865,0.178857982,0.178857982,11.6
0.180519253,4.252742767,0.180519253,0.180519253,11.7
0.18219012,4.301972389,0.18219012,0.18219012,11.8
0.183865964,4.332850456,0.183865964,0.183865964,11.9
0.185539305,4.373856068,0.185539305,0.185539305,12
0.187191099,4.399250031,0.187191099,0.187191099,12.1
0.188869536,4.43343544,0.188869536,0.188869536,12.2
0.190535098,4.449153423,0.190535098,0.190535098,12.3
0.192189589,4.489891052,0.192189589,0.192189589,12.4
0.193844631,4.534491539,0.193844631,0.193844631,12.5
0.195521638,4.567383766,0.195521638,0.195521638,12.6
0.197179615,4.588511944,0.197179615,0.197179615,12.7
0.198857799,4.61490345,0.198857799,0.198857799,12.8
0.200518221,4.652393818,0.200518221,0.200518221,12.9
0.202182308,4.669550896,0.202182308,0.202182308,13
0.203848764,4.710709095,0.203848764,0.203848764,13.1
0.205515891,4.74143362,0.205515891,0.205515891,13.2
0.207181707,4.77875042,0.207181707,0.207181707,13.3
0.208855525,4.813028336,0.208855525,0.208855525,13.4
0.210529938,4.836872101,0.210529938,0.210529938,13.5
0.212200031,4.862996578,0.212200031,0.212200031,13.6
0.213853866,4.892296314,0.213853866,0.213853866,13.7
0.215519756,4.923269749,0.215519756,0.215519756,13.8
0.217189208,4.954663754,0.217189208,0.217189208,13.9
0.218847364,4.993319511,0.218847364,0.218847364,14
0.220525563,5.024658203,0.220525563,0.220525563,14.1
0.222192496,5.063659668,0.222192496,0.222192496,14.2
0.223854169,5.092075348,0.223854169,0.223854169,14.3
0.225505859,5.110736847,0.225505859,0.225505859,14.4
0.227176756,5.138820648,0.227176756,0.227176756,14.5
0.228850782,5.170138836,0.228850782,0.228850782,14.6
0.230509862,5.216098785,0.230509862,0.230509862,14.7
0.232191563,5.23898983,0.232191563,0.232191563,14.8
0.233851418,5.279138565,0.233851418,0.233851418,14.9
0.235519052,5.310863018,0.235519052,0.235519052,15
0.237180069,5.351964951,0.237180069,0.237180069,15.1
0.238840729,5.384989262,0.238840729,0.238840729,15.2
0.240512893,5.413808346,0.240512893,0.240512893,15.3
0.242183357,5.439439297,0.242183357,0.242183357,15.4
0.243839383,5.487559319,0.243839383,0.243839383,15.5
0.245521575,5.53669405,0.245521575,0.245521575,15.6
0.247200042,5.5576334,0.247200042,0.247200042,15.7
0.248869807,5.584276199,0.248869807,0.248869807,15.8
0.250528634,5.613556862,0.250528634,0.250528634,15.9
0.252187431,5.646687508,0.252187431,0.252187431,16
0.253855556,5.688374043,0.253855556,0.253855556,16.1
0.255519807,5.721490383,0.255519807,0.255519807,16.2
0.257188946,5.741462231,0.257188946,0.257188946,16.3
0.258852512,5.773368359,0.258852512,0.258852512,16.4
0.260514379,5.801947594,0.260514379,0.260514379,16.5
0.262189776,5.830843449,0.262189776,0.262189776,16.6
0.263854653,5.866622925,0.263854653,0.263854653,16.7
0.265511334,5.908044338,0.265511334,0.265511334,16.8
0.267182738,5.947941303,0.267182738,0.267182738,16.9
0.268855572,5.972456932,0.268855572,0.268855572,17
0.270529449,6.007464886,0.270529449,0.270529449,17.1
0.272206396,6.028855801,0.272206396,0.272206396,17.2
0.273870111,6.081078053,0.273870111,0.273870111,17.3
0.27553609,6.10014534,0.27553609,0.27553609,17.4
0.277192205,6.146451473,0.277192205,0.277192205,17.5
0.278862059,6.168293476,0.278862059,0.278862059,17.6
0.280524999,6.223009586,0.280524999,0.280524999,17.7
0.282192886,6.237058163,0.282192886,0.282192886,17.8
0.283848614,6.258178711,0.283848614,0.283848614,17.9
0.285514206,6.302250862,0.285514206,0.285514206,18
0.287183851,6.335796833,0.287183851,0.287183851,18.1
0.288859785,6.36946249,0.288859785,0.288859785,18.2
0.290517628,6.396918297,0.290517628,0.290517628,18.3
0.292191893,6.444061279,0.292191893,0.292191893,18.4
0.293844134,6.47443819,0.293844134,0.293844134,18.5
0.295516431,6.511507511,0.295516431,0.295516431,18.6
0.297174007,6.540352345,0.297174007,0.297174007,18.7
0.298847437,6.579444885,0.298847437,0.298847437,18.8
0.300512373,6.623471737,0.300512373,0.300512373,18.9
0.302179277,6.65830183,0.302179277,0.302179277,19
0.303847343,6.705134869,0.303847343,0.303847343,19.1
0.305515677,6.747054577,0.305515677,0.305515677,19.2
0.307182729,6.754071236,0.307182729,0.307182729,19.3
0.308856994,6.786507607,0.308856994,0.308856994,19.4
0.31051898,6.830456734,0.31051898,0.31051898,19.5
0.312189698,6.854000568,0.312189698,0.312189698,19.6
0.313843876,6.896404266,0.313843876,0.313843876,19.7
0.315517932,6.925393581,0.315517932,0.315517932,19.8
0.317180634,6.95668602,0.317180634,0.317180634,19.9
0.318839729,7.007772923,0.318839729,0.318839729,20
0.320517689,7.032155991,0.320517689,0.320517689,20.1
0.322179079,7.075705051,0.322179079,0.322179079,20.2
0.323850393,7.111167431,0.323850393,0.323850393,20.3
0.325517148,7.138750553,0.325517148,0.325517148,20.4
0.327182978,7.17927742,0.327182978,0.327182978,20.5
0.328854769,7.209699154,0.328854769,0.328854769,20.6
0.33052808,7.238232613,0.33052808,0.33052808,20.7
0.33220014,7.27807951,0.33220014,0.33220014,20.8
0.333880544,7.305118561,0.333880544,0.333880544,20.9
0.335537732,7.334463596,0.335537732,0.335537732,21
0.337201923,7.358225346,0.337201923,0.337201923,21.1
0.338862926,7.398264408,0.338862926,0.338862926,21.2
0.340526432,7.449117661,0.340526432,0.340526432,21.3
0.342191011,7.491758823,0.342191011,0.342191011,21.4
0.343865812,7.502401829,0.343865812,0.343865812,21.5
0.345538318,7.548654556,0.345538318,0.345538318,21.6
0.347187161,7.57283783,0.347187161,0.347187161,21.7
0.348867953,7.6170578,0.348867953,0.348867953,21.8
0.350519478,7.656461716,0.350519478,0.350519478,21.9
0.352191597,7.675740242,0.352191597,0.352191597,22
0.353845954,7.71315527,0.353845954,0.353845954,22.1
0.355510116,7.749337673,0.355510116,0.355510116,22.2
0.357189894,7.789081573,0.357189894,0.357189894,22.3
0.358861834,7.815423012,0.358861834,0.358861834,22.4
0.360520303,7.847446918,0.360520303,0.360520303,22.5
0.362195551,7.88390255,0.362195551,0.362195551,22.6
0.363852382,7.931447029,0.363852382,0.363852382,22.7
0.365524471,7.950642109,0.365524471,0.365524471,22.8
0.367189348,7.986818314,0.367189348,0.367189348,22.9
0.36886096,8.036789894,0.36886096,0.36886096,23
0.370518744,8.056271553,0.370518744,0.370518744,23.1
0.372182995,8.087761879,0.372182995,0.372182995,23.2
0.373844981,8.125589371,0.373844981,0.373844981,23.3
0.375512183,8.154702187,0.375512183,0.375512183,23.4
0.37717545,8.196405411,0.37717545,0.37717545,23.5
0.37884897,8.252012253,0.37884897,0.37884897,23.6
0.380510688,8.291563988,0.380510688,0.380510688,23.7
0.382170647,8.304661751,0.382170647,0.382170647,23.8
0.38384518,8.332021713,0.38384518,0.38384518,23.9
0.385505259,8.366651535,0.385505259,0.385505259,24
0.387169808,8.39836216,0.387169808,0.387169808,24.1
0.388848841,8.446569443,0.388848841,0.388848841,24.2
0.390512764,8.48487854,0.390512764,0.390512764,24.3
0.39219752,8.517917633,0.39219752,0.39219752,24.4
0.393862695,8.542775154,0.393862695,0.393862695,24.5
0.395529777,8.576818466,0.395529777,0.395529777,24.6
0.397195846,8.625218391,0.397195846,0.397195846,24.7
0.398867667,8.664589882,0.398867667,0.398867667,24.8
0.40053308,8.704123497,0.40053308,0.40053308,24.9
0.402201295,8.736810684,0.402201295,0.402201295,25
0.403859764,8.767953873,0.403859764,0.403859764,25.1
0.405532002,8.807768822,0.405532002,0.405532002,25.2
0.407191187,8.8400383,0.407191187,0.407191187,25.3
0.408870965,8.892220497,0.408870965,0.408870965,25.4
0.410528839,8.912482262,0.410528839,0.410528839,25.5
0.412193596,8.944817543,0.412193596,0.412193596,25.6
0.413861573,8.999031067,0.413861573,0.413861573,25.7
0.415524423,9.018510818,0.415524423,0.415524423,25.8
0.417191803,9.04712677,0.417191803,0.417191803,25.9
0.418862492,9.095776558,0.418862492,0.418862492,26
0.420529515,9.127182007,0.420529515,0.420529515,26.1
0.42219916,9.179917336,0.42219916,0.42219916,26.2
0.423855841,9.196675301,0.423855841,0.423855841,26.3
0.425519466,9.242761612,0.425519466,0.425519466,26.4
0.427188396,9.272854805,0.427188396,0.427188396,26.5
0.428864777,9.298847198,0.428864777,0.428864777,26.6
0.430528551,9.329669952,0.430528551,0.430528551,26.7
0.432184964,9.35975647,0.432184964,0.432184964,26.8
0.433856964,9.401123047,0.433856964,0.433856964,26.9
0.435517162,9.434123993,0.435517162,0.435517162,27
0.437175632,9.474827766,0.437175632,0.437175632,27.1
0.438844949,9.503716469,0.438844949,0.438844949,27.2
0.440503687,9.53518486,0.440503687,0.440503687,27.3
0.442166418,9.572823524,0.442166418,0.442166418,27.4
0.44383949,9.613349915,0.44383949,0.44383949,27.5
0.44550854,9.637527466,0.44550854,0.44550854,27.6
0.447173953,9.673268318,0.447173953,0.447173953,27.7
0.448835671,9.729784012,0.448835671,0.448835671,27.8
0.450506985,9.750114441,0.450506985,0.450506985,27.9
0.452179015,9.790346146,0.452179015,0.452179015,28
0.453855187,9.807383537,0.453855187,0.453855187,28.1
0.455526114,9.843962669,0.455526114,0.455526114,28.2
0.457181931,9.8776474,0.457181931,0.457181931,28.3
0.458854258,9.912865639,0.458854258,0.458854258,28.4
0.460512549,9.93905735,0.460512549,0.460512549,28.5
0.462198108,9.988245964,0.462198108,0.462198108,28.6
0.463855952,10.02103233,0.463855952,0.463855952,28.7
0.465528071,10.06751633,0.465528071,0.465528071,28.8
0.46718964,10.10160351,0.46718964,0.46718964,28.9
0.468862355,10.13711357,0.468862355,0.468862355,29
0.470528811,10.18169594,0.470528811,0.470528811,29.1
0.472189873,10.20994186,0.472189873,0.472189873,29.2
0.473855436,10.23306465,0.473855436,0.473855436,29.3
0.475524187,10.28785515,0.475524187,0.475524187,29.4
0.477193356,10.31610298,0.477193356,0.477193356,29.5
0.478867948,10.34840775,0.478867948,0.478867948,29.6
0.480531514,10.38024139,0.480531514,0.480531514,29.7
0.482197464,10.40473175,0.482197464,0.482197464,29.8
0.483857065,10.44166279,0.483857065,0.483857065,29.9
0.485530198,10.46475315,0.485530198,0.485530198,30
0.487186849,10.51930618,0.487186849,0.487186849,30.1
0.488858491,10.54073334,0.488858491,0.488858491,30.2
0.490526825,10.58386421,0.490526825,0.490526825,30.3
0.492205083,10.61107635,0.492205083,0.492205083,30.4
0.493860573,10.653512,0.493860573,0.493860573,30.5
0.495530218,10.6912899,0.495530218,0.495530218,30.6
0.497184873,10.72278881,0.497184873,0.497184873,30.7
0.498846471,10.77345371,0.498846471,0.498846471,30.8
0.500495076,10.81063652,0.500495076,0.500495076,30.9
0.502180159,10.83235836,0.502180159,0.502180159,31
0.503847778,10.86157894,0.503847778,0.503847778,31.1
0.505515933,10.88517475,0.505515933,0.505515933,31.2
0.507184863,10.91865349,0.507184863,0.507184863,31.3
0.508853495,10.96385479,0.508853495,0.508853495,31.4
0.510524452,11.00272179,0.510524452,0.510524452,31.5
0.512190521,11.03487301,0.512190521,0.512190521,31.6
0.513853431,11.06478405,0.513853431,0.513853431,31.7
0.515530169,11.10821438,0.515530169,0.515530169,31.8
0.517188013,11.15165043,0.517188013,0.517188013,31.9
0.518864036,11.17888451,0.518864036,0.518864036,32
0.520521462,11.21817303,0.520521462,0.520521462,32.1
0.52218926,11.25078583,0.52218926,0.52218926,32.2
0.523848832,11.27036667,0.523848832,0.523848832,32.3
0.525521755,11.29170513,0.525521755,0.525521755,32.4
0.527175963,11.34213829,0.527175963,0.527175963,32.5
0.528859556,11.39190578,0.528859556,0.528859556,32.6
0.530520618,11.41781425,0.530520618,0.530520618,32.7
0.532178044,11.44370937,0.532178044,0.532178044,32.8
0.533846498,11.50253773,0.533846498,0.533846498,32.9
0.5355196,11.52523613,0.5355196,0.5355196,33
0.537188172,11.56258011,0.537188172,0.537188172,33.1
0.538855851,11.60813427,0.538855851,0.538855851,33.2
0.540524185,11.63751793,0.540524185,0.540524185,33.3
0.542197168,11.6619997,0.542197168,0.542197168,33.4
0.543857694,11.69957256,0.543857694,0.543857694,33.5
0.545531809,11.74215794,0.545531809,0.545531809,33.6
0.547200859,11.76814461,0.547200859,0.547200859,33.7
0.548863173,11.81145,0.548863173,0.548863173,33.8
0.550536275,11.8399868,0.550536275,0.550536275,33.9
0.55220592,11.86134815,0.55220592,0.55220592,34
0.553872108,11.89039421,0.553872108,0.553872108,34.1
0.555537224,11.92412281,0.555537224,0.555537224,34.2
0.557191849,11.93729401,0.557191849,0.557191849,34.3
0.55886358,11.99466705,0.55886358,0.55886358,34.4
0.560517251,12.01634598,0.560517251,0.560517251,34.5
0.562178493,12.05297375,0.562178493,0.562178493,34.6
0.563845456,12.0952158,0.563845456,0.563845456,34.7
0.565514624,12.15229893,0.565514624,0.565514624,34.8
0.567202389,12.17410946,0.567202389,0.567202389,34.9
0.568861127,12.20039558,0.568861127,0.568861127,35
0.570518434,12.22751236,0.570518434,0.570518434,35.1
0.572193742,12.25746822,0.572193742,0.572193742,35.2
0.573856592,12.31676483,0.573856592,0.573856592,35.3
0.575523376,12.33662891,0.575523376,0.575523376,35.4
0.577183008,12.37344933,0.577183008,0.577183008,35.5
0.578859866,12.40614796,0.578859866,0.578859866,35.6
0.580523491,12.44124413,0.580523491,0.580523491,35.7
0.582189679,12.48316956,0.582189679,0.582189679,35.8
0.58384335,12.50951958,0.58384335,0.58384335,35.9
0.585520685,12.54959965,0.585520685,0.585520685,36
0.587183356,12.58782673,0.587183356,0.587183356,36.1
0.588849008,12.62618351,0.588849008,0.588849008,36.2
0.590517581,12.65707302,0.590517581,0.590517581,36.3
0.592177272,12.69793606,0.592177272,0.592177272,36.4
0.593844175,12.74311066,0.593844175,0.593844175,36.5
0.595516741,12.76723957,0.595516741,0.595516741,36.6
0.597180009,12.79638577,0.597180009,0.597180009,36.7
0.598840117,12.82985401,0.598840117,0.598840117,36.8
0.600517213,12.8634882,0.600517213,0.600517213,36.9
0.602182031,12.90281105,0.602182031,0.602182031,37
0.603851557,12.93560791,0.603851557,0.603851557,37.1
0.605511367,12.97407341,0.605511367,0.605511367,37.2
0.607183814,13.02075291,0.607183814,0.607183814,37.3
0.608854234,13.0402441,0.608854234,0.608854234,37.4
0.610517561,13.08307552,0.610517561,0.610517561,37.5
0.612196088,13.1207304,0.612196088,0.612196088,37.6
0.613860607,13.13901806,0.613860607,0.613860607,37.7
0.615523398,13.18602562,0.615523398,0.615523398,37.8
0.617189527,13.22052288,0.617189527,0.617189527,37.9
0.618852854,13.25124168,0.618852854,0.618852854,38
0.620523453,13.28796482,0.620523453,0.620523453,38.1
0.622187316,13.31833935,0.622187316,0.622187316,38.2
0.62385422,13.35186577,0.62385422,0.62385422,38.3
0.625526607,13.37469673,0.625526607,0.625526607,38.4
0.627185762,13.41527939,0.627185762,0.627185762,38.5
0.628861129,13.45466614,0.628861129,0.628861129,38.6
0.630528092,13.50121689,0.630528092,0.630528092,38.7
0.632187605,13.51888275,0.632187605,0.632187605,38.8
0.633867741,13.54877949,0.633867741,0.633867741,38.9
0.63553226,13.58572674,0.63553226,0.63553226,39
0.637200892,13.62216187,0.637200892,0.637200892,39.1
0.638870299,13.67253494,0.638870299,0.638870299,39.2
0.640532374,13.70278072,0.640532374,0.640532374,39.3
0.642195642,13.73489094,0.642195642,0.642195642,39.4
0.643854976,13.77050209,0.643854976,0.643854976,39.5
0.645525515,13.78900146,0.645525515,0.645525515,39.6
0.647186041,13.82655048,0.647186041,0.647186041,39.7
0.64885354,13.8629694,0.64885354,0.64885354,39.8
0.650521398,13.88895798,0.650521398,0.650521398,39.9
0.652185023,13.93526936,0.652185023,0.652185023,40
0.653857291,13.97202682,0.653857291,0.653857291,40.1
0.655511141,13.9803896,0.655511141,0.655511141,40.2
0.657189727,14.04596901,0.657189727,0.657189727,40.3
0.658851445,14.05660152,0.658851445,0.658851445,40.4
0.660520792,14.08551025,0.660520792,0.660520792,40.5
0.662192762,14.13981915,0.662192762,0.662192762,40.6
0.663854599,14.17642021,0.663854599,0.663854599,40.7
0.665521085,14.19818401,0.665521085,0.665521085,40.8
0.667177081,14.22544956,0.667177081,0.667177081,40.9
0.668844998,14.27550697,0.668844998,0.668844998,41
0.670515537,14.3138876,0.670515537,0.670515537,41.1
0.672190249,14.33059311,0.672190249,0.672190249,41.2
0.673856854,14.37870216,0.673856854,0.673856854,41.3
0.675520182,14.41313362,0.675520182,0.675520182,41.4
0.677183509,14.45074654,0.677183509,0.677183509,41.5
0.678845525,14.47612381,0.678845525,0.678845525,41.6
0.680514693,14.52155113,0.680514693,0.680514693,41.7
0.682176769,14.56621552,0.682176769,0.682176769,41.8
0.683843613,14.5657053,0.683843613,0.683843613,41.9
0.685517609,14.6091013,0.685517609,0.685517609,42
0.687194049,14.64218712,0.687194049,0.687194049,42.1
0.688851178,14.67580605,0.688851178,0.688851178,42.2
0.690519333,14.72045612,0.690519333,0.690519333,42.3
0.692188084,14.76048374,0.692188084,0.692188084,42.4
0.693853676,14.7831974,0.693853676,0.693853676,42.5
0.695532918,14.82281113,0.695532918,0.695532918,42.6
0.697205663,14.85792637,0.697205663,0.697205663,42.7
0.698859215,14.90005398,0.698859215,0.698859215,42.8
0.700527012,14.9336834,0.700527012,0.700527012,42.9
0.702203095,14.97180271,0.702203095,0.702203095,43
0.70386368,14.98946762,0.70386368,0.70386368,43.1
0.705526948,15.03239632,0.705526948,0.705526948,43.2
0.707197487,15.07368279,0.707197487,0.707197487,43.3
0.708849609,15.10671902,0.708849609,0.708849609,43.4
0.710525155,15.12944412,0.710525155,0.710525155,43.5
0.712203383,15.17299175,0.712203383,0.712203383,43.6
0.713858843,15.21866608,0.713858843,0.713858843,43.7
0.715531647,15.24657822,0.715531647,0.715531647,43.8
0.717195511,15.28337574,0.717195511,0.717195511,43.9
0.718843222,15.30902767,0.718843222,0.718843222,44
0.720526814,15.34268379,0.720526814,0.720526814,44.1
0.722196043,15.36482239,0.722196043,0.722196043,44.2
0.723856986,15.40181541,0.723856986,0.723856986,44.3
0.725521445,15.45885468,0.725521445,0.725521445,44.4
0.727186501,15.48726273,0.727186501,0.727186501,44.5
0.728848219,15.51161575,0.728848219,0.728848219,44.6
0.7305125,15.53973484,0.7305125,0.7305125,44.7
0.732174337,15.58157444,0.732174337,0.732174337,44.8
0.733849168,15.62082672,0.733849168,0.733849168,44.9
0.735522985,15.63988876,0.735522985,0.735522985,45
0.737189114,15.68527889,0.737189114,0.737189114,45.1
0.738843262,15.71703815,0.738843262,0.738843262,45.2
0.740507185,15.75540161,0.740507185,0.740507185,45.3
0.742172658,15.79041958,0.742172658,0.742172658,45.4
0.743832588,15.82239056,0.743832588,0.743832588,45.5
0.745501041,15.85699463,0.745501041,0.745501041,45.6
0.747170806,15.90601444,0.747170806,0.747170806,45.7
0.748841286,15.92667103,0.748841286,0.748841286,45.8
0.75050354,15.96344376,0.75050354,0.75050354,45.9
0.752179205,15.9890852,0.752179205,0.752179205,46
0.753842831,16.01385307,0.753842831,0.753842831,46.1
0.755515933,16.04944801,0.755515933,0.755515933,46.2
0.757194757,16.081007,0.757194757,0.757194757,46.3
0.758854985,16.12138557,0.758854985,0.758854985,46.4
0.760527194,16.1692028,0.760527194,0.760527194,46.5
0.762193263,16.20223427,0.762193263,0.762193263,46.6
0.763861477,16.23095322,0.763861477,0.763861477,46.7
0.765532613,16.26914597,0.765532613,0.765532613,46.8
0.76719445,16.31603622,0.76719445,0.76719445,46.9
0.768858016,16.35108376,0.768858016,0.768858016,47
0.770537853,16.3603611,0.770537853,0.770537853,47.1
0.772200525,16.40861893,0.772200525,0.772200525,47.2
0.773863375,16.43869972,0.773863375,0.773863375,47.3
0.775523841,16.456007,0.775523841,0.775523841,47.4
0.77719599,16.50503349,0.77719599,0.77719599,47.5
0.7788589,16.53967285,0.7788589,0.7788589,47.6
0.780534744,16.58460236,0.780534744,0.780534744,47.7
0.782195747,16.61344528,0.782195747,0.782195747,47.8
0.783866942,16.62926102,0.783866942,0.783866942,47.9
0.785524726,16.67816925,0.785524726,0.785524726,48
0.787182152,16.7199707,0.787182152,0.787182152,48.1
0.788864553,16.72818756,0.788864553,0.788864553,48.2
0.790525138,16.77658844,0.790525138,0.790525138,48.3
0.792190015,16.84892273,0.792190015,0.792190015,48.4
0.793863177,16.84237671,0.793863177,0.793863177,48.5
0.795524836,16.8787899,0.795524836,0.795524836,48.6
0.797190309,16.90545654,0.797190309,0.797190309,48.7
0.798846185,16.95051765,0.798846185,0.798846185,48.8
0.800523162,16.98259163,0.800523162,0.800523162,48.9
0.802188694,17.00717735,0.802188694,0.802188694,49
0.803853333,17.04944229,0.803853333,0.803853333,49.1
0.805519223,17.08581352,0.805519223,0.805519223,49.2
0.807184577,17.11472702,0.807184577,0.807184577,49.3
0.808843851,17.15576744,0.808843851,0.808843851,49.4
0.810519695,17.17916679,0.810519695,0.810519695,49.5
0.812181354,17.20380402,0.812181354,0.812181354,49.6
0.813846111,17.23665047,0.813846111,0.813846111,49.7
0.815523088,17.26632881,0.815523088,0.815523088,49.8
