bm4;bm4;bm4;bm4;bm4
0.140591815;4.082284927;0.140591815;0.140591815;9.3
0.142240822;4.129372597;0.142240822;0.142240822;9.4
0.143924892;4.170883179;0.143924892;0.143924892;9.5
0.145583287;4.220195293;0.145583287;0.145583287;9.6
0.14725022;4.25729847;0.14725022;0.14725022;9.7
0.148922056;4.284720898;0.148922056;0.148922056;9.8
0.150591165;4.325059414;0.150591165;0.150591165;9.9
0.152246788;4.36046648;0.152246788;0.152246788;10
0.153924018;4.402976513;0.153924018;0.153924018;10.1
0.155581146;4.444458961;0.155581146;0.155581146;10.2
0.157249883;4.488028049;0.157249883;0.157249883;10.3
0.158922821;4.523952961;0.158922821;0.158922821;10.4
0.160591543;4.571539402;0.160591543;0.160591543;10.5
0.162259698;4.609915257;0.162259698;0.162259698;10.6
0.163924053;4.640827179;0.163924053;0.163924053;10.7
0.165588051;4.685236454;0.165588051;0.165588051;10.8
0.167256311;4.716109753;0.167256311;0.167256311;10.9
0.16892311;4.785926819;0.16892311;0.16892311;11
0.170591652;4.818855762;0.170591652;0.170591652;11.1
0.172249287;4.856663704;0.172249287;0.172249287;11.2
0.173923209;4.893988609;0.173923209;0.173923209;11.3
0.175583035;4.945688725;0.175583035;0.175583035;11.4
0.177252695;4.9677701;0.177252695;0.177252695;11.5
0.17891857;5.019928455;0.17891857;0.17891857;11.6
0.180587441;5.064029217;0.180587441;0.180587441;11.7
0.182247609;5.106128693;0.182247609;0.182247609;11.8
0.183916569;5.153001785;0.183916569;0.183916569;11.9
0.185584664;5.190433979;0.185584664;0.185584664;12
0.187247545;5.232953072;0.187247545;0.187247545;12.1
0.188922271;5.261479855;0.188922271;0.188922271;12.2
0.190582022;5.31128931;0.190582022;0.190582022;12.3
0.192247003;5.348362923;0.192247003;0.192247003;12.4
0.193925783;5.408895493;0.193925783;0.193925783;12.5
0.195600435;5.432653904;0.195600435;0.195600435;12.6
0.19726406;5.478878021;0.19726406;0.19726406;12.7
0.198932633;5.513875484;0.198932633;0.198932633;12.8
0.200601295;5.539568901;0.200601295;0.200601295;12.9
0.202261716;5.591003418;0.202261716;0.202261716;13
0.203922555;5.630004406;0.203922555;0.203922555;13.1
0.205596715;5.676803589;0.205596715;0.205596715;13.2
0.207264408;5.732542038;0.207264408;0.207264408;13.3
0.208927795;5.756624699;0.208927795;0.208927795;13.4
0.210594177;5.808028221;0.210594177;0.210594177;13.5
0.212259933;5.853426456;0.212259933;0.212259933;13.6
0.213927075;5.903113842;0.213927075;0.213927075;13.7
0.21558857;5.943615913;0.21558857;0.21558857;13.8
0.217258289;5.980052471;0.217258289;0.217258289;13.9
0.218929589;6.045252323;0.218929589;0.218929589;14
0.220597297;6.079205513;0.220597297;0.220597297;14.1
0.222276688;6.113719463;0.222276688;0.222276688;14.2
0.223936409;6.15158844;0.223936409;0.223936409;14.3
0.225597844;6.182240486;0.225597844;0.225597844;14.4
0.227262035;6.230537891;0.227262035;0.227262035;14.5
0.228928477;6.268280506;0.228928477;0.228928477;14.6
0.230587825;6.298865318;0.230587825;0.230587825;14.7
0.232260495;6.345218658;0.232260495;0.232260495;14.8
0.233929783;6.403110027;0.233929783;0.233929783;14.9
0.23559539;6.447909355;0.23559539;0.23559539;15
0.23725608;6.473473072;0.23725608;0.23725608;15.1
0.238914505;6.53080225;0.238914505;0.238914505;15.2
0.240593761;6.557749271;0.240593761;0.240593761;15.3
0.242255002;6.601863861;0.242255002;0.242255002;15.4
0.243923798;6.644865513;0.243923798;0.243923798;15.5
0.245589033;6.709644794;0.245589033;0.245589033;15.6
0.247259423;6.744800568;0.247259423;0.247259423;15.7
0.248916;6.796560287;0.248916;0.248916;15.8
0.250582486;6.815979958;0.250582486;0.250582486;15.9
0.252250195;6.867594719;0.252250195;0.252250195;16
0.253914773;6.907271862;0.253914773;0.253914773;16.1
0.255589098;6.949421406;0.255589098;0.255589098;16.2
0.257249594;6.991199493;0.257249594;0.257249594;16.3
0.258932769;7.037730217;0.258932769;0.258932769;16.4
0.260585964;7.082747936;0.260585964;0.260585964;16.5
0.262246042;7.125351429;0.262246042;0.262246042;16.6
0.263927639;7.172471046;0.263927639;0.263927639;16.7
0.265577555;7.209121227;0.265577555;0.265577555;16.8
0.267242998;7.261109352;0.267242998;0.267242998;16.9
0.26891613;7.308248043;0.26891613;0.26891613;17
0.270584404;7.347827435;0.270584404;0.270584404;17.1
0.272251785;7.403322697;0.272251785;0.272251785;17.2
0.273913175;7.430561543;0.273913175;0.273913175;17.3
0.27559039;7.486094952;0.27559039;0.27559039;17.4
0.277261019;7.528641701;0.277261019;0.277261019;17.5
0.278926402;7.564930916;0.278926402;0.278926402;17.6
0.28059864;7.612333298;0.28059864;0.28059864;17.7
0.282279074;7.631644249;0.282279074;0.282279074;17.8
0.283927977;7.684083462;0.283927977;0.283927977;17.9
0.285600781;7.735605717;0.285600781;0.285600781;18
0.287265033;7.782482147;0.287265033;0.287265033;18.1
0.288926482;7.821275711;0.288926482;0.288926482;18.2
0.290599793;7.881959915;0.290599793;0.290599793;18.3
0.292270482;7.91615963;0.292270482;0.292270482;18.4
0.293951482;7.956143856;0.293951482;0.293951482;18.5
0.295604795;8.000950813;0.295604795;0.295604795;18.6
0.29726997;8.057577133;0.29726997;0.29726997;18.7
0.298923492;8.094085693;0.298923492;0.298923492;18.8
0.300605297;8.150356293;0.300605297;0.300605297;18.9
0.302259177;8.166680336;0.302259177;0.302259177;19
0.303910553;8.215408325;0.303910553;0.303910553;19.1
0.305592924;8.275622368;0.305592924;0.305592924;19.2
0.307257563;8.310791969;0.307257563;0.307257563;19.3
0.308925092;8.355092049;0.308925092;0.308925092;19.4
0.310594261;8.393829346;0.310594261;0.310594261;19.5
0.312259078;8.448478699;0.312259078;0.312259078;19.6
0.313913405;8.481936455;0.313913405;0.313913405;19.7
0.315597534;8.536632538;0.315597534;0.315597534;19.8
0.317254394;8.575489044;0.317254394;0.317254394;19.9
0.318918347;8.626444817;0.318918347;0.318918347;20
0.320594728;8.686208725;0.320594728;0.320594728;20.1
0.322243571;8.705555916;0.322243571;0.322243571;20.2
0.323914498;8.760198593;0.323914498;0.323914498;20.3
0.325574607;8.787574768;0.325574607;0.325574607;20.4
0.327247649;8.854616165;0.327247649;0.327247649;20.5
0.328920931;8.876570702;0.328920931;0.328920931;20.6
0.330579549;8.914689064;0.330579549;0.330579549;20.7
0.332239062;8.956980705;0.332239062;0.332239062;20.8
0.333904564;8.993070602;0.333904564;0.333904564;20.9
0.335576802;9.054444313;0.335576802;0.335576802;21
0.337252706;9.082551956;0.337252706;0.337252706;21.1
0.338918775;9.1269207;0.338918775;0.338918775;21.2
0.340592206;9.183979034;0.340592206;0.340592206;21.3
0.342249781;9.222920418;0.342249781;0.342249781;21.4
0.343928397;9.261769295;0.343928397;0.343928397;21.5
0.345592529;9.311918259;0.345592529;0.345592529;21.6
0.347264379;9.34987545;0.347264379;0.347264379;21.7
0.34892568;9.395848274;0.34892568;0.34892568;21.8
0.350596815;9.448993683;0.350596815;0.350596815;21.9
0.35227266;9.490968704;0.35227266;0.35227266;22
0.353938311;9.520380974;0.353938311;0.353938311;22.1
0.355605662;9.561470985;0.355605662;0.355605662;22.2
0.357269138;9.598599434;0.357269138;0.357269138;22.3
0.358929843;9.636266708;0.358929843;0.358929843;22.4
0.360594183;9.679222107;0.360594183;0.360594183;22.5
0.362263322;9.735917091;0.362263322;0.362263322;22.6
0.363931537;9.772408485;0.363931537;0.363931537;22.7
0.365603536;9.804426193;0.365603536;0.365603536;22.8
0.367266089;9.865332603;0.367266089;0.367266089;22.9
0.368921578;9.901338577;0.368921578;0.368921578;23
0.370596617;9.955509186;0.370596617;0.370596617;23.1
0.372263938;9.986037254;0.372263938;0.372263938;23.2
0.373924285;10.04169846;0.373924285;0.373924285;23.3
0.375594527;10.06610584;0.375594527;0.375594527;23.4
0.37726137;10.10841751;0.37726137;0.37726137;23.5
0.378933549;10.15830517;0.378933549;0.378933549;23.6
0.380591184;10.20057297;0.380591184;0.380591184;23.7
0.382250518;10.25078487;0.382250518;0.382250518;23.8
0.383929491;10.29122353;0.383929491;0.383929491;23.9
0.385593206;10.31711006;0.385593206;0.385593206;24
0.387251914;10.36367702;0.387251914;0.387251914;24.1
0.388922423;10.41146183;0.388922423;0.388922423;24.2
0.390582532;10.45737648;0.390582532;0.390582532;24.3
0.392238736;10.49594498;0.392238736;0.392238736;24.4
0.393913716;10.53772259;0.393913716;0.393913716;24.5
0.395572662;10.57367706;0.395572662;0.395572662;24.6
0.397251606;10.62751293;0.397251606;0.397251606;24.7
0.398913622;10.65819836;0.398913622;0.398913622;24.8
0.400591224;10.71080971;0.400591224;0.400591224;24.9
0.402254015;10.75316525;0.402254015;0.402254015;25
0.403918833;10.78707409;0.403918833;0.403918833;25.1
0.405587822;10.83045578;0.405587822;0.405587822;25.2
0.407254785;10.88276672;0.407254785;0.407254785;25.3
0.408922702;10.90201283;0.408922702;0.408922702;25.4
0.410586447;10.95779324;0.410586447;0.410586447;25.5
0.412256628;10.9967804;0.412256628;0.412256628;25.6
0.413930386;11.05420589;0.413930386;0.413930386;25.7
0.415598124;11.0970974;0.415598124;0.415598124;25.8
0.417262077;11.1410675;0.417262077;0.417262077;25.9
0.418930858;11.18237877;0.418930858;0.418930858;26
0.420587659;11.22731018;0.420587659;0.420587659;26.1
0.422256947;11.27290821;0.422256947;0.422256947;26.2
0.423933834;11.30971622;0.423933834;0.423933834;26.3
0.425595284;11.38002777;0.425595284;0.425595284;26.4
0.427269369;11.40787697;0.427269369;0.427269369;26.5
0.428913355;11.44344616;0.428913355;0.428913355;26.6
0.430600256;11.48685074;0.430600256;0.430600256;26.7
0.43226409;11.52244473;0.43226409;0.43226409;26.8
0.433919698;11.57785511;0.433919698;0.433919698;26.9
0.435603589;11.61649704;0.435603589;0.435603589;27
0.437264502;11.64219093;0.437264502;0.437264502;27.1
0.438924998;11.68742085;0.438924998;0.438924998;27.2
0.440603495;11.72702694;0.440603495;0.440603495;27.3
0.442265332;11.76504898;0.442265332;0.442265332;27.4
0.443925053;11.82156086;0.443925053;0.443925053;27.5
0.445588887;11.86175728;0.445588887;0.445588887;27.6
0.44724077;11.89665508;0.44724077;0.44724077;27.7
0.448916852;11.94842052;0.448916852;0.448916852;27.8
0.450576276;12.00013351;0.450576276;0.450576276;27.9
0.452245861;12.02554321;0.452245861;0.452245861;28
0.453919142;12.05847168;0.453919142;0.453919142;28.1
0.455578983;12.11580944;0.455578983;0.455578983;28.2
0.45726189;12.15511513;0.45726189;0.45726189;28.3
0.458907098;12.1957674;0.458907098;0.458907098;28.4
0.460589021;12.24330616;0.460589021;0.460589021;28.5
0.462256551;12.29416656;0.462256551;0.462256551;28.6
0.463930786;12.34119892;0.463930786;0.463930786;28.7
0.465592146;12.39424038;0.465592146;0.465592146;28.8
0.467257261;12.4338522;0.467257261;0.467257261;28.9
0.4689264;12.47274685;0.4689264;0.4689264;29
0.47059834;12.51607323;0.47059834;0.47059834;29.1
0.472247183;12.56215191;0.472247183;0.472247183;29.2
0.473922789;12.62191486;0.473922789;0.473922789;29.3
0.475579619;12.64075947;0.475579619;0.475579619;29.4
0.477255195;12.69939995;0.477255195;0.477255195;29.5
0.478913218;12.74765396;0.478913218;0.478913218;29.6
0.480578393;12.79592705;0.480578393;0.480578393;29.7
0.482246488;12.84538269;0.482246488;0.482246488;29.8
0.483919382;12.88050175;0.483919382;0.483919382;29.9
0.485591948;12.92421532;0.485591948;0.485591948;30
0.487265915;12.95923233;0.487265915;0.487265915;30.1
0.488922596;13.00471401;0.488922596;0.488922596;30.2
0.490593165;13.06346035;0.490593165;0.490593165;30.3
0.492265344;13.09776974;0.492265344;0.492265344;30.4
0.493929863;13.14015961;0.493929863;0.493929863;30.5
0.495597035;13.18619728;0.495597035;0.495597035;30.6
0.497268587;13.2313118;0.497268587;0.497268587;30.7
0.498932272;13.28698063;0.498932272;0.498932272;30.8
0.500600219;13.32347775;0.500600219;0.500600219;30.9
0.502275407;13.37396336;0.502275407;0.502275407;31
0.503927469;13.4076643;0.503927469;0.503927469;31.1
0.50559777;13.44999218;0.50559777;0.50559777;31.2
0.507250428;13.50218201;0.507250428;0.507250428;31.3
0.508909643;13.54820251;0.508909643;0.508909643;31.4
0.510579228;13.59697819;0.510579228;0.510579228;31.5
0.512253165;13.62334919;0.512253165;0.512253165;31.6
0.513915658;13.67900372;0.513915658;0.513915658;31.7
0.515591919;13.72330666;0.515591919;0.515591919;31.8
0.517254412;13.76539612;0.517254412;0.517254412;31.9
0.518932402;13.83214378;0.518932402;0.518932402;32
0.520591021;13.85692883;0.520591021;0.520591021;32.1
0.522264242;13.91301441;0.522264242;0.522264242;32.2
0.523931265;13.96336365;0.523931265;0.523931265;32.3
0.52559489;13.98609257;0.52559489;0.52559489;32.4
0.527253389;14.04695129;0.527253389;0.527253389;32.5
0.528926313;14.0728941;0.528926313;0.528926313;32.6
0.530584037;14.12055874;0.530584037;0.530584037;32.7
0.532256722;14.17318153;0.532256722;0.532256722;32.8
0.533929706;14.22596836;0.533929706;0.533929706;32.9
0.535587072;14.26407814;0.535587072;0.535587072;33
0.53725636;14.30626297;0.53725636;0.53725636;33.1
0.538930416;14.36213207;0.538930416;0.538930416;33.2
0.540587723;14.38957024;0.540587723;0.540587723;33.3
0.542251945;14.43149662;0.542251945;0.542251945;33.4
0.543912947;14.49088669;0.543912947;0.543912947;33.5
0.545583129;14.52650738;0.545583129;0.545583129;33.6
0.547248721;14.58042336;0.547248721;0.547248721;33.7
0.548916936;14.61544895;0.548916936;0.548916936;33.8
0.550590158;14.67540741;0.550590158;0.550590158;33.9
0.552250206;14.7090559;0.552250206;0.552250206;34
0.553913474;14.75543499;0.553913474;0.553913474;34.1
0.555583537;14.80709457;0.555583537;0.555583537;34.2
0.557264745;14.85320568;0.557264745;0.557264745;34.3
0.558931947;14.88844109;0.558931947;0.558931947;34.4
0.560598195;14.94514847;0.560598195;0.560598195;34.5
0.562262356;15.00074768;0.562262356;0.562262356;34.6
0.563929677;15.01753616;0.563929677;0.563929677;34.7
0.565584719;15.08053017;0.565584719;0.565584719;34.8
0.567248583;15.1152668;0.567248583;0.567248583;34.9
0.568916857;15.15155602;0.568916857;0.568916857;35
0.570594847;15.19665718;0.570594847;0.570594847;35.1
0.572255671;15.24199677;0.572255671;0.572255671;35.2
0.573925138;15.28817844;0.573925138;0.573925138;35.3
0.575589776;15.34000301;0.575589776;0.575589776;35.4
0.5772627;15.39206409;0.5772627;0.5772627;35.5
0.578926563;15.42455006;0.578926563;0.578926563;35.6
0.580598295;15.48029041;0.580598295;0.580598295;35.7
0.582261384;15.53931904;0.582261384;0.582261384;35.8
0.583939672;15.57413483;0.583939672;0.583939672;35.9
0.585607708;15.63226604;0.585607708;0.585607708;36
0.587269545;15.67535686;0.587269545;0.587269545;36.1
0.588920474;15.73003483;0.588920474;0.588920474;36.2
0.590602875;15.76706791;0.590602875;0.590602875;36.3
0.592265904;15.80381298;0.592265904;0.592265904;36.4
0.593923271;15.85159302;0.593923271;0.593923271;36.5
0.595598578;15.88791084;0.595598578;0.595598578;36.6
0.597253263;15.96724224;0.597253263;0.597253263;36.7
0.598923385;16.01068497;0.598923385;0.598923385;36.8
0.600594103;16.0670681;0.600594103;0.600594103;36.9
0.602256;16.10750771;0.602256;0.602256;37
0.603922248;16.17681313;0.603922248;0.603922248;37.1
0.605588436;16.19835472;0.605588436;0.605588436;37.2
0.60725081;16.26166344;0.60725081;0.60725081;37.3
0.608929276;16.28647232;0.608929276;0.608929276;37.4
0.610607505;16.3391037;0.610607505;0.610607505;37.5
0.612253189;16.40320206;0.612253189;0.612253189;37.6
0.613914669;16.43873215;0.613914669;0.613914669;37.7
0.615590513;16.4858284;0.615590513;0.615590513;37.8
0.617252767;16.5480423;0.617252767;0.617252767;37.9
0.618910789;16.60776901;0.618910789;0.618910789;38
0.62058866;16.65044212;0.62058866;0.62058866;38.1
0.622254789;16.68233681;0.622254789;0.622254789;38.2
0.623910248;16.7368412;0.623910248;0.623910248;38.3
0.625585496;16.77532578;0.625585496;0.625585496;38.4
0.627244771;16.83603096;0.627244771;0.627244771;38.5
0.628905594;16.88990974;0.628905594;0.628905594;38.6
0.630582929;16.93878555;0.630582929;0.630582929;38.7
0.632250786;16.98155975;0.632250786;0.632250786;38.8
0.633921325;17.0171299;0.633921325;0.633921325;38.9
0.635576427;17.07532501;0.635576427;0.635576427;39
0.637247801;17.11856842;0.637247801;0.637247801;39.1
0.638923526;17.16505241;0.638923526;0.638923526;39.2
0.640597045;17.22543335;0.640597045;0.640597045;39.3
0.642257333;17.27740479;0.642257333;0.642257333;39.4
0.643925846;17.32661629;0.643925846;0.643925846;39.5
0.645598888;17.37805939;0.645598888;0.645598888;39.6
0.647272646;17.42571259;0.647272646;0.647272646;39.7
0.648940861;17.47484016;0.648940861;0.648940861;39.8
0.650608063;17.53708267;0.650608063;0.650608063;39.9
0.65226531;17.57156944;0.65226531;0.65226531;40
0.653930426;17.63912964;0.653930426;0.653930426;40.1
0.655588388;17.69491768;0.655588388;0.655588388;40.2
0.657260358;17.74092102;0.657260358;0.657260358;40.3
0.658930898;17.79607582;0.658930898;0.658930898;40.4
0.660594285;17.84984779;0.660594285;0.660594285;40.5
0.6622684;17.89125633;0.6622684;0.6622684;40.6
0.663927555;17.9435215;0.663927555;0.663927555;40.7
0.665587306;17.98786545;0.665587306;0.665587306;40.8
0.667258501;18.05388451;0.667258501;0.667258501;40.9
0.668924809;18.09998703;0.668924809;0.668924809;41
0.670591891;18.14958191;0.670591891;0.670591891;41.1
0.672254741;18.20170593;0.672254741;0.672254741;41.2
0.673919439;18.25608826;0.673919439;0.673919439;41.3
0.675585032;18.31359673;0.675585032;0.675585032;41.4
0.677246273;18.36887741;0.677246273;0.677246273;41.5
0.678909957;18.3918438;0.678909957;0.678909957;41.6
0.680582404;18.46688843;0.680582404;0.680582404;41.7
0.682250857;18.53890991;0.682250857;0.682250857;41.8
0.683910191;18.57234955;0.683910191;0.683910191;41.9
0.685586333;18.60832596;0.685586333;0.685586333;42
0.687241554;18.68300056;0.687241554;0.687241554;42.1
0.688909829;18.7455368;0.688909829;0.688909829;42.2
0.690580964;18.80264664;0.690580964;0.690580964;42.3
0.692242682;18.85163498;0.692242682;0.692242682;42.4
0.693910837;18.90943336;0.693910837;0.693910837;42.5
0.695576966;18.96499062;0.695576966;0.695576966;42.6
0.697242856;19.01111412;0.697242856;0.697242856;42.7
0.698913217;19.07025528;0.698913217;0.698913217;42.8
0.700582564;19.12496185;0.700582564;0.700582564;42.9
0.702257574;19.17594337;0.702257574;0.702257574;43
0.703925669;19.23045349;0.703925669;0.703925669;43.1
0.705602765;19.27841759;0.705602765;0.705602765;43.2
0.707254291;19.35419655;0.707254291;0.707254291;43.3
0.70893687;19.40396881;0.70893687;0.70893687;43.4
0.710601687;19.44454956;0.710601687;0.710601687;43.5
0.712262034;19.49932861;0.712262034;0.712262034;43.6
0.71393007;19.5662117;0.71393007;0.71393007;43.7
0.71559912;19.60397339;0.71559912;0.71559912;43.8
0.717258394;19.66080475;0.717258394;0.717258394;43.9
0.718937874;19.71387482;0.718937874;0.718937874;44
0.720602036;19.76482391;0.720602036;0.720602036;44.1
0.72227633;19.82880783;0.72227633;0.72227633;44.2
0.723933578;19.87978363;0.723933578;0.723933578;44.3
0.725602686;19.91762352;0.725602686;0.725602686;44.4
0.727266133;19.96739197;0.727266133;0.727266133;44.5
0.728924572;20.02381897;0.728924572;0.728924572;44.6
0.73059237;20.06934738;0.73059237;0.73059237;44.7
0.732268631;20.14053917;0.732268631;0.732268631;44.8
0.733933687;20.17582893;0.733933687;0.733933687;44.9
0.735602915;20.23334312;0.735602915;0.735602915;45
0.737257242;20.28269958;0.737257242;0.737257242;45.1
0.738922358;20.33291245;0.738922358;0.738922358;45.2
0.740584612;20.40800285;0.740584612;0.740584612;45.3
0.742258668;20.45872688;0.742258668;0.742258668;45.4
0.743923664;20.5065403;0.743923664;0.743923664;45.5
0.745592415;20.56153679;0.745592415;0.745592415;45.6
0.747258008;20.603405;0.747258008;0.747258008;45.7
0.7489205;20.64665604;0.7489205;0.7489205;45.8
0.750583649;20.7195816;0.750583649;0.750583649;45.9
0.752255321;20.76610947;0.752255321;0.752255321;46
0.753916442;20.82279396;0.753916442;0.753916442;46.1
0.755568385;20.86818886;0.755568385;0.755568385;46.2
0.757249951;20.92130852;0.757249951;0.757249951;46.3
0.75891161;20.98432541;0.75891161;0.75891161;46.4
0.760574341;21.02013016;0.760574341;0.760574341;46.5
0.762236059;21.08390617;0.762236059;0.762236059;46.6
0.76391691;21.14439964;0.76391691;0.76391691;46.7
0.765582323;21.19200516;0.765582323;0.765582323;46.8
0.767255843;21.24368858;0.767255843;0.767255843;46.9
0.768918574;21.29940987;0.768918574;0.768918574;47
0.770580769;21.35914612;0.770580769;0.770580769;47.1
0.77225101;21.40115929;0.77225101;0.77225101;47.2
0.773921788;21.44413567;0.773921788;0.773921788;47.3
0.77558583;21.50315475;0.77558583;0.77558583;47.4
0.777256787;21.53646088;0.777256787;0.777256787;47.5
0.778934717;21.60160828;0.778934717;0.778934717;47.6
0.78058821;21.66506386;0.78058821;0.78058821;47.7
0.782257438;21.73172569;0.782257438;0.782257438;47.8
0.783927798;21.75750542;0.783927798;0.783927798;47.9
0.785601199;21.83046913;0.785601199;0.785601199;48
0.787266433;21.8923111;0.787266433;0.787266433;48.1
0.788938165;21.9393158;0.788938165;0.788938165;48.2
0.790599465;21.99601173;0.790599465;0.790599465;48.3
0.792273462;22.03284454;0.792273462;0.792273462;48.4
0.793930709;22.09736061;0.793930709;0.793930709;48.5
0.795600891;22.16196823;0.795600891;0.795600891;48.6
0.797260642;22.21192169;0.797260642;0.797260642;48.7
0.798917532;22.2597847;0.798917532;0.798917532;48.8
0.800586045;22.31754494;0.800586045;0.800586045;48.9
0.802259386;22.35210037;0.802259386;0.802259386;49
0.80392766;22.43014145;0.80392766;0.80392766;49.1
0.80559212;22.45579529;0.80559212;0.80559212;49.2
0.807256579;22.50818634;0.807256579;0.807256579;49.3
0.808923602;22.56801605;0.808923602;0.808923602;49.4
0.81058532;22.62012672;0.81058532;0.81058532;49.5
0.812250316;22.68584633;0.812250316;0.812250316;49.6
0.813923359;22.74061012;0.813923359;0.813923359;49.7
0.815583169;22.79820442;0.815583169;0.815583169;49.8
0.817256153;22.85244179;0.817256153;0.817256153;49.9
