bm3;bm3;bm3;bm3;bm3
Deformation;Standard force;Standard travel;Crosshead travel;Test time
mm;N;mm;mm;s
2.004085779;47.82041931;2.004085779;2.004085779;121.1
2.005758762;47.8537674;2.005758762;2.005758762;121.2
2.007431984;47.8903923;2.007431984;2.007431984;121.3
2.009088993;47.94143677;2.009088993;2.009088993;121.4
2.01076889;47.97803497;2.01076889;2.01076889;121.5
2.012434244;48.00261307;2.012434244;2.012434244;121.6
2.014093876;48.03866959;2.014093876;2.014093876;121.7
2.015752554;48.05355072;2.015752554;2.015752554;121.8
2.017421961;48.09938049;2.017421961;2.017421961;121.9
2.019097805;48.11338043;2.019097805;2.019097805;122
2.020764351;48.14147186;2.020764351;2.020764351;122.1
2.02243948;48.17842102;2.02243948;2.02243948;122.2
2.024104834;48.22806549;2.024104834;2.024104834;122.3
2.025768518;48.27065277;2.025768518;2.025768518;122.4
2.027436018;48.28380585;2.027436018;2.027436018;122.5
2.029096603;48.31014633;2.029096603;2.029096603;122.6
2.030756235;48.35284805;2.030756235;2.030756235;122.7
2.032426834;48.38921738;2.032426834;2.032426834;122.8
2.034090996;48.42362595;2.034090996;2.034090996;122.9
2.035746574;48.45180893;2.035746574;2.035746574;123
2.037423134;48.47191238;2.037423134;2.037423134;123.1
2.039089441;48.49942398;2.039089441;2.039089441;123.2
2.040762424;48.5346489;2.040762424;2.040762424;123.3
2.042430162;48.58726501;2.042430162;2.042430162;123.4
2.044092417;48.59779358;2.044092417;2.044092417;123.5
2.045758247;48.63435745;2.045758247;2.045758247;123.6
2.047427177;48.66722488;2.047427177;2.047427177;123.7
2.049093008;48.6999855;2.049093008;2.049093008;123.8
2.050758123;48.73781204;2.050758123;2.050758123;123.9
2.052429438;48.77080917;2.052429438;2.052429438;124
2.054096222;48.78808212;2.054096222;2.054096222;124.1
2.055752993;48.82722855;2.055752993;2.055752993;124.2
2.057416677;48.85413742;2.057416677;2.057416677;124.3
2.059094191;48.87335968;2.059094191;2.059094191;124.4
2.060751915;48.92318726;2.060751915;2.060751915;124.5
2.062422514;48.94392776;2.062422514;2.062422514;124.6
2.064084291;48.97295761;2.064084291;2.064084291;124.7
2.065747499;49.00098419;2.065747499;2.065747499;124.8
2.067427874;49.0353775;2.067427874;2.067427874;124.9
2.069073915;49.07142258;2.069073915;2.069073915;125
2.070750237;49.09502411;2.070750237;2.070750237;125.1
2.072417259;49.10899353;2.072417259;2.072417259;125.2
2.07408452;49.14975357;2.07408452;2.07408452;125.3
2.075739622;49.18729401;2.075739622;2.075739622;125.4
2.077415705;49.21945953;2.077415705;2.077415705;125.5
2.07908392;49.25852585;2.07908392;2.07908392;125.6
2.080756903;49.29527283;2.080756903;2.080756903;125.7
2.082416534;49.32170486;2.082416534;2.082416534;125.8
2.084106684;49.34376144;2.084106684;2.084106684;125.9
2.085769653;49.39566422;2.085769653;2.085769653;126
2.087429523;49.38879013;2.087429523;2.087429523;126.1
2.089084387;49.42827606;2.089084387;2.089084387;126.2
2.090756893;49.46332169;2.090756893;2.090756893;126.3
2.092420578;49.47830963;2.092420578;2.092420578;126.4
2.094096422;49.51160812;2.094096422;2.094096422;126.5
2.095755339;49.55723572;2.095755339;2.095755339;126.6
2.097426653;49.58612061;2.097426653;2.097426653;126.7
2.099091768;49.62470627;2.099091768;2.099091768;126.8
2.100754738;49.64244843;2.100754738;2.100754738;126.9
2.102421761;49.67960739;2.102421761;2.102421761;127
2.10408783;49.72460938;2.10408783;2.10408783;127.1
2.105764627;49.74188614;2.105764627;2.105764627;127.2
2.107432604;49.77198029;2.107432604;2.107432604;127.3
2.109099388;49.80930328;2.109099388;2.109099388;127.4
2.110763311;49.83693314;2.110763311;2.110763311;127.5
2.112429619;49.86634445;2.112429619;2.112429619;127.6
2.114102125;49.91146088;2.114102125;2.114102125;127.7
2.115761995;49.92698288;2.115761995;2.115761995;127.8
2.117424011;49.94769669;2.117424011;2.117424011;127.9
2.119097948;49.97344208;2.119097948;2.119097948;128
2.120777369;50.02524185;2.120777369;2.120777369;128.1
2.122436047;50.0609169;2.122436047;2.122436047;128.2
2.124096632;50.08330536;2.124096632;2.124096632;128.3
2.125758171;50.11621094;2.125758171;2.125758171;128.4
2.127432346;50.14801025;2.127432346;2.127432346;128.5
2.129096508;50.17961502;2.129096508;2.129096508;128.6
2.130753279;50.20806122;2.130753279;2.130753279;128.7
2.132422686;50.24068451;2.132422686;2.132422686;128.8
2.134086609;50.27501297;2.134086609;2.134086609;128.9
2.135759115;50.3074379;2.135759115;2.135759115;129
2.137420177;50.31658173;2.137420177;2.137420177;129.1
2.139092922;50.34818268;2.139092922;2.139092922;129.2
2.140748739;50.37599945;2.140748739;2.140748739;129.3
2.14241147;50.41192245;2.14241147;2.14241147;129.4
2.144085407;50.4474144;2.144085407;2.144085407;129.5
2.145767212;50.46216583;2.145767212;2.145767212;129.6
2.14743042;50.49945831;2.14743042;2.14743042;129.7
2.149087191;50.54185486;2.149087191;2.149087191;129.8
2.150756121;50.56739426;2.150756121;2.150756121;129.9
2.152414322;50.60437393;2.152414322;2.152414322;130
2.15408349;50.63014603;2.15408349;2.15408349;130.1
2.155759096;50.66584015;2.155759096;2.155759096;130.2
2.157416821;50.69426727;2.157416821;2.157416821;130.3
2.159093857;50.72658157;2.159093857;2.159093857;130.4
2.160748482;50.75284195;2.160748482;2.160748482;130.5
2.162413836;50.79059982;2.162413836;2.162413836;130.6
2.164084196;50.81225967;2.164084196;2.164084196;130.7
2.165762424;50.85992432;2.165762424;2.165762424;130.8
2.167428255;50.89629364;2.167428255;2.167428255;130.9
2.169102192;50.9119072;2.169102192;2.169102192;131
2.170776606;50.95000076;2.170776606;2.170776606;131.1
2.172433376;50.98139954;2.172433376;2.172433376;131.2
2.17409277;51.01200485;2.17409277;2.17409277;131.3
2.175765753;51.03521347;2.175765753;2.175765753;131.4
2.177431822;51.06149673;2.177431822;2.177431822;131.5
2.179093838;51.10390472;2.179093838;2.179093838;131.6
2.180771112;51.1117897;2.180771112;2.180771112;131.7
2.182445049;51.15246964;2.182445049;2.182445049;131.8
2.184089661;51.18541336;2.184089661;2.184089661;131.9
2.185765743;51.22089386;2.185765743;2.185765743;132
2.18743372;51.25386429;2.18743372;2.18743372;132.1
2.189093113;51.28495026;2.189093113;2.189093113;132.2
2.190751314;51.30821609;2.190751314;2.190751314;132.3
2.192430258;51.34923172;2.192430258;2.192430258;132.4
2.194093227;51.39162445;2.194093227;2.194093227;132.5
2.195760965;51.40872192;2.195760965;2.195760965;132.6
2.19742918;51.43501663;2.19742918;2.19742918;132.7
2.199088812;51.46576691;2.199088812;2.199088812;132.8
2.200754166;51.50568771;2.200754166;2.200754166;132.9
2.202416658;51.52416229;2.202416658;2.202416658;133
2.204087257;51.54746628;2.204087257;2.204087257;133.1
2.205763102;51.60203934;2.205763102;2.205763102;133.2
2.20742631;51.63071442;2.20742631;2.20742631;133.3
2.209089994;51.66379166;2.209089994;2.209089994;133.4
2.21075511;51.70290756;2.21075511;2.21075511;133.5
2.212413549;51.72482681;2.212413549;2.212413549;133.6
2.214088678;51.76406479;2.214088678;2.214088678;133.7
2.215747595;51.79940796;2.215747595;2.215747595;133.8
2.217414856;51.82333755;2.217414856;2.217414856;133.9
2.219075918;51.84744263;2.219075918;2.219075918;134
2.220739603;51.87688828;2.220739603;2.220739603;134.1
2.222402573;51.91788483;2.222402573;2.222402573;134.2
2.224087238;51.93940353;2.224087238;2.224087238;134.3
2.22574687;51.98596573;2.22574687;2.22574687;134.4
2.22742486;52.00995636;2.22742486;2.22742486;134.5
2.229101181;52.03596497;2.229101181;2.229101181;134.6
2.230759144;52.08742142;2.230759144;2.230759144;134.7
2.232433796;52.09430313;2.232433796;2.232433796;134.8
2.234092474;52.13556671;2.234092474;2.234092474;134.9
2.235760927;52.15975189;2.235760927;2.235760927;135
2.237431288;52.18687057;2.237431288;2.237431288;135.1
2.239103794;52.22769547;2.239103794;2.239103794;135.2
2.24076581;52.25673676;2.24076581;2.24076581;135.3
2.242433548;52.29771423;2.242433548;2.242433548;135.4
2.244108677;52.30809021;2.244108677;2.244108677;135.5
2.245769262;52.34480286;2.245769262;2.245769262;135.6
2.247432232;52.37090302;2.247432232;2.247432232;135.7
2.249101877;52.40896606;2.249101877;2.249101877;135.8
2.250761509;52.42907333;2.250761509;2.250761509;135.9
2.252426624;52.45663452;2.252426624;2.252426624;136
2.254092216;52.48879242;2.254092216;2.254092216;136.1
2.255768538;52.5178833;2.255768538;2.255768538;136.2
2.25744319;52.56420135;2.25744319;2.25744319;136.3
2.259107828;52.58258057;2.259107828;2.259107828;136.4
2.260760784;52.61166382;2.260760784;2.260760784;136.5
2.2624259;52.65436554;2.2624259;2.2624259;136.6
2.264094591;52.67665863;2.264094591;2.264094591;136.7
2.265768051;52.71170425;2.265768051;2.265768051;136.8
2.267436981;52.72584915;2.267436981;2.267436981;136.9
2.269095421;52.77329254;2.269095421;2.269095421;137
2.270763874;52.81486511;2.270763874;2.270763874;137.1
2.272420168;52.82659912;2.272420168;2.272420168;137.2
2.274085522;52.84525681;2.274085522;2.274085522;137.3
2.275746107;52.87508011;2.275746107;2.275746107;137.4
2.277409792;52.91052246;2.277409792;2.277409792;137.5
2.279074669;52.96222305;2.279074669;2.279074669;137.6
2.28075099;53.00654984;2.28075099;2.28075099;137.7
2.282412291;53.01741409;2.282412291;2.282412291;137.8
2.284081221;53.04038239;2.284081221;2.284081221;137.9
2.285745382;53.07646179;2.285745382;2.285745382;138
2.287418127;53.09742737;2.287418127;2.287418127;138.1
2.289077044;53.121418;2.289077044;2.289077044;138.2
2.290755033;53.15496063;2.290755033;2.290755033;138.3
2.292428732;53.17221451;2.292428732;2.292428732;138.4
2.294090033;53.20907211;2.294090033;2.294090033;138.5
2.295757294;53.23039627;2.295757294;2.295757294;138.6
2.297423363;53.25699997;2.297423363;2.297423363;138.7
2.29908967;53.28573608;2.29908967;2.29908967;138.8
2.300758123;53.31816101;2.300758123;2.300758123;138.9
2.302426577;53.37095261;2.302426577;2.302426577;139
2.304094791;53.38123703;2.304094791;2.304094791;139.1
2.305760622;53.42503357;2.305760622;2.305760622;139.2
2.307429552;53.46004486;2.307429552;2.307429552;139.3
2.30909586;53.48681259;2.30909586;2.30909586;139.4
2.310762405;53.52349472;2.310762405;2.310762405;139.5
2.312427759;53.53293991;2.312427759;2.312427759;139.6
2.314099312;53.56374359;2.314099312;2.314099312;139.7
2.315770388;53.60057831;2.315770388;2.315770388;139.8
2.317430735;53.64092255;2.317430735;2.317430735;139.9
2.319100857;53.63647842;2.319100857;2.319100857;140
2.320769787;53.67458344;2.320769787;2.320769787;140.1
2.322422504;53.70137024;2.322422504;2.322422504;140.2
2.324097872;53.74544144;2.324097872;2.324097872;140.3
2.325768232;53.77303314;2.325768232;2.325768232;140.4
2.327428579;53.79576492;2.327428579;2.327428579;140.5
2.329091311;53.83084869;2.329091311;2.329091311;140.6
2.330768585;53.86830521;2.330768585;2.330768585;140.7
2.332432985;53.89614105;2.332432985;2.332432985;140.8
2.33408308;53.91903305;2.33408308;2.33408308;140.9
2.335756302;53.95477295;2.335756302;2.335756302;141
2.337412596;53.97000122;2.337412596;2.337412596;141.1
2.339080095;54.00870514;2.339080095;2.339080095;141.2
2.340755463;54.03048706;2.340755463;2.340755463;141.3
2.342418194;54.06006622;2.342418194;2.342418194;141.4
2.344075203;54.11223602;2.344075203;2.344075203;141.5
2.345745802;54.13420868;2.345745802;2.345745802;141.6
2.347421169;54.16835403;2.347421169;2.347421169;141.7
2.349092722;54.19771576;2.349092722;2.349092722;141.8
2.350755453;54.21304321;2.350755453;2.350755453;141.9
2.352428675;54.26781082;2.352428675;2.352428675;142
2.354100704;54.30198288;2.354100704;2.354100704;142.1
2.355767727;54.32559586;2.355767727;2.355767727;142.2
2.357412338;54.33839798;2.357412338;2.357412338;142.3
2.35908699;54.36225128;2.35908699;2.35908699;142.4
2.360753059;54.40216064;2.360753059;2.360753059;142.5
2.362411499;54.43760681;2.362411499;2.362411499;142.6
2.364084959;54.45870209;2.364084959;2.364084959;142.7
2.365752697;54.47731781;2.365752697;2.365752697;142.8
2.367419958;54.52071381;2.367419958;2.367419958;142.9
2.369079828;54.55268478;2.369079828;2.369079828;143
2.370750189;54.57336426;2.370750189;2.370750189;143.1
2.372413397;54.61014557;2.372413397;2.372413397;143.2
2.374088526;54.63996124;2.374088526;2.374088526;143.3
2.375759602;54.67406845;2.375759602;2.375759602;143.4
2.377428532;54.7032814;2.377428532;2.377428532;143.5
2.379092932;54.73303223;2.379092932;2.379092932;143.6
2.380762339;54.74608231;2.380762339;2.380762339;143.7
2.382423162;54.76440048;2.382423162;2.382423162;143.8
2.3840909;54.8057785;2.3840909;2.3840909;143.9
2.385765553;54.82787704;2.385765553;2.385765553;144
2.387439966;54.85811996;2.387439966;2.387439966;144.1
2.389106035;54.87517166;2.389106035;2.389106035;144.2
2.390764475;54.92280197;2.390764475;2.390764475;144.3
2.392429352;54.95506668;2.392429352;2.392429352;144.4
2.394095898;54.98303986;2.394095898;2.394095898;144.5
2.395753622;55.00985336;2.395753622;2.395753622;144.6
2.397423506;55.03766251;2.397423506;2.397423506;144.7
2.399084806;55.05458069;2.399084806;2.399084806;144.8
2.400757074;55.09294128;2.400757074;2.400757074;144.9
2.402421713;55.12376022;2.402421713;2.402421713;145
2.404080629;55.14909744;2.404080629;2.404080629;145.1
2.405756474;55.17023468;2.405756474;2.405756474;145.2
2.407414436;55.19902039;2.407414436;2.407414436;145.3
2.409091949;55.24092102;2.409091949;2.409091949;145.4
2.41076231;55.25647354;2.41076231;2.41076231;145.5
2.41243434;55.27682495;2.41243434;2.41243434;145.6
2.414092302;55.30602264;2.414092302;2.414092302;145.7
2.415770292;55.34633636;2.415770292;2.415770292;145.8
2.417430878;55.36824036;2.417430878;2.417430878;145.9
2.419100523;55.39026642;2.419100523;2.419100523;146
2.420766115;55.41894913;2.420766115;2.420766115;146.1
2.422425747;55.45133209;2.422425747;2.422425747;146.2
2.424091816;55.48117447;2.424091816;2.424091816;146.3
2.425754309;55.50704193;2.425754309;2.425754309;146.4
2.427422762;55.53525925;2.427422762;2.427422762;146.5
2.429079294;55.56695557;2.429079294;2.429079294;146.6
2.430756569;55.59960938;2.430756569;2.430756569;146.7
2.432413578;55.63118362;2.432413578;2.432413578;146.8
2.434082985;55.64248657;2.434082985;2.434082985;146.9
2.435756683;55.68754196;2.435756683;2.435756683;147
2.437419415;55.69653702;2.437419415;2.437419415;147.1
2.439087629;55.72288513;2.439087629;2.439087629;147.2
2.440752983;55.74212265;2.440752983;2.440752983;147.3
2.442429543;55.78572845;2.442429543;2.442429543;147.4
2.444086552;55.81220627;2.444086552;2.444086552;147.5
2.445759296;55.84877014;2.445759296;2.445759296;147.6
2.447420597;55.86071396;2.447420597;2.447420597;147.7
2.449092388;55.9126358;2.449092388;2.449092388;147.8
2.450758934;55.92920303;2.450758934;2.450758934;147.9
2.452427864;55.95287323;2.452427864;2.452427864;148
2.454090357;55.99197006;2.454090357;2.454090357;148.1
2.455755949;56.01911163;2.455755949;2.455755949;148.2
2.457418203;56.04040146;2.457418203;2.457418203;148.3
2.459096909;56.07795334;2.459096909;2.459096909;148.4
2.460752726;56.12319565;2.460752726;2.460752726;148.5
2.462421179;56.14315414;2.462421179;2.462421179;148.6
2.464090347;56.17989349;2.464090347;2.464090347;148.7
2.465767145;56.19167328;2.465767145;2.465767145;148.8
2.467430115;56.22316742;2.467430115;2.467430115;148.9
2.469091177;56.23573303;2.469091177;2.469091177;149
2.470764875;56.30685806;2.470764875;2.470764875;149.1
2.472432137;56.30634308;2.472432137;2.472432137;149.2
2.474108696;56.34887314;2.474108696;2.474108696;149.3
2.475761414;56.37717819;2.475761414;2.475761414;149.4
2.477427244;56.40428925;2.477427244;2.477427244;149.5
2.479097128;56.40917206;2.479097128;2.479097128;149.6
2.480760098;56.45690155;2.480760098;2.480760098;149.7
2.482414246;56.49172592;2.482414246;2.482414246;149.8
2.484078646;56.52635574;2.484078646;2.484078646;149.9
2.485752344;56.53728104;2.485752344;2.485752344;150
2.487421513;56.57313919;2.487421513;2.487421513;150.1
2.489082575;56.6051445;2.489082575;2.489082575;150.2
2.490752935;56.63367844;2.490752935;2.490752935;150.3
2.492419243;56.66252518;2.492419243;2.492419243;150.4
2.49408865;56.69051743;2.49408865;2.49408865;150.5
2.495758057;56.72135162;2.495758057;2.495758057;150.6
2.497419596;56.75353241;2.497419596;2.497419596;150.7
2.499094009;56.77733994;2.499094009;2.499094009;150.8
2.500762939;56.80507278;2.500762939;2.500762939;150.9
2.502430201;56.83255005;2.502430201;2.502430201;151
2.50407958;56.85863495;2.50407958;2.50407958;151.1
2.505749941;56.89715195;2.505749941;2.505749941;151.2
2.507413387;56.92130661;2.507413387;2.507413387;151.3
2.509083509;56.95591354;2.509083509;2.509083509;151.4
2.510761499;57.00109863;2.510761499;2.510761499;151.5
2.512415171;57.00853348;2.512415171;2.512415171;151.6
2.514083147;57.04684067;2.514083147;2.514083147;151.7
2.515741825;57.07491302;2.515741825;2.515741825;151.8
2.517408133;57.07714081;2.517408133;2.517408133;151.9
2.519083977;57.12091064;2.519083977;2.519083977;152
2.520744324;57.13123703;2.520744324;2.520744324;152.1
2.52242589;57.16194916;2.52242589;2.52242589;152.2
2.524085045;57.19388199;2.524085045;2.524085045;152.3
2.525749445;57.21949387;2.525749445;2.525749445;152.4
2.527421951;57.24144745;2.527421951;2.527421951;152.5
2.529098034;57.27415848;2.529098034;2.529098034;152.6
2.530764818;57.30416107;2.530764818;2.530764818;152.7
2.532434464;57.32400513;2.532434464;2.532434464;152.8
2.534104109;57.36613083;2.534104109;2.534104109;152.9
2.535767794;57.39492035;2.535767794;2.535767794;153
2.537442207;57.41727448;2.537442207;2.537442207;153.1
2.539100647;57.43669128;2.539100647;2.539100647;153.2
2.540764093;57.4751091;2.540764093;2.540764093;153.3
2.542431593;57.49924088;2.542431593;2.542431593;153.4
2.5440979;57.5254631;2.5440979;2.5440979;153.5
2.545764923;57.56948471;2.545764923;2.545764923;153.6
2.547424793;57.57919312;2.547424793;2.547424793;153.7
2.549097061;57.61670303;2.549097061;2.549097061;153.8
2.550760746;57.62351608;2.550760746;2.550760746;153.9
2.552429438;57.66791916;2.552429438;2.552429438;154
2.554090023;57.69398117;2.554090023;2.554090023;154.1
2.555762768;57.72031403;2.555762768;2.555762768;154.2
2.557416201;57.7423172;2.557416201;2.557416201;154.3
2.559093237;57.77121353;2.559093237;2.559093237;154.4
2.56075716;57.78256989;2.56075716;2.56075716;154.5
2.562423229;57.83153534;2.562423229;2.562423229;154.6
2.564091206;57.87791824;2.564091206;2.564091206;154.7
2.565752745;57.89247894;2.565752745;2.565752745;154.8
2.567430258;57.91672134;2.567430258;2.567430258;154.9
2.56908679;57.92978668;2.56908679;2.56908679;155
2.570754051;57.96530914;2.570754051;2.570754051;155.1
2.572427034;57.99886322;2.572427034;2.572427034;155.2
2.57409811;58.02286148;2.57409811;2.57409811;155.3
2.57575345;58.05022812;2.57575345;2.57575345;155.4
2.577409029;58.07809067;2.577409029;2.577409029;155.5
2.579078913;58.08013153;2.579078913;2.579078913;155.6
2.580748796;58.12360001;2.580748796;2.580748796;155.7
2.582409143;58.1590538;2.582409143;2.582409143;155.8
2.584079981;58.17876053;2.584079981;2.584079981;155.9
2.585749149;58.19723892;2.585749149;2.585749149;156
2.587411642;58.2240448;2.587411642;2.587411642;156.1
2.589082479;58.25206757;2.589082479;2.589082479;156.2
2.590743065;58.28808975;2.590743065;2.590743065;156.3
2.592425108;58.30389786;2.592425108;2.592425108;156.4
2.594102859;58.34132767;2.594102859;2.594102859;156.5
2.595765114;58.35494995;2.595765114;2.595765114;156.6
2.597437143;58.3881073;2.597437143;2.597437143;156.7
2.59910059;58.42274094;2.59910059;2.59910059;156.8
2.6007514;58.45136642;2.6007514;2.6007514;156.9
2.602429628;58.47636795;2.602429628;2.602429628;157
2.604102612;58.50585938;2.604102612;2.604102612;157.1
2.605762005;58.55053329;2.605762005;2.605762005;157.2
2.607438087;58.5602951;2.607438087;2.607438087;157.3
2.609100342;58.57638931;2.609100342;2.609100342;157.4
2.610761166;58.62812042;2.610761166;2.610761166;157.5
2.612431049;58.63448334;2.612431049;2.612431049;157.6
2.614103317;58.67350388;2.614103317;2.614103317;157.7
2.615772247;58.68759918;2.615772247;2.615772247;157.8
2.61743784;58.74198914;2.61743784;2.61743784;157.9
2.619098186;58.76361084;2.619098186;2.619098186;158
2.620768547;58.78527069;2.620768547;2.620768547;158.1
2.622435808;58.81045532;2.622435808;2.622435808;158.2
2.624104261;58.84236145;2.624104261;2.624104261;158.3
2.625767469;58.87688065;2.625767469;2.625767469;158.4
2.627421618;58.90148544;2.627421618;2.627421618;158.5
2.629082918;58.93324661;2.629082918;2.629082918;158.6
2.630757809;58.95980453;2.630757809;2.630757809;158.7
2.632427216;58.98020554;2.632427216;2.632427216;158.8
2.634095669;59.00209045;2.634095669;2.634095669;158.9
2.635758638;59.03715897;2.635758638;2.635758638;159
2.637423515;59.05649567;2.637423515;2.637423515;159.1
2.639086962;59.08979416;2.639086962;2.639086962;159.2
2.64074111;59.10528564;2.64074111;2.64074111;159.3
2.642424107;59.1354866;2.642424107;2.642424107;159.4
2.6440835;59.1547966;2.6440835;2.6440835;159.5
2.645740032;59.20014572;2.645740032;2.645740032;159.6
2.647410154;59.22695923;2.647410154;2.647410154;159.7
2.649083138;59.24224472;2.649083138;2.649083138;159.8
2.650750399;59.27869415;2.650750399;2.650750399;159.9
2.652425766;59.30104828;2.652425766;2.652425766;160
2.654098511;59.33570099;2.654098511;2.654098511;160.1
2.655750513;59.37350845;2.655750513;2.655750513;160.2
2.657417536;59.39251709;2.657417536;2.657417536;160.3
2.659090996;59.41929626;2.659090996;2.659090996;160.4
2.66075635;59.45822906;2.66075635;2.66075635;160.5
2.662422419;59.48608398;2.662422419;2.662422419;160.6
2.664087057;59.5066185;2.664087057;2.664087057;160.7
2.665753126;59.54885101;2.665753126;2.665753126;160.8
2.667429447;59.56431198;2.667429447;2.667429447;160.9
2.669090271;59.59742737;2.669090271;2.669090271;161
2.670761585;59.62488937;2.670761585;2.670761585;161.1
2.672432184;59.64786148;2.672432184;2.672432184;161.2
2.674092293;59.66828918;2.674092293;2.674092293;161.3
2.675758839;59.70637512;2.675758839;2.675758839;161.4
2.677429438;59.72379303;2.677429438;2.677429438;161.5
2.679102659;59.7611618;2.679102659;2.679102659;161.6
2.68077302;59.78936005;2.68077302;2.68077302;161.7
2.682436705;59.81883621;2.682436705;2.682436705;161.8
2.684096336;59.83139038;2.684096336;2.684096336;161.9
2.68576479;59.85409164;2.68576479;2.68576479;162
2.687430143;59.88628006;2.687430143;2.687430143;162.1
2.689100981;59.91884232;2.689100981;2.689100981;162.2
2.690757751;59.9551239;2.690757751;2.690757751;162.3
2.692422628;59.98435211;2.692422628;2.692422628;162.4
2.694098711;60.01090622;2.694098711;2.694098711;162.5
2.695759058;60.04743958;2.695759058;2.695759058;162.6
2.697426081;60.08544922;2.697426081;2.697426081;162.7
2.699099064;60.09046173;2.699099064;2.699099064;162.8
2.700753689;60.12049484;2.700753689;2.700753689;162.9
2.702423334;60.15258026;2.702423334;2.702423334;163
2.704077959;60.16952515;2.704077959;2.704077959;163.1
2.705747366;60.20067978;2.705747366;2.705747366;163.2
2.707414865;60.23270416;2.707414865;2.707414865;163.3
2.709093332;60.26309586;2.709093332;2.709093332;163.4
2.710750103;60.2867012;2.710750103;2.710750103;163.5
2.712416172;60.29792023;2.712416172;2.712416172;163.6
2.714092255;60.33126831;2.714092255;2.714092255;163.7
2.715759277;60.3457222;2.715759277;2.715759277;163.8
2.717423439;60.39261246;2.717423439;2.717423439;163.9
2.719093084;60.40373993;2.719093084;2.719093084;164
2.720747232;60.43159485;2.720747232;2.720747232;164.1
2.7224195;60.45898819;2.7224195;2.7224195;164.2
2.724085569;60.49715042;2.724085569;2.724085569;164.3
2.725757599;60.51899338;2.725757599;2.725757599;164.4
2.727421045;60.52902603;2.727421045;2.727421045;164.5
2.729100466;60.57386398;2.729100466;2.729100466;164.6
2.730759382;60.61029053;2.730759382;2.730759382;164.7
2.732424736;60.61857605;2.732424736;2.732424736;164.8
2.734089136;60.63981247;2.734089136;2.734089136;164.9
2.735750437;60.67333221;2.735750437;2.735750437;165
2.737429857;60.69618988;2.737429857;2.737429857;165.1
2.739099026;60.71666718;2.739099026;2.739099026;165.2
2.740764141;60.74866867;2.740764141;2.740764141;165.3
2.742429256;60.7837944;2.742429256;2.742429256;165.4
2.744099379;60.81206131;2.744099379;2.744099379;165.5
2.745764494;60.83273315;2.745764494;2.745764494;165.6
2.747425795;60.85978699;2.747425795;2.747425795;165.7
2.749094009;60.88792801;2.749094009;2.749094009;165.8
2.750776291;60.8970108;2.750776291;2.750776291;165.9
2.752432346;60.94661713;2.752432346;2.752432346;166
2.754098892;60.94271469;2.754098892;2.754098892;166.1
2.755773544;60.9921875;2.755773544;2.755773544;166.2
2.757431507;61.01594925;2.757431507;2.757431507;166.3
2.759101152;61.04951859;2.759101152;2.759101152;166.4
2.760759115;61.06269836;2.760759115;2.760759115;166.5
2.762425661;61.09472275;2.762425661;2.762425661;166.6
2.764096737;61.14569855;2.764096737;2.764096737;166.7
2.765758991;61.16053772;2.765758991;2.765758991;166.8
2.767427683;61.17488861;2.767427683;2.767427683;166.9
2.769092798;61.22002029;2.769092798;2.769092798;167
2.770768404;61.24465179;2.770768404;2.770768404;167.1
2.772424459;61.25823212;2.772424459;2.772424459;167.2
2.774098635;61.28327942;2.774098635;2.774098635;167.3
2.775754452;61.31433487;2.775754452;2.775754452;167.4
2.777422428;61.35894012;2.777422428;2.777422428;167.5
2.779090881;61.3706665;2.779090881;2.779090881;167.6
2.780754805;61.39309311;2.780754805;2.780754805;167.7
2.782423019;61.40930176;2.782423019;2.782423019;167.8
2.784080744;61.43299866;2.784080744;2.784080744;167.9
2.785759687;61.48443604;2.785759687;2.785759687;168
2.787415743;61.50051498;2.787415743;2.787415743;168.1
2.789093971;61.53237534;2.789093971;2.789093971;168.2
2.790758133;61.56295395;2.790758133;2.790758133;168.3
2.792414188;61.60616302;2.792414188;2.792414188;168.4
2.794085264;61.61869049;2.794085264;2.794085264;168.5
2.795759201;61.66059113;2.795759201;2.795759201;168.6
2.797410011;61.6674118;2.797410011;2.797410011;168.7
2.799086571;61.70557785;2.799086571;2.799086571;168.8
2.80075264;61.728302;2.80075264;2.80075264;168.9
2.802424908;61.75514984;2.802424908;2.802424908;169
2.804089308;61.77514648;2.804089308;2.804089308;169.1
2.805753946;61.81255341;2.805753946;2.805753946;169.2
2.807411909;61.84591675;2.807411909;2.807411909;169.3
2.809087276;61.87072372;2.809087276;2.809087276;169.4
2.810753345;61.90675354;2.810753345;2.810753345;169.5
2.812424421;61.9229126;2.812424421;2.812424421;169.6
2.814099312;61.94734192;2.814099312;2.814099312;169.7
2.815773487;61.97264481;2.815773487;2.815773487;169.8
2.817427874;62.00546646;2.817427874;2.817427874;169.9
2.819096088;62.03868484;2.819096088;2.819096088;170
2.820772648;62.06625366;2.820772648;2.820772648;170.1
2.822421074;62.07460403;2.822421074;2.822421074;170.2
2.824103832;62.10400391;2.824103832;2.824103832;170.3
2.825765371;62.13713074;2.825765371;2.825765371;170.4
2.827432632;62.15814972;2.827432632;2.827432632;170.5
2.829095125;62.18466568;2.829095125;2.829095125;170.6
2.830748558;62.19587708;2.830748558;2.830748558;170.7
2.832428694;62.23365784;2.832428694;2.832428694;170.8
2.834086418;62.26352692;2.834086418;2.834086418;170.9
2.83576107;62.2834053;2.83576107;2.83576107;171
2.837428331;62.31229782;2.837428331;2.837428331;171.1
