S120mM,S120mM,S120mM,S120mM,S120mM
0.370276302,1820.364258,0.370276302,0,12
0.373669475,1833.379883,0.373669475,0,12.1
0.376988262,1845.442383,0.376988262,0,12.2
0.38028416,1857.161133,0.38028416,0,12.3
0.383538097,1868.661133,0.383538097,0,12.4
0.386813015,1879.825195,0.386813015,0,12.5
0.390152782,1892.301758,0.390152782,0,12.6
0.39351353,1903.731445,0.39351353,0,12.7
0.396820873,1915.200195,0.396820873,0,12.8
0.400084347,1926.208008,0.400084347,0,12.9
0.403466076,1938.262695,0.403466076,0,13
0.406828731,1950.583008,0.406828731,0,13.1
0.410242885,1962.168945,0.410242885,0,13.2
0.413550228,1973.231445,0.413550228,0,13.3
0.41685757,1984.020508,0.41685757,0,13.4
0.4202393,1995.458008,0.4202393,0,13.5
0.423643917,2006.93457,0.423643917,0,13.6
0.426928371,2017.063477,0.426928371,0,13.7
0.430214733,2027.200195,0.430214733,0,13.8
0.433650106,2038.299561,0.433650106,0,13.9
0.436947912,2048.768311,0.436947912,0,14
0.440339178,2060.346436,0.440339178,0,14.1
0.443669409,2069.776123,0.443669409,0,14.2
0.446911901,2080.088623,0.446911901,0,14.3
0.450379461,2091.424561,0.450379461,0,14.4
0.453730673,2102.557373,0.453730673,0,14.5
0.456929296,2113.022217,0.456929296,0,14.6
0.460269064,2123.455811,0.460269064,0,14.7
0.463641256,2133.854248,0.463641256,0,14.8
0.46692571,2144.158936,0.46692571,0,14.9
0.470288366,2154.119873,0.470288366,0,15
0.473466009,2163.205811,0.473466009,0,15.1
0.476826757,2173.330811,0.476826757,0,15.2
0.480166525,2183.405029,0.480166525,0,15.3
0.483494848,2193.936279,0.483494848,0,15.4
0.486834615,2203.506592,0.486834615,0,15.5
0.490077108,2212.912842,0.490077108,0,15.6
0.493470281,2222.764404,0.493470281,0,15.7
0.49685201,2232.549561,0.49685201,0,15.8
0.500191748,2241.916748,0.500191748,0,15.9
0.503510535,2251.850342,0.503510535,0,16
0.506903708,2261.608154,0.506903708,0,16.1
0.510285437,2270.322998,0.510285437,0,16.2
0.513571799,2279.549561,0.513571799,0,16.3
0.516964972,2288.350342,0.516964972,0,16.4
0.52026087,2297.260498,0.52026087,0,16.5
0.523686469,2307.412842,0.523686469,0,16.6
0.527047217,2316.627686,0.527047217,0,16.7
0.530322134,2324.744873,0.530322134,0,16.8
0.533585608,2333.248779,0.533585608,0,16.9
0.536978781,2342.533936,0.536978781,0,17
0.540307105,2350.940186,0.540307105,0,17.1
0.543679297,2360.287842,0.543679297,0,17.2
0.546998084,2367.940186,0.546998084,0,17.3
0.550305426,2376.615967,0.550305426,0,17.4
0.55358988,2385.041748,0.55358988,0,17.5
0.556994498,2394.295654,0.556994498,0,17.6
0.560183585,2401.604248,0.560183585,0,17.7
0.563523352,2409.522217,0.563523352,0,17.8
0.566840231,2418.057373,0.566840231,0,17.9
0.570147574,2426.045654,0.570147574,0,18
0.573454916,2433.936279,0.573454916,0,18.1
0.576750815,2441.092529,0.576750815,0,18.2
0.580123007,2450.084717,0.580123007,0,18.3
0.583472311,2458.260498,0.583472311,0,18.4
0.586865485,2466.041748,0.586865485,0,18.5
0.590140402,2474.006592,0.590140402,0,18.6
0.593598425,2482.041748,0.593598425,0,18.7
0.596926749,2489.744873,0.596926749,0,18.8
0.600278497,2497.770752,0.600278497,0,18.9
0.603627801,2505.520752,0.603627801,0,19
0.606923699,2512.384033,0.606923699,0,19.1
0.610316873,2520.360596,0.610316873,0,19.2
0.613614678,2527.829346,0.613614678,0,19.3
0.616975427,2536.052002,0.616975427,0,19.4
0.620271325,2544.770752,0.620271325,0,19.5
0.623632073,2553.563721,0.623632073,0,19.6
0.626939416,2562.067627,0.626939416,0,19.7
0.630344033,2570.454346,0.630344033,0,19.8
0.633628488,2578.200439,0.633628488,0,19.9
0.636979699,2586.442627,0.636979699,0,20
0.640329003,2594.532471,0.640329003,0,20.1
0.643603921,2602.126221,0.643603921,0,20.2
0.646922708,2610.055908,0.646922708,0,20.3
0.650132775,2617.247314,0.650132775,0,20.4
0.653504968,2624.817627,0.653504968,0,20.5
0.656842828,2632.938721,0.656842828,0,20.6
0.660205483,2640.786377,0.660205483,0,20.7
0.663436532,2648.274658,0.663436532,0,20.8
0.666829705,2655.895752,0.666829705,0,20.9
0.670125604,2663.384033,0.670125604,0,21
0.673465371,2670.579346,0.673465371,0,21.1
0.676879525,2678.063721,0.676879525,0,21.2
0.680154443,2685.098877,0.680154443,0,21.3
0.683580041,2692.481689,0.683580041,0,21.4
0.686952233,2699.438721,0.686952233,0,21.5
0.690248132,2706.251221,0.690248132,0,21.6
0.693599343,2712.751221,0.693599343,0,21.7
0.696969628,2720.130127,0.696969628,0,21.8
0.700276971,2727.516846,0.700276971,0,21.9
0.703702569,2734.598877,0.703702569,0,22
0.70696795,2740.934814,0.70696795,0,22.1
0.710252404,2747.434814,0.710252404,0,22.2
0.713721871,2754.993408,0.713721871,0,22.3
0.717038751,2762.075439,0.717038751,0,22.4
0.720304132,2768.622314,0.720304132,0,22.5
0.723609567,2774.895752,0.723609567,0,22.6
0.726972222,2781.173096,0.726972222,0,22.7
0.73024714,2787.548096,0.73024714,0,22.8
0.733640313,2793.848877,0.733640313,0,22.9
0.736796975,2798.884033,0.736796975,0,23
0.740190148,2805.16333,0.740190148,0,23.1
0.743550897,2812.186768,0.743550897,0,23.2
0.746793389,2817.78833,0.746793389,0,23.3
0.750110269,2823.979736,0.750110269,0,23.4
0.75346148,2830.589111,0.75346148,0,23.5
0.756778359,2836.905518,0.756778359,0,23.6
0.760139108,2843.104736,0.760139108,0,23.7
0.763555169,2849.175049,0.763555169,0,23.8
0.766796589,2854.177002,0.766796589,0,23.9
0.770180225,2860.649658,0.770180225,0,24
0.773626804,2867.173096,0.773626804,0,24.1
0.776966572,2873.122314,0.776966572,0,24.2
0.780294895,2878.778564,0.780294895,0,24.3
0.783569813,2884.553955,0.783569813,0,24.4
0.786983967,2892.16333,0.786983967,0,24.5
0.790365696,2898.741455,0.790365696,0,24.6
0.793619633,2904.35083,0.793619633,0,24.7
0.796905994,2909.999268,0.796905994,0,24.8
0.800373554,2916.714111,0.800373554,0,24.9
0.803659916,2922.624268,0.803659916,0,25
0.807020664,2928.624268,0.807020664,0,25.1
0.810307026,2933.624268,0.810307026,0,25.2
0.813602924,2939.452393,0.813602924,0,25.3
0.817007542,2944.827393,0.817007542,0,25.4
0.820356846,2950.31958,0.820356846,0,25.5
0.823566914,2954.903564,0.823566914,0,25.6
0.826832294,2960.335205,0.826832294,0,25.7
0.830181599,2965.968018,0.830181599,0,25.8
0.83344698,2971.026611,0.83344698,0,25.9
0.836861134,2976.60083,0.836861134,0,26
0.840092182,2981.352783,0.840092182,0,26.1
0.84345293,2987.030518,0.84345293,0,26.2
0.846836567,2992.921143,0.846836567,0,26.3
0.850197315,2997.932861,0.850197315,0,26.4
0.853525639,3003.098877,0.853525639,0,26.5
0.856886387,3008.384033,0.856886387,0,26.6
0.860235691,3013.448486,0.860235691,0,26.7
0.863607883,3018.969971,0.863607883,0,26.8
0.866936207,3023.491455,0.866936207,0,26.9
0.870222569,3027.567627,0.870222569,0,27
0.873627186,3033.171143,0.873627186,0,27.1
0.876987934,3038.344971,0.876987934,0,27.2
0.880316257,3043.848877,0.880316257,0,27.3
0.883633137,3048.25708,0.883633137,0,27.4
0.88702631,3052.948486,0.88702631,0,27.5
0.890324116,3057.671143,0.890324116,0,27.6
0.893749714,3063.278564,0.893749714,0,27.7
0.896980762,3067.089111,0.896980762,0,27.8
0.900299549,3071.206299,0.900299549,0,27.9
0.903702259,3076.559814,0.903702259,0,28
0.906858921,3079.991455,0.906858921,0,28.1
0.910252094,3084.407471,0.910252094,0,28.2
0.913506031,3088.294189,0.913506031,0,28.3
0.916834354,3092.454346,0.916834354,0,28.4
0.920109272,3096.729736,0.920109272,0,28.5
0.923502445,3101.237549,0.923502445,0,28.6
0.926800251,3104.827393,0.926800251,0,28.7
0.930096149,3109.493408,0.930096149,0,28.8
0.933532834,3115.06665,0.933532834,0,28.9
0.936870694,3118.85376,0.936870694,0,29
0.940231442,3123.189697,0.940231442,0,29.1
0.943496823,3126.814697,0.943496823,0,29.2
0.946869016,3131.136963,0.946869016,0,29.3
0.950260282,3135.62915,0.950260282,0,29.4
0.953632474,3140.457275,0.953632474,0,29.5
0.956874967,3144.506104,0.956874967,0,29.6
0.96026814,3149.338135,0.96026814,0,29.7
0.963575482,3153.578369,0.963575482,0,29.8
0.967001081,3158.074463,0.967001081,0,29.9
0.970296979,3161.955322,0.970296979,0,30
0.973583341,3165.150635,0.973583341,0,30.1
0.976976514,3169.508057,0.976976514,0,30.2
0.980381131,3173.181885,0.980381131,0,30.3
0.983709455,3176.558838,0.983709455,0,30.4
0.986993909,3179.679932,0.986993909,0,30.5
0.99032414,3182.981689,0.99032414,0,30.6
0.993576169,3185.718018,0.993576169,0,30.7
0.996948361,3189.25708,0.996948361,0,30.8
1.000190854,3191.75708,1.000190854,0,30.9
1.00342381,3195.045166,1.00342381,0,31
1.006902814,3198.695557,1.006902814,0,31.1
1.010187268,3201.47876,1.010187268,0,31.2
1.013462186,3204.080322,1.013462186,0,31.3
1.016780972,3206.643799,1.016780972,0,31.4
1.02012074,3210.141846,1.02012074,0,31.5
1.023449063,3213.046143,1.023449063,0,31.6
1.026842237,3216.136963,1.026842237,0,31.7
1.030191541,3218.223877,1.030191541,0,31.8
1.033542752,3221.28833,1.033542752,0,31.9
1.036956906,3224.465088,1.036956906,0,32
1.040252805,3226.701416,1.040252805,0,32.1
1.043604016,3228.87915,1.043604016,0,32.2
1.046899915,3230.533447,1.046899915,0,32.3
1.050293088,3233.198486,1.050293088,0,32.4
1.053686261,3235.359619,1.053686261,0,32.5
1.057005048,3236.829834,1.057005048,0,32.6
1.06024754,3238.966553,1.06024754,0,32.7
1.063726544,3241.158936,1.063726544,0,32.8
1.066957593,3242.695801,1.066957593,0,32.9
1.070329785,3244.226563,1.070329785,0,33
1.073658109,3245.203613,1.073658109,0,33.1
1.076912045,3245.667236,1.076912045,0,33.2
1.080337644,3247.076416,1.080337644,0,33.3
1.083633542,3248.041992,1.083633542,0,33.4
1.086898923,3248.634033,1.086898923,0,33.5
1.090118527,3248.843262,1.090118527,0,33.6
1.093544126,3249.761475,1.093544126,0,33.7
1.096798062,3249.779541,1.096798062,0,33.8
1.100212216,3250.58667,1.100212216,0,33.9
1.103487849,3250.424316,1.103487849,0,34
1.106741786,3251.165771,1.106741786,0,34.1
1.110123515,3253.07666,1.110123515,0,34.2
1.113516688,3253.187012,1.113516688,0,34.3
1.11680305,3253.108154,1.11680305,0,34.4
1.120184779,3253.39624,1.120184779,0,34.5
1.123589396,3253.559082,1.123589396,0,34.6
1.126896739,3253.490967,1.126896739,0,34.7
1.130288005,3253.780762,1.130288005,0,34.8
1.133532405,3252.61377,1.133532405,0,34.9
1.136946559,3252.023193,1.136946559,0,35
1.140349269,3251.495117,1.140349269,0,35.1
1.1436795,3250.231934,1.1436795,0,35.2
1.146975398,3248.503418,1.146975398,0,35.3
1.150303721,3247.246094,1.150303721,0,35.4
1.153685451,3245.647949,1.153685451,0,35.5
1.157025218,3243.706543,1.157025218,0,35.6
1.160332561,3241.351074,1.160332561,0,35.7
1.163597941,3238.950684,1.163597941,0,35.8
1.167012095,3237.320801,1.167012095,0,35.9
1.170254588,3233.980957,1.170254588,0,36
1.173582911,3231.453613,1.173582911,0,36.1
1.17687881,3227.850098,1.17687881,0,36.2
1.180144191,3224.504395,1.180144191,0,36.3
1.18352592,3221.689941,1.18352592,0,36.4
1.186844707,3218.993652,1.186844707,0,36.5
1.190066218,3215.510254,1.190066218,0,36.6
1.193383098,3212.025879,1.193383098,0,36.7
1.196829677,3209.341309,1.196829677,0,36.8
1.200158,3205.63623,1.200158,0,36.9
1.203509212,3202.890137,1.203509212,0,37
1.206858516,3198.41748,1.206858516,0,37.1
1.210209727,3194.247559,1.210209727,0,37.2
1.213559031,3190.562012,1.213559031,0,37.3
1.21698463,3186.058105,1.21698463,0,37.4
1.220238566,3181.169434,1.220238566,0,37.5
1.223610759,3177.515137,1.223610759,0,37.6
1.226939082,3173.13623,1.226939082,0,37.7
1.230320811,3168.872559,1.230320811,0,37.8
1.233693004,3163.905762,1.233693004,0,37.9
1.236891627,3158.007324,1.236891627,0,38
1.240370631,3154.10498,1.240370631,0,38.1
1.243689418,3149.345215,1.243689418,0,38.2
1.247008204,3143.48584,1.247008204,0,38.3
1.250283122,3137.571777,1.250283122,0,38.4
1.253653407,3132.231934,1.253653407,0,38.5
1.25696075,3126.864746,1.25696075,0,38.6
1.260321498,3121.606934,1.260321498,0,38.7
1.263563991,3115.001465,1.263563991,0,38.8
1.266785502,3108.849121,1.266785502,0,38.9
1.270212054,3103.702393,1.270212054,0,39
1.273507953,3098.276611,1.273507953,0,39.1
1.276815295,3092.667236,1.276815295,0,39.2
1.280090213,3086.936768,1.280090213,0,39.3
1.283450961,3082.335205,1.283450961,0,39.4
1.286800265,3077.573486,1.286800265,0,39.5
1.290204883,3073.341064,1.290204883,0,39.6
1.2934798,3067.247314,1.2934798,0,39.7
1.296831012,3061.565674,1.296831012,0,39.8
1.300266147,3056.159424,1.300266147,0,39.9
1.303615451,3050.458252,1.303615451,0,40
1.306934237,3044.645752,1.306934237,0,40.1
1.310230136,3038.262939,1.310230136,0,40.2
1.313667178,3033.145752,1.313667178,0,40.3
1.316984057,3027.462158,1.316984057,0,40.4
1.320377231,3021.239502,1.320377231,0,40.5
1.323598742,3014.430908,1.323598742,0,40.6
1.326982379,3009.315674,1.326982379,0,40.7
1.330343127,3002.991455,1.330343127,0,40.8
1.333671451,2996.971924,1.333671451,0,40.9
1.33698833,2990.835205,1.33698833,0,41
1.340253711,2984.678955,1.340253711,0,41.1
1.343603015,2979.272705,1.343603015,0,41.2
1.346954226,2973.13208,1.346954226,0,41.3
1.350175738,2966.589111,1.350175738,0,41.4
1.353471637,2960.128174,1.353471637,0,41.5
1.356885791,2955.042236,1.356885791,0,41.6
1.360128284,2949.577393,1.360128284,0,41.7
1.363542438,2944.075439,1.363542438,0,41.8
1.366775393,2937.735596,1.366775393,0,41.9
1.370082736,2932.175049,1.370082736,0,42
1.37349689,2927.417236,1.37349689,0,42.1
1.376869082,2922.165283,1.376869082,0,42.2
1.380176425,2916.934814,1.380176425,0,42.3
1.383493304,2911.594971,1.383493304,0,42.4
1.386865497,2906.505127,1.386865497,0,42.5
1.39025867,2901.409424,1.39025867,0,42.6
1.393651843,2896.376221,1.393651843,0,42.7
1.39690578,2890.122314,1.39690578,0,42.8
1.400276065,2884.69458,1.400276065,0,42.9
1.403648257,2879.858643,1.403648257,0,43
1.406976581,2875.028564,1.406976581,0,43.1
1.410295367,2869.364502,1.410295367,0,43.2
1.413623691,2863.927002,1.413623691,0,43.3
1.416952014,2858.999268,1.416952014,0,43.4
1.42033565,2854.428955,1.42033565,0,43.5
1.423673511,2849.862549,1.423673511,0,43.6
1.426971316,2843.940674,1.426971316,0,43.7
1.430332065,2839.075439,1.430332065,0,43.8
1.433606982,2833.628174,1.433606982,0,43.9
1.436967134,2828.952148,1.436967134,0,44
1.44020009,2823.260742,1.44020009,0,44.1
1.443475008,2817.901367,1.443475008,0,44.2
1.446835756,2813.31543,1.446835756,0,44.3
1.450196505,2809.342773,1.450196505,0,44.4
1.453450441,2805.010742,1.453450441,0,44.5
1.456702471,2801.235352,1.456702471,0,44.6
1.460139513,2797.979492,1.460139513,0,44.7
1.463521242,2793.72168,1.463521242,0,44.8
1.46688199,2789.635742,1.46688199,0,44.9
1.470179796,2785.12207,1.470179796,0,45
1.473561525,2780.506836,1.473561525,0,45.1
1.476933718,2776.573242,1.476933718,0,45.2
1.480326891,2772.055664,1.480326891,0,45.3
1.483622789,2766.928711,1.483622789,0,45.4
1.486886263,2762.342773,1.486886263,0,45.5
1.490332842,2758.147461,1.490332842,0,45.6
1.493640184,2753.266602,1.493640184,0,45.7
1.496979952,2748.77832,1.496979952,0,45.8
1.500254869,2743.598633,1.500254869,0,45.9
1.503701448,2739.666992,1.503701448,0,46
1.507041216,2736.118164,1.507041216,0,46.1
1.510316133,2731.692383,1.510316133,0,46.2
1.513602495,2726.725586,1.513602495,0,46.3
1.516995668,2722.401367,1.516995668,0,46.4
1.520280123,2717.77832,1.520280123,0,46.5
1.52361989,2713.524414,1.52361989,0,46.6
1.526894808,2708.651367,1.526894808,0,46.7
1.530095339,2703.387695,1.530095339,0,46.8
1.533541918,2699.956055,1.533541918,0,46.9
1.536881685,2696.331055,1.536881685,0,47
1.540177584,2692.020508,1.540177584,0,47.1
1.543452501,2687.864258,1.543452501,0,47.2
1.546780825,2683.801758,1.546780825,0,47.3
1.550099611,2679.911133,1.550099611,0,47.4
1.553557634,2676.796875,1.553557634,0,47.5
1.556832552,2672.15625,1.556832552,0,47.6
1.560181856,2667.748047,1.560181856,0,47.7
1.563628435,2664.146484,1.563628435,0,47.8
1.566882372,2659.630859,1.566882372,0,47.9
1.570286989,2656.253906,1.570286989,0,48
1.573561907,2651.328125,1.573561907,0,48.1
1.576943636,2646.988281,1.576943636,0,48.2
1.580283403,2642.785156,1.580283403,0,48.3
1.583718538,2639.419922,1.583718538,0,48.4
1.58694005,2634.609375,1.58694005,0,48.5
1.590291262,2630.208984,1.590291262,0,48.6
1.593705416,2625.798828,1.593705416,0,48.7
1.597022295,2621.242188,1.597022295,0,48.8
1.600320101,2617.203125,1.600320101,0,48.9
1.603572249,2612.421143,1.603572249,0,49
1.606934905,2607.934814,1.606934905,0,49.1
1.610284209,2602.872314,1.610284209,0,49.2
1.613559127,2597.766846,1.613559127,0,49.3
1.616845489,2593.362549,1.616845489,0,49.4
1.620162368,2589.946533,1.620162368,0,49.5
1.623490691,2585.173096,1.623490691,0,49.6
1.626874328,2580.940674,1.626874328,0,49.7
1.630170226,2576.255127,1.630170226,0,49.8
1.633391738,2571.091064,1.633391738,0,49.9
1.636796355,2567.169189,1.636796355,0,50
1.640178084,2562.907471,1.640178084,0,50.1
1.643538833,2557.85083,1.643538833,0,50.2
1.64681375,2552.460205,1.64681375,0,50.3
1.650227904,2547.452393,1.650227904,0,50.4
1.653567672,2541.897705,1.653567672,0,50.5
1.656981826,2536.112549,1.656981826,0,50.6
1.660247207,2529.66333,1.660247207,0,50.7
1.663564086,2523.585205,1.663564086,0,50.8
1.667010665,2518.428955,1.667010665,0,50.9
1.670308471,2512.053955,1.670308471,0,51
1.673646331,2505.659424,1.673646331,0,51.1
1.676953673,2499.471924,1.676953673,0,51.2
1.680346847,2493.221924,1.680346847,0,51.3
1.683707595,2486.710205,1.683707595,0,51.4
1.686993957,2480.667236,1.686993957,0,51.5
1.69025743,2473.077393,1.69025743,0,51.6
1.693608642,2466.440674,1.693608642,0,51.7
1.696980834,2459.448486,1.696980834,0,51.8
1.700309157,2452.093018,1.700309157,0,51.9
1.703593612,2445.206299,1.703593612,0,52
1.706826568,2437.389893,1.706826568,0,52.1
1.71013391,2430.112549,1.71013391,0,52.2
1.713506103,2423.13208,1.713506103,0,52.3
1.716834426,2415.436768,1.716834426,0,52.4
1.72003305,2407.221924,1.72003305,0,52.5
1.723470092,2400.253174,1.723470092,0,52.6
1.72683084,2391.964111,1.72683084,0,52.7
1.730159163,2384.190674,1.730159163,0,52.8
1.733519912,2375.827393,1.733519912,0,52.9
1.736848235,2366.991455,1.736848235,0,53
1.740252852,2358.425049,1.740252852,0,53.1
1.743667006,2350.510986,1.743667006,0,53.2
1.746909499,2340.78833,1.746909499,0,53.3
1.750249267,2331.264893,1.750249267,0,53.4
1.753663421,2322.182861,1.753663421,0,53.5
1.756961226,2312.948486,1.756961226,0,53.6
1.760396361,2303.956299,1.760396361,0,53.7
1.763617873,2294.991455,1.763617873,0,53.8
1.766978621,2285.47583,1.766978621,0,53.9
1.770317912,2275.905762,1.770317912,0,54
1.773701549,2265.663574,1.773701549,0,54.1
1.776965022,2254.968262,1.776965022,0,54.2
1.780283809,2244.374512,1.780283809,0,54.3
1.783665538,2234.41748,1.783665538,0,54.4
1.786929011,2224.933105,1.786929011,0,54.5
1.790247798,2214.530762,1.790247798,0,54.6
1.793436885,2203.421387,1.793436885,0,54.7
1.796830058,2193.507324,1.796830058,0,54.8
1.800179362,2183.706543,1.800179362,0,54.9
1.80351913,2173.120605,1.80351913,0,55
1.806805491,2162.22998,1.806805491,0,55.1
1.81016624,2151.909668,1.81016624,0,55.2
1.813494563,2141.60498,1.813494563,0,55.3
1.816887736,2131.597168,1.816887736,0,55.4
1.820183635,2121.608887,1.820183635,0,55.5
1.823481441,2111.151855,1.823481441,0,55.6
1.826937556,2101.483887,1.826937556,0,55.7
1.830223918,2091.437012,1.830223918,0,55.8
1.833628535,2081.901855,1.833628535,0,55.9
1.836945415,2072.589355,1.836945415,0,56
1.840241313,2063.468262,1.840241313,0,56.1
1.843657374,2054.874512,1.843657374,0,56.2
1.847060084,2046.233887,1.847060084,0,56.3
1.850325465,2037.815918,1.850325465,0,56.4
1.853600383,2029.91748,1.853600383,0,56.5
1.857067943,2022.440918,1.857067943,0,56.6
1.860331416,2014.69873,1.860331416,0,56.7
1.863650203,2007.26123,1.863650203,0,56.8
1.866946101,1999.76123,1.866946101,0,56.9
1.870274425,1992.745605,1.870274425,0,57
1.873625636,1986.640137,1.873625636,0,57.1
1.876911998,1980.159668,1.876911998,0,57.2
1.880196452,1973.546387,1.880196452,0,57.3
1.883494258,1967.821777,1.883494258,0,57.4
1.886843562,1962.247559,1.886843562,0,57.5
1.890192866,1956.796387,1.890192866,0,57.6
1.893467784,1951.552246,1.893467784,0,57.7
1.896775126,1947.134277,1.896775126,0,57.8
1.900179744,1942.88623,1.900179744,0,57.9
1.903475642,1938.106934,1.903475642,0,58
1.906826854,1933.54834,1.906826854,0,58.1
1.910134196,1929.093262,1.910134196,0,58.2
1.913580775,1925.194824,1.913580775,0,58.3
1.916897655,1921.347168,1.916897655,0,58.4
