S420mM,S420mM,S420mM,S420mM,S420mM
0.375087827,1350.215088,0.375087827,0,12.1
0.378534406,1368.215088,0.378534406,0,12.2
0.381841749,1385.50415,0.381841749,0,12.3
0.385181516,1403.457275,0.385181516,0,12.4
0.388401121,1420.4104,0.388401121,0,12.5
0.391784757,1437.62915,0.391784757,0,12.6
0.395155042,1454.371338,0.395155042,0,12.7
0.39849481,1471.668213,0.39849481,0,12.8
0.401813596,1487.793213,0.401813596,0,12.9
0.405248731,1504.8479,0.405248731,0,13
0.408620924,1522.75415,0.408620924,0,13.1
0.411928266,1539.043213,0.411928266,0,13.2
0.41527757,1554.965088,0.41527757,0,13.3
0.418584913,1570.574463,0.418584913,0,13.4
0.42198953,1587.043213,0.42198953,0,13.5
0.425296873,1603.926025,0.425296873,0,13.6
0.428657621,1620.31665,0.428657621,0,13.7
0.431932777,1635.530396,0.431932777,0,13.8
0.435367912,1651.741333,0.435367912,0,13.9
0.438633293,1667.233521,0.438633293,0,14
0.442015022,1682.803833,0.442015022,0,14.1
0.445354789,1698.905396,0.445354789,0,14.2
0.448608726,1714.921021,0.448608726,0,14.3
0.451979011,1731.092896,0.451979011,0,14.4
0.455318779,1746.889771,0.455318779,0,14.5
0.458561271,1762.428833,0.458561271,0,14.6
0.461782783,1777.600708,0.461782783,0,14.7
0.465208381,1793.499146,0.465208381,0,14.8
0.468450874,1808.303833,0.468450874,0,14.9
0.471887916,1823.796021,0.471887916,0,15
0.475118965,1838.311646,0.475118965,0,15.1
0.478470176,1854.475708,0.478470176,0,15.2
0.481872886,1870.866333,0.481872886,0,15.3
0.48520121,1885.897583,0.48520121,0,15.4
0.488499016,1900.850708,0.488499016,0,15.5
0.491859764,1915.874146,0.491859764,0,15.6
0.495241493,1930.881958,0.495241493,0,15.7
0.498548836,1945.975708,0.498548836,0,15.8
0.50196296,1961.835083,0.50196296,0,15.9
0.505163491,1975.592896,0.505163491,0,16
0.508577645,1990.577271,0.508577645,0,16.1
0.511959374,2005.436646,0.511959374,0,16.2
0.515396416,2019.874146,0.515396416,0,16.3
0.518650353,2034.249146,0.518650353,0,16.4
0.521957695,2048.874023,0.521957695,0,16.5
0.525327981,2064.100586,0.525327981,0,16.6
0.528658211,2079.272461,0.528658211,0,16.7
0.531963646,2093.084961,0.531963646,0,16.8
0.535293877,2106.795898,0.535293877,0,16.9
0.53868705,2121.506836,0.53868705,0,17
0.541885674,2134.475586,0.541885674,0,17.1
0.545236886,2148.874023,0.545236886,0,17.2
0.548500359,2161.764648,0.548500359,0,17.3
0.551807702,2174.983398,0.551807702,0,17.4
0.55516845,2188.413086,0.55516845,0,17.5
0.558519661,2202.530273,0.558519661,0,17.6
0.56175071,2215.694336,0.56175071,0,17.7
0.565046608,2228.733398,0.565046608,0,17.8
0.568483651,2242.506836,0.568483651,0,17.9
0.571770012,2255.413086,0.571770012,0,18
0.575205147,2269.334961,0.575205147,0,18.1
0.578468621,2281.694336,0.578468621,0,18.2
0.581873238,2294.053711,0.581873238,0,18.3
0.585233986,2306.694336,0.585233986,0,18.4
0.588615716,2319.420898,0.588615716,0,18.5
0.591913521,2331.178711,0.591913521,0,18.6
0.595283806,2343.389648,0.595283806,0,18.7
0.598645568,2355.476807,0.598645568,0,18.8
0.602006316,2367.453369,0.602006316,0,18.9
0.605302215,2379.328369,0.605302215,0,19
0.608556151,2390.312744,0.608556151,0,19.1
0.612023711,2403.539307,0.612023711,0,19.2
0.615363479,2415.914307,0.615363479,0,19.3
0.618670821,2427.734619,0.618670821,0,19.4
0.621903777,2439.547119,0.621903777,0,19.5
0.625359893,2451.765869,0.625359893,0,19.6
0.628581405,2462.586182,0.628581405,0,19.7
0.631965041,2474.711182,0.631965041,0,19.8
0.63526094,2485.445557,0.63526094,0,19.9
0.638471007,2495.711182,0.638471007,0,20
0.641831756,2507.117432,0.641831756,0,20.1
0.645150542,2517.695557,0.645150542,0,20.2
0.648446441,2528.734619,0.648446441,0,20.3
0.651732802,2540.000244,0.651732802,0,20.4
0.655082107,2550.703369,0.655082107,0,20.5
0.658442855,2561.508057,0.658442855,0,20.6
0.661912322,2572.172119,0.661912322,0,20.7
0.665133834,2581.50415,0.665133834,0,20.8
0.668536544,2592.156494,0.668536544,0,20.9
0.671887755,2603.406494,0.671887755,0,21
0.675290465,2613.226807,0.675290465,0,21.1
0.678662658,2623.328369,0.678662658,0,21.2
0.681872725,2632.633057,0.681872725,0,21.3
0.685298324,2643.011963,0.685298324,0,21.4
0.688680053,2653.113525,0.688680053,0,21.5
0.692040801,2663.234619,0.692040801,0,21.6
0.695262313,2672.613525,0.695262313,0,21.7
0.698687911,2682.308838,0.698687911,0,21.8
0.701995254,2691.601807,0.701995254,0,21.9
0.705367446,2700.683838,0.705367446,0,22
0.708663344,2709.945557,0.708663344,0,22.1
0.7118963,2719.246338,0.7118963,0,22.2
0.71529901,2728.633057,0.71529901,0,22.3
0.718638778,2737.5979,0.718638778,0,22.4
0.721871734,2746.699463,0.721871734,0,22.5
0.725156188,2754.996338,0.725156188,0,22.6
0.7285074,2764.437744,0.7285074,0,22.7
0.731814742,2773.051025,0.731814742,0,22.8
0.735196471,2782.445557,0.735196471,0,22.9
0.738482833,2790.308838,0.738482833,0,23
0.741725326,2798.4104,0.741725326,0,23.1
0.74516046,2807.797119,0.74516046,0,23.2
0.748553634,2816.398682,0.748553634,0,23.3
0.751828551,2824.953369,0.751828551,0,23.4
0.755168319,2833.230713,0.755168319,0,23.5
0.758561492,2841.668213,0.758561492,0,23.6
0.761910796,2849.769775,0.761910796,0,23.7
0.765304506,2857.897705,0.765304506,0,23.8
0.768558443,2864.81958,0.768558443,0,23.9
0.771972597,2873.97583,0.771972597,0,24
0.77530092,2882.139893,0.77530092,0,24.1
0.778661668,2890.339111,0.778661668,0,24.2
0.781980455,2899.096924,0.781980455,0,24.3
0.785329759,2908.065674,0.785329759,0,24.4
0.788701952,2916.510986,0.788701952,0,24.5
0.79199785,2925.866455,0.79199785,0,24.6
0.795360506,2933.280518,0.795360506,0,24.7
0.79858011,2940.772705,0.79858011,0,24.8
0.801973283,2949.25708,0.801973283,0,24.9
0.805280626,2956.553955,0.805280626,0,25
0.808631837,2964.081299,0.808631837,0,25.1
0.811885774,2971.081299,0.811885774,0,25.2
0.815181673,2978.182861,0.815181673,0,25.3
0.818553865,2985.846924,0.818553865,0,25.4
0.821828783,2993.678955,0.821828783,0,25.5
0.825113237,3000.643799,0.825113237,0,25.6
0.828378618,3007.714111,0.828378618,0,25.7
0.831802309,3015.721924,0.831802309,0,25.8
0.835132539,3022.573486,0.835132539,0,25.9
0.838546693,3030.003174,0.838546693,0,26
0.841886461,3036.835205,0.841886461,0,26.1
0.845235765,3044.214111,0.845235765,0,26.2
0.848575532,3051.346924,0.848575532,0,26.3
0.851957262,3057.815674,0.851957262,0,26.4
0.855255067,3064.026611,0.855255067,0,26.5
0.858571947,3070.616455,0.858571947,0,26.6
0.862008989,3077.796143,0.862008989,0,26.7
0.865337312,3085.135986,0.865337312,0,26.8
0.868709505,3091.889893,0.868709505,0,26.9
0.871898592,3097.737549,0.871898592,0,27
0.875366151,3105.050049,0.875366151,0,27.1
0.878683031,3111.835205,0.878683031,0,27.2
0.881957948,3118.995361,0.881957948,0,27.3
0.885265291,3124.936768,0.885265291,0,27.4
0.888658464,3131.331299,0.888658464,0,27.5
0.891933382,3136.75708,0.891933382,0,27.6
0.895252168,3143.589111,0.895252168,0,27.7
0.898591936,3149.151611,0.898591936,0,27.8
0.901748598,3153.784424,0.901748598,0,27.9
0.905195177,3160.921143,0.905195177,0,28
0.908481538,3166.917236,0.908481538,0,28.1
0.911819398,3172.471924,0.911819398,0,28.2
0.915084779,3178.483643,0.915084779,0,28.3
0.918434083,3184.979736,0.918434083,0,28.4
0.921785295,3191.073486,0.921785295,0,28.5
0.925252855,3197.292236,0.925252855,0,28.6
0.928453386,3202.083252,0.928453386,0,28.7
0.93182373,3207.665527,0.93182373,0,28.8
0.935272217,3214.856934,0.935272217,0,28.9
0.938556671,3220.237793,0.938556671,0,29
0.941940308,3225.847168,0.941940308,0,29.1
0.945224762,3231.056152,0.945224762,0,29.2
0.948575974,3237.177246,0.948575974,0,29.3
0.952001572,3244.321777,0.952001572,0,29.4
0.955350876,3250.325684,0.955350876,0,29.5
0.958604813,3255.060059,0.958604813,0,29.6
0.961965561,3261.23584,0.961965561,0,29.7
0.965326309,3266.774902,0.965326309,0,29.8
0.968622208,3272.224121,0.968622208,0,29.9
0.972026825,3277.872559,0.972026825,0,30
0.975248337,3282.294434,0.975248337,0,30.1
0.978630066,3287.626465,0.978630066,0,30.2
0.981948853,3292.722168,0.981948853,0,30.3
0.985212326,3297.239746,0.985212326,0,30.4
0.988498688,3301.022949,0.988498688,0,30.5
0.991891861,3306.247559,0.991891861,0,30.6
0.995134354,3310.692871,0.995134354,0,30.7
0.998495102,3315.944824,0.998495102,0,30.8
1.001823425,3320.245605,1.001823425,0,30.9
1.005033493,3323.981934,1.005033493,0,31
1.008523941,3329.601074,1.008523941,0,31.1
1.011831284,3333.679199,1.011831284,0,31.2
1.015148163,3338.659668,1.015148163,0,31.3
1.018478394,3342.769043,1.018478394,0,31.4
1.021892548,3346.970215,1.021892548,0,31.5
1.02519989,3350.888184,1.02519989,0,31.6
1.028656006,3355.522949,1.028656006,0,31.7
1.031942368,3359.04834,1.031942368,0,31.8
1.035261154,3363.095215,1.035261154,0,31.9
1.038663864,3367.401855,1.038663864,0,32
1.041971207,3370.61084,1.041971207,0,32.1
1.045267105,3373.569824,1.045267105,0,32.2
1.048606873,3376.714355,1.048606873,0,32.3
1.051990509,3381.274902,1.051990509,0,32.4
1.055328369,3384.651855,1.055328369,0,32.5
1.058691025,3387.45459,1.058691025,0,32.6
1.061943054,3389.714355,1.061943054,0,32.7
1.065359116,3392.435059,1.065359116,0,32.8
1.06864357,3394.820801,1.06864357,0,32.9
1.071962357,3397.206543,1.071962357,0,33
1.075216293,3399.187988,1.075216293,0,33.1
1.078468323,3400.877441,1.078468323,0,33.2
1.081829071,3403.382324,1.081829071,0,33.3
1.085147858,3405.812988,1.085147858,0,33.4
1.088497162,3407.92334,1.088497162,0,33.5
1.091709137,3408.990967,1.091709137,0,33.6
1.095155716,3411.612061,1.095155716,0,33.7
1.098462224,3412.971191,1.098462224,0,33.8
1.101834416,3415.647949,1.101834416,0,33.9
1.105216146,3417.161133,1.105216146,0,34
1.108555913,3418.963867,1.108555913,0,34.1
1.11189568,3420.659912,1.11189568,0,34.2
1.115267873,3421.786865,1.115267873,0,34.3
1.118584752,3422.150146,1.118584752,0,34.4
1.121880651,3422.781738,1.121880651,0,34.5
1.125296712,3423.560547,1.125296712,0,34.6
1.128613591,3423.585449,1.128613591,0,34.7
1.13199532,3424.08667,1.13199532,0,34.8
1.135293126,3423.878906,1.135293126,0,34.9
1.138663411,3423.904297,1.138663411,0,35
1.141970754,3423.633545,1.141970754,0,35.1
1.145363927,3422.057373,1.145363927,0,35.2
1.148596883,3420.371826,1.148596883,0,35.3
1.151999593,3418.843506,1.151999593,0,35.4
1.155243993,3416.41626,1.155243993,0,35.5
1.158572316,3414.269775,1.158572316,0,35.6
1.161933064,3412.400635,1.161933064,0,35.7
1.165110707,3409.216064,1.165110707,0,35.8
1.168503881,3407.144775,1.168503881,0,35.9
1.171822667,3404.203369,1.171822667,0,36
1.175183415,3400.818604,1.175183415,0,36.1
1.178446889,3397.099854,1.178446889,0,36.2
1.181744695,3394.611572,1.181744695,0,36.3
1.185147405,3391.021729,1.185147405,0,36.4
1.188573003,3387.802979,1.188573003,0,36.5
1.191794515,3383.002197,1.191794515,0,36.6
1.195166707,3378.62915,1.195166707,0,36.7
1.198613286,3375.381104,1.198613286,0,36.8
1.201909184,3370.179932,1.201909184,0,36.9
1.205269933,3365.468994,1.205269933,0,37
1.208588719,3360.224854,1.208588719,0,37.1
1.211917043,3355.359619,1.211917043,0,37.2
1.215289235,3349.812744,1.215289235,0,37.3
1.218703389,3344.724854,1.218703389,0,37.4
1.221987844,3338.365479,1.221987844,0,37.5
1.225274205,3332.357666,1.225274205,0,37.6
1.228741765,3327.179932,1.228741765,0,37.7
1.232039571,3321.25415,1.232039571,0,37.8
1.235314488,3315.076416,1.235314488,0,37.9
1.238621831,3308.006104,1.238621831,0,38
1.241917729,3301.60376,1.241917729,0,38.1
1.245257497,3295.435791,1.245257497,0,38.2
1.248597264,3289.01001,1.248597264,0,38.3
1.251839757,3281.330322,1.251839757,0,38.4
1.255210042,3274.830322,1.255210042,0,38.5
1.258486867,3267.881104,1.258486867,0,38.6
1.261847615,3261.099854,1.261847615,0,38.7
1.265176415,3255.239258,1.265176415,0,38.8
1.268365502,3248.047852,1.268365502,0,38.9
1.271789193,3242.47168,1.271789193,0,39
1.275128961,3236.174805,1.275128961,0,39.1
1.278554559,3229.666992,1.278554559,0,39.2
1.281861901,3223.694336,1.281861901,0,39.3
1.28524363,3218.948242,1.28524363,0,39.4
1.288583398,3212.84668,1.288583398,0,39.5
1.29202044,3207.178711,1.29202044,0,39.6
1.29527247,3200.393555,1.29527247,0,39.7
1.298591256,3193.311523,1.298591256,0,39.8
1.302016854,3187.682617,1.302016854,0,39.9
1.305324197,3180.991211,1.305324197,0,40
1.308663964,3174.866211,1.308663964,0,40.1
1.311938882,3167.975586,1.311938882,0,40.2
1.315276742,3161.81543,1.315276742,0,40.3
1.318660378,3155.553711,1.318660378,0,40.4
1.322053552,3148.991211,1.322053552,0,40.5
1.325263619,3141.030273,1.325263619,0,40.6
1.328635812,3134.995117,1.328635812,0,40.7
1.332006097,3128.288086,1.332006097,0,40.8
1.335303903,3120.713867,1.335303903,0,40.9
1.338588357,3113.420898,1.338588357,0,41
1.341821313,3106.338867,1.341821313,0,41.1
1.345138192,3099.866211,1.345138192,0,41.2
1.348510385,3093.362305,1.348510385,0,41.3
1.351871133,3087.092773,1.351871133,0,41.4
1.355081201,3080.416992,1.355081201,0,41.5
1.358464837,3075.385742,1.358464837,0,41.6
1.361804605,3069.182617,1.361804605,0,41.7
1.365207314,3062.702148,1.365207314,0,41.8
1.368535638,3056.97168,1.368535638,0,41.9
1.37184298,3050.40918,1.37184298,0,42
1.375236154,3044.041992,1.375236154,0,42.1
1.378596902,3038.22168,1.378596902,0,42.2
1.381894708,3031.264648,1.381894708,0,42.3
1.385223031,3024.78418,1.385223031,0,42.4
1.388637185,3019.186523,1.388637185,0,42.5
1.391976953,3012.541992,1.391976953,0,42.6
1.395391107,3006.823242,1.395391107,0,42.7
1.398666024,2999.81543,1.398666024,0,42.8
1.401919961,2994.083008,1.401919961,0,42.9
1.405345559,2988.149414,1.405345559,0,43
1.408662438,2981.30957,1.408662438,0,43.1
1.411990762,2974.075195,1.411990762,0,43.2
1.415330529,2967.727539,1.415330529,0,43.3
1.418616891,2961.573242,1.418616891,0,43.4
1.421912789,2954.772461,1.421912789,0,43.5
1.425241113,2948.135742,1.425241113,0,43.6
1.428485513,2940.59668,1.428485513,0,43.7
1.431855798,2935.022461,1.431855798,0,43.8
1.435130477,2929.492432,1.435130477,0,43.9
1.438449264,2922.914307,1.438449264,0,44
1.441756606,2916.383057,1.441756606,0,44.1
1.445063949,2910.740479,1.445063949,0,44.2
1.448510528,2906.074463,1.448510528,0,44.3
1.45181787,2901.797119,1.45181787,0,44.4
1.455167174,2896.013916,1.455167174,0,44.5
1.458421111,2889.906494,1.458421111,0,44.6
1.461943984,2884.931885,1.461943984,0,44.7
1.465260863,2879.226807,1.465260863,0,44.8
1.468600631,2874.912354,1.468600631,0,44.9
1.471919417,2869.271729,1.471919417,0,45
1.475236297,2863.990479,1.475236297,0,45.1
1.478618026,2859.324463,1.478618026,0,45.2
1.482011199,2854.7229,1.482011199,0,45.3
1.485286117,2848.609619,1.485286117,0,45.4
1.488572478,2843.045166,1.488572478,0,45.5
1.492051482,2838.965088,1.492051482,0,45.6
1.495337844,2833.88501,1.495337844,0,45.7
1.498698592,2829.031494,1.498698592,0,45.8
1.501994491,2823.211182,1.501994491,0,45.9
1.505259871,2818.226807,1.505259871,0,46
1.508609176,2813.484619,1.508609176,0,46.1
1.511969924,2808.761963,1.511969924,0,46.2
1.515212417,2803.679932,1.515212417,0,46.3
1.518531203,2798.783447,1.518531203,0,46.4
1.521848083,2794.283447,1.521848083,0,46.5
1.525134444,2789.593994,1.525134444,0,46.6
1.528506637,2785.85376,1.528506637,0,46.7
1.53170526,2780.679932,1.53170526,0,46.8
1.535151839,2777.062744,1.535151839,0,46.9
1.538491607,2773.199463,1.538491607,0,47
1.541831374,2768.8479,1.541831374,0,47.1
1.545138717,2765.125244,1.545138717,0,47.2
1.548585296,2761.049072,1.548585296,0,47.3
1.551904082,2756.377197,1.551904082,0,47.4
1.555318236,2753.067627,1.555318236,0,47.5
1.558635116,2748.602783,1.558635116,0,47.6
1.561900496,2743.518799,1.561900496,0,47.7
1.565314651,2739.841064,1.565314651,0,47.8
1.568675399,2735.585205,1.568675399,0,47.9
1.571994185,2732.259033,1.571994185,0,48
1.57527864,2727.641846,1.57527864,0,48.1
1.578629851,2723.604736,1.578629851,0,48.2
1.58201158,2719.561768,1.58201158,0,48.3
1.585425735,2715.647705,1.585425735,0,48.4
1.588605285,2711.516846,1.588605285,0,48.5
1.591933608,2706.831299,1.591933608,0,48.6
1.595347762,2702.825439,1.595347762,0,48.7
1.598580718,2697.903564,1.598580718,0,48.8
1.601877451,2693.499023,1.601877451,0,48.9
1.605140924,2689.426758,1.605140924,0,49
1.608469248,2685.397461,1.608469248,0,49.1
1.61184144,2681.797852,1.61184144,0,49.2
1.615202188,2678.467773,1.615202188,0,49.3
1.6184237,2674.317383,1.6184237,0,49.4
1.621837854,2672.070313,1.621837854,0,49.5
1.625124216,2668.591797,1.625124216,0,49.6
1.628441095,2664.773438,1.628441095,0,49.7
1.631866693,2661.607422,1.631866693,0,49.8
1.635141611,2657.630859,1.635141611,0,49.9
1.638513803,2654.033203,1.638513803,0,50
1.641960382,2649.960938,1.641960382,0,50.1
1.6452353,2645.714844,1.6452353,0,50.2
1.648542643,2641.146484,1.648542643,0,50.3
1.651956797,2637.203125,1.651956797,0,50.4
1.655317545,2632.548828,1.655317545,0,50.5
1.658657312,2628.089844,1.658657312,0,50.6
1.661976099,2623.359375,1.661976099,0,50.7
1.665281534,2619.023438,1.665281534,0,50.8
1.668707132,2615.302734,1.668707132,0,50.9
1.672014475,2610.886719,1.672014475,0,51
1.675279856,2606.21875,1.675279856,0,51.1
1.678596735,2601.857422,1.678596735,0,51.2
1.682001352,2596.951172,1.682001352,0,51.3
1.685255289,2591.820313,1.685255289,0,51.4
1.688616037,2587.173828,1.688616037,0,51.5
1.691805124,2581.373047,1.691805124,0,51.6
1.695133448,2577.4375,1.695133448,0,51.7
1.698559046,2573.484375,1.698559046,0,51.8
1.701801538,2568.615234,1.701801538,0,51.9
1.705097437,2563.691406,1.705097437,0,52
1.708458185,2559.173828,1.708458185,0,52.1
1.711818933,2555.31543,1.711818933,0,52.2
1.715191126,2551.676758,1.715191126,0,52.3
1.718509912,2547.098633,1.718509912,0,52.4
1.721805811,2541.708008,1.721805811,0,52.5
1.725208521,2537.323242,1.725208521,0,52.6
1.728580713,2532.655273,1.728580713,0,52.7
1.731941462,2528.374023,1.731941462,0,52.8
1.735325098,2523.491211,1.735325098,0,52.9
1.738588572,2518.334961,1.738588572,0,53
1.74201417,2513.911133,1.74201417,0,53.1
1.745363474,2509.993164,1.745363474,0,53.2
1.748628855,2505.12793,1.748628855,0,53.3
1.751924753,2499.600586,1.751924753,0,53.4
1.755359888,2495.442383,1.755359888,0,53.5
1.758613825,2490.31543,1.758613825,0,53.6
1.762027979,2485.856445,1.762027979,0,53.7
1.765335321,2481.94043,1.765335321,0,53.8
1.768631935,2476.719971,1.768631935,0,53.9
1.771971703,2472.044189,1.771971703,0,54
1.77531147,2467.344971,1.77531147,0,54.1
1.778521538,2462.161377,1.778521538,0,54.2
1.781817436,2458.671143,1.781817436,0,54.3
1.785147667,2455.798096,1.785147667,0,54.4
1.788455009,2451.587158,1.788455009,0,54.5
1.791848183,2447.81958,1.791848183,0,54.6
1.79505825,2442.858643,1.79505825,0,54.7
1.798386574,2439.089111,1.798386574,0,54.8
1.801833153,2435.344971,1.801833153,0,54.9
1.805214882,2431.514893,1.805214882,0,55
1.808447838,2427.114502,1.808447838,0,55.1
1.811915398,2422.995361,1.811915398,0,55.2
1.815276146,2418.47583,1.815276146,0,55.3
1.818606377,2414.509033,1.818606377,0,55.4
1.821955681,2409.962158,1.821955681,0,55.5
1.825198174,2404.665283,1.825198174,0,55.6
1.828656197,2400.647705,1.828656197,0,55.7
1.832005501,2396.393799,1.832005501,0,55.8
1.835335732,2392.362549,1.835335732,0,55.9
1.838685036,2388.00708,1.838685036,0,56
1.841938972,2383.514893,1.841938972,0,56.1
1.845299721,2379.348877,1.845299721,0,56.2
1.8487463,2375.313721,1.8487463,0,56.3
1.851956367,2370.262939,1.851956367,0,56.4
1.855242729,2366.077393,1.855242729,0,56.5
1.858635902,2362.782471,1.858635902,0,56.6
1.861878395,2357.712158,1.861878395,0,56.7
1.865271568,2353.411377,1.865271568,0,56.8
1.868525505,2348.776611,1.868525505,0,56.9
1.871809959,2345.430908,1.871809959,0,57
1.875128746,2341.417236,1.875128746,0,57.1
1.878510475,2337.182861,1.878510475,0,57.2
1.881764412,2333.186768,1.881764412,0,57.3
1.885092735,2329.173096,1.885092735,0,57.4
1.888529778,2326.395752,1.888529778,0,57.5
1.89183712,2322.641846,1.89183712,0,57.6
1.89523983,2319.19458,1.89523983,0,57.7
1.898514748,2314.739502,1.898514748,0,57.8
1.901875496,2311.130127,1.901875496,0,57.9
1.905259132,2307.075439,1.905259132,0,58
1.908629417,2303.405518,1.908629417,0,58.1
1.911904335,2299.934814,1.911904335,0,58.2
1.915266991,2296.245361,1.915266991,0,58.3
1.918604851,2292.35083,1.918604851,0,58.4
1.921998024,2288.895752,1.921998024,0,58.5
