S220mM,S220mM,S220mM,S220mM,S220mM
0.36771065,1512.87439,0.36771065,0,11.9
0.371145785,1527.827515,0.371145785,0,12
0.374443591,1542.202515,0.374443591,0,12.1
0.377750933,1556.429077,0.377750933,0,12.2
0.381121218,1570.24939,0.381121218,0,12.3
0.384514391,1584.554077,0.384514391,0,12.4
0.387812197,1599.194702,0.387812197,0,12.5
0.391150057,1614.054077,0.391150057,0,12.6
0.394468844,1627.007202,0.394468844,0,12.7
0.397764742,1640.694702,0.397764742,0,12.8
0.401125491,1654.554077,0.401125491,0,12.9
0.404400408,1667.866577,0.404400408,0,13
0.407707751,1681.96814,0.407707751,0,13.1
0.410908282,1694.382202,0.410908282,0,13.2
0.414322436,1707.554077,0.414322436,0,13.3
0.417629778,1720.600952,0.417629778,0,13.4
0.420990527,1734.28064,0.420990527,0,13.5
0.424286425,1747.78064,0.424286425,0,13.6
0.427572787,1761.12439,0.427572787,0,13.7
0.430944979,1774.34314,0.430944979,0,13.8
0.434284747,1787.116577,0.434284747,0,13.9
0.437687457,1800.194702,0.437687457,0,14
0.440994799,1813.483765,0.440994799,0,14.1
0.444408953,1826.116577,0.444408953,0,14.2
0.447748721,1838.56189,0.447748721,0,14.3
0.451077044,1850.640015,0.451077044,0,14.4
0.454351962,1862.46814,0.454351962,0,14.5
0.457756579,1875.015015,0.457756579,0,14.6
0.461149752,1888.202515,0.461149752,0,14.7
0.464521945,1900.62439,0.464521945,0,14.8
0.467796862,1912.18689,0.467796862,0,14.9
0.471104205,1923.577515,0.471104205,0,15
0.474497378,1936.741577,0.474497378,0,15.1
0.477879107,1949.757202,0.477879107,0,15.2
0.481110156,1961.647827,0.481110156,0,15.3
0.484375536,1973.640015,0.484375536,0,15.4
0.487747729,1985.608765,0.487747729,0,15.5
0.491043627,1997.78064,0.491043627,0,15.6
0.494425237,2009.44519,0.494425237,0,15.7
0.497637212,2020.13269,0.497637212,0,15.8
0.500933111,2031.749878,0.500933111,0,15.9
0.504293859,2043.78894,0.504293859,0,16
0.507610738,2055.648193,0.507610738,0,16.1
0.510929525,2066.757568,0.510929525,0,16.2
0.514204443,2077.562256,0.514204443,0,16.3
0.517630041,2088.991943,0.517630041,0,16.4
0.520969808,2100.140381,0.520969808,0,16.5
0.524309576,2111.288818,0.524309576,0,16.6
0.527647436,2122.429443,0.527647436,0,16.7
0.531031072,2133.906006,0.531031072,0,16.8
0.534401357,2144.421631,0.534401357,0,16.9
0.537752569,2154.835693,0.537752569,0,17
0.541113317,2165.226318,0.541113317,0,17.1
0.54435581,2175.148193,0.54435581,0,17.2
0.547813833,2186.296631,0.547813833,0,17.3
0.551130712,2197.281006,0.551130712,0,17.4
0.554428518,2207.999756,0.554428518,0,17.5
0.557724416,2217.722412,0.557724416,0,17.6
0.561182439,2228.034912,0.561182439,0,17.7
0.564466894,2237.6521,0.564466894,0,17.8
0.567839086,2248.265381,0.567839086,0,17.9
0.571134984,2258.343506,0.571134984,0,18
0.574388921,2268.085693,0.574388921,0,18.1
0.57777065,2277.890381,0.57777065,0,18.2
0.581077993,2287.452881,0.581077993,0,18.3
0.584343374,2297.316162,0.584343374,0,18.4
0.587574422,2306.273193,0.587574422,0,18.5
0.591021001,2316.2146,0.591021001,0,18.6
0.594295919,2325.441162,0.594295919,0,18.7
0.597668111,2335.472412,0.597668111,0,18.8
0.600868642,2343.765381,0.600868642,0,18.9
0.60420841,2353.316162,0.60420841,0,19
0.607654989,2362.99585,0.607654989,0,19.1
0.610971868,2372.343506,0.610971868,0,19.2
0.614355505,2382.441162,0.614355505,0,19.3
0.617693365,2391.663818,0.617693365,0,19.4
0.621023595,2400.230225,0.621023595,0,19.5
0.624405324,2409.238037,0.624405324,0,19.6
0.627745092,2417.859131,0.627745092,0,19.7
0.63102001,2425.800537,0.63102001,0,19.8
0.634422719,2434.913818,0.634422719,0,19.9
0.637773931,2444.523193,0.637773931,0,20
0.641123235,2453.355225,0.641123235,0,20.1
0.644430578,2462.351318,0.644430578,0,20.2
0.647770345,2471.542725,0.647770345,0,20.3
0.651098669,2480.632568,0.651098669,0,20.4
0.654524267,2490.437256,0.654524267,0,20.5
0.657810628,2498.488037,0.657810628,0,20.6
0.661052227,2506.545166,0.661052227,0,20.7
0.664468288,2515.752197,0.664468288,0,20.8
0.667687893,2523.576416,0.667687893,0,20.9
0.671050549,2531.545166,0.671050549,0,21
0.674281597,2539.181885,0.674281597,0,21.1
0.677600384,2547.720947,0.677600384,0,21.2
0.680938244,2556.189697,0.680938244,0,21.3
0.684331417,2564.494385,0.684331417,0,21.4
0.687596798,2571.763916,0.687596798,0,21.5
0.690925121,2579.658447,0.690925121,0,21.6
0.694318295,2588.056885,0.694318295,0,21.7
0.697646618,2595.974854,0.697646618,0,21.8
0.700997829,2603.908447,0.700997829,0,21.9
0.704293728,2611.564697,0.704293728,0,22
0.70766592,2619.19751,0.70766592,0,22.1
0.711089611,2627.006104,0.711089611,0,22.2
0.714387417,2634.900635,0.714387417,0,22.3
0.717694759,2642.029541,0.717694759,0,22.4
0.721065044,2649.986572,0.721065044,0,22.5
0.724395275,2657.295166,0.724395275,0,22.6
0.727756023,2664.845947,0.727756023,0,22.7
0.731105328,2672.068604,0.731105328,0,22.8
0.734326839,2679.131104,0.734326839,0,22.9
0.737773418,2687.830322,0.737773418,0,23
0.741210461,2694.967041,0.741210461,0,23.1
0.744473934,2701.685791,0.744473934,0,23.2
0.747704983,2708.580322,0.747704983,0,23.3
0.751163006,2716.32251,0.751163006,0,23.4
0.754416943,2722.490479,0.754416943,0,23.5
0.757735729,2729.177979,0.757735729,0,23.6
0.761052608,2735.052979,0.761052608,0,23.7
0.764295101,2741.998291,0.764295101,0,23.8
0.767667294,2749.529541,0.767667294,0,23.9
0.770953655,2756.029541,0.770953655,0,24
0.774281979,2763.451416,0.774281979,0,24.1
0.777535915,2770.006104,0.777535915,0,24.2
0.780929089,2777.138916,0.780929089,0,24.3
0.784320354,2784.013916,0.784320354,0,24.4
0.78768301,2790.97876,0.78768301,0,24.5
0.791011333,2796.431885,0.791011333,0,24.6
0.794360638,2803.654541,0.794360638,0,24.7
0.797765255,2810.162354,0.797765255,0,24.8
0.801114559,2816.392822,0.801114559,0,24.9
0.804412365,2822.713135,0.804412365,0,25
0.807729244,2829.412354,0.807729244,0,25.1
0.811133862,2837.213135,0.811133862,0,25.2
0.81449461,2845.361572,0.81449461,0,25.3
0.817822933,2851.76001,0.817822933,0,25.4
0.821033001,2857.82251,0.821033001,0,25.5
0.824512005,2865.107666,0.824512005,0,25.6
0.827744067,2871.359863,0.827744067,0,25.7
0.831127703,2878.250488,0.831127703,0,25.8
0.834497988,2884.053223,0.834497988,0,25.9
0.837772906,2889.975098,0.837772906,0,26
0.841145098,2896.811035,0.841145098,0,26.1
0.844452441,2902.736816,0.844452441,0,26.2
0.847694933,2907.984863,0.847694933,0,26.3
0.850927889,2913.445801,0.850927889,0,26.4
0.85435158,2919.930176,0.85435158,0,26.5
0.857649386,2925.98877,0.857649386,0,26.6
0.860966265,2932.293457,0.860966265,0,26.7
0.864252627,2937.596191,0.864252627,0,26.8
0.8675161,2943.54541,0.8675161,0,26.9
0.870985568,2950.479004,0.870985568,0,27
0.874313891,2956.643066,0.874313891,0,27.1
0.877621233,2962.518066,0.877621233,0,27.2
0.881014407,2968.424316,0.881014407,0,27.3
0.884375155,2974.377441,0.884375155,0,27.4
0.887671053,2980.17041,0.887671053,0,27.5
0.891108096,2986.271973,0.891108096,0,27.6
0.894360125,2991.820801,0.894360125,0,27.7
0.897711337,2997.711426,0.897711337,0,27.8
0.901125491,3003.668457,0.901125491,0,27.9
0.904453814,3009.199707,0.904453814,0,28
0.907793581,3014.703613,0.907793581,0,28.1
0.91108948,3020.773926,0.91108948,0,28.2
0.914473116,3027.137207,0.914473116,0,28.3
0.917822421,3032.705566,0.917822421,0,28.4
0.921118319,3037.596191,0.921118319,0,28.5
0.924416125,3042.936035,0.924416125,0,28.6
0.92778641,3049.025879,0.92778641,0,28.7
0.931040347,3053.687988,0.931040347,0,28.8
0.93443352,3059.20166,0.93443352,0,28.9
0.937698901,3063.844238,0.937698901,0,29
0.940962374,3068.914551,0.940962374,0,29.1
0.944302142,3074.402832,0.944302142,0,29.2
0.947695315,3079.996582,0.947695315,0,29.3
0.950872958,3084.721191,0.950872958,0,29.4
0.954212725,3090.500488,0.954212725,0,29.5
0.957670748,3097.068848,0.957670748,0,29.6
0.960913241,3101.719238,0.960913241,0,29.7
0.96429497,3107.033691,0.96429497,0,29.8
0.967646182,3112.010254,0.967646182,0,29.9
0.971039355,3117.500488,0.971039355,0,30
0.974377215,3123.17627,0.974377215,0,30.1
0.977770388,3129.344238,0.977770388,0,30.2
0.981045306,3134.531738,0.981045306,0,30.3
0.984385073,3140.164551,0.984385073,0,30.4
0.987745821,3145.727051,0.987745821,0,30.5
0.991129458,3151.562988,0.991129458,0,30.6
0.994468987,3157.26001,0.994468987,0,30.7
0.997700036,3161.668213,0.997700036,0,30.8
1.001137137,3167.480713,1.001137137,0,30.9
1.004486442,3172.621338,1.004486442,0,31
1.007772803,3177.0979,1.007772803,0,31.1
1.011080146,3181.312744,1.011080146,0,31.2
1.014473319,3186.205322,1.014473319,0,31.3
1.017748237,3190.607666,1.017748237,0,31.4
1.021097541,3195.582275,1.021097541,0,31.5
1.024404883,3199.705322,1.024404883,0,31.6
1.027614951,3203.490479,1.027614951,0,31.7
1.030954719,3208.869385,1.030954719,0,31.8
1.034326911,3213.306885,1.034326911,0,31.9
1.037622809,3217.767822,1.037622809,0,32
1.040897727,3221.888916,1.040897727,0,32.1
1.044302344,3226.808838,1.044302344,0,32.2
1.047640204,3231.4729,1.047640204,0,32.3
1.051056266,3236.748291,1.051056266,0,32.4
1.054245353,3240.41626,1.054245353,0,32.5
1.057680488,3245.808838,1.057680488,0,32.6
1.061073661,3250.60376,1.061073661,0,32.7
1.064413428,3254.193604,1.064413428,0,32.8
1.067762733,3258.351807,1.067762733,0,32.9
1.07103765,3262.4104,1.07103765,0,33
1.074442267,3267.302979,1.074442267,0,33.1
1.07781446,3271.652588,1.07781446,0,33.2
1.081196189,3276.12915,1.081196189,0,33.3
1.084438682,3280.000244,1.084438682,0,33.4
1.087789893,3284.404541,1.087789893,0,33.5
1.091160178,3288.57251,1.091160178,0,33.6
1.094457984,3292.902588,1.094457984,0,33.7
1.097795844,3296.324463,1.097795844,0,33.8
1.101040244,3299.37915,1.101040244,0,33.9
1.104454398,3303.508057,1.104454398,0,34
1.107794166,3307.435791,1.107794166,0,34.1
1.111025214,3311.429932,1.111025214,0,34.2
1.114279151,3314.151611,1.114279151,0,34.3
1.117628455,3318.151611,1.117628455,0,34.4
1.120958686,3321.516846,1.120958686,0,34.5
1.124328971,3325.384033,1.124328971,0,34.6
1.127571464,3328.16333,1.127571464,0,34.7
1.130846381,3331.727783,1.130846381,0,34.8
1.134348273,3336.78833,1.134348273,0,34.9
1.137644172,3340.079346,1.137644172,0,35
1.14100492,3343.624268,1.14100492,0,35.1
1.144344687,3347.938721,1.144344687,0,35.2
1.147673011,3351.88208,1.147673011,0,35.3
1.150980353,3355.75708,1.150980353,0,35.4
1.154459357,3359.75708,1.154459357,0,35.5
1.157713294,3363.19458,1.157713294,0,35.6
1.161084414,3366.478271,1.161084414,0,35.7
1.164466143,3370.222412,1.164466143,0,35.8
1.167838335,3373.579834,1.167838335,0,35.9
1.171092272,3376.526123,1.171092272,0,36
1.174420595,3379.374756,1.174420595,0,36.1
1.177825212,3382.882568,1.177825212,0,36.2
1.181185961,3385.817139,1.181185961,0,36.3
1.184470415,3388.349365,1.184470415,0,36.4
1.187691927,3390.692139,1.187691927,0,36.5
1.191138506,3393.924561,1.191138506,0,36.6
1.194403887,3395.649658,1.194403887,0,36.7
1.197743654,3397.707275,1.197743654,0,36.8
1.201039553,3399.828369,1.201039553,0,36.9
1.204293489,3401.408936,1.204293489,0,37
1.207675219,3403.881592,1.207675219,0,37.1
1.210994005,3406.247803,1.210994005,0,37.2
1.214236498,3408.549561,1.214236498,0,37.3
1.21754384,3410.530029,1.21754384,0,37.4
1.220957994,3413.366943,1.220957994,0,37.5
1.224265337,3414.885986,1.224265337,0,37.6
1.227679491,3417.427002,1.227679491,0,37.7
1.230986834,3419.178467,1.230986834,0,37.8
1.234359026,3420.368896,1.234359026,0,37.9
1.237719774,3421.912842,1.237719774,0,38
1.241122484,3424.098389,1.241122484,0,38.1
1.244376421,3424.558594,1.244376421,0,38.2
1.247737169,3426.240234,1.247737169,0,38.3
1.251120806,3427.916504,1.251120806,0,38.4
1.254426241,3429.22168,1.254426241,0,38.5
1.257819414,3430.922119,1.257819414,0,38.6
1.261084795,3430.810059,1.261084795,0,38.7
1.264477968,3431.878662,1.264477968,0,38.8
1.267794847,3432.69043,1.267794847,0,38.9
1.271134615,3433.430664,1.271134615,0,39
1.274430513,3433.081787,1.274430513,0,39.1
1.277802706,3433.251465,1.277802706,0,39.2
1.281056643,3432.670898,1.281056643,0,39.3
1.284438372,3432.698242,1.284438372,0,39.4
1.287736177,3432.712158,1.287736177,0,39.5
1.290934801,3431.555176,1.290934801,0,39.6
1.294348955,3431.302246,1.294348955,0,39.7
1.297614336,3430.022461,1.297614336,0,39.8
1.300986528,3429.306885,1.300986528,0,39.9
1.304261446,3428.544189,1.304261446,0,40
1.307578325,3428.699463,1.307578325,0,40.1
1.310960054,3429.234375,1.310960054,0,40.2
1.314385653,3429.037354,1.314385653,0,40.3
1.317607164,3427.550537,1.317607164,0,40.4
1.320946932,3426.159912,1.320946932,0,40.5
1.324393511,3425.360596,1.324393511,0,40.6
1.327658415,3423.712158,1.327658415,0,40.7
1.331104994,3422.047119,1.331104994,0,40.8
1.334368467,3419.310791,1.334368467,0,40.9
1.33774066,3417.294678,1.33774066,0,41
1.341089964,3415.394287,1.341089964,0,41.1
1.344515562,3412.816162,1.344515562,0,41.2
1.347758055,3409.099365,1.347758055,0,41.3
1.351088285,3406.587646,1.351088285,0,41.4
1.354470015,3403.660889,1.354470015,0,41.5
1.357842207,3400.197998,1.357842207,0,41.6
1.36117053,3396.656982,1.36117053,0,41.7
1.364401579,3392.791748,1.364401579,0,41.8
1.367762327,3389.851318,1.367762327,0,41.9
1.371048689,3385.941162,1.371048689,0,42
1.3743999,3381.55835,1.3743999,0,42.1
1.377630949,3376.394287,1.377630949,0,42.2
1.381003141,3372.941162,1.381003141,0,42.3
1.384278059,3368.460693,1.384278059,0,42.4
1.387650251,3363.999756,1.387650251,0,42.5
1.390978575,3358.950928,1.390978575,0,42.6
1.394177198,3353.843506,1.394177198,0,42.7
1.397581816,3350.224365,1.397581816,0,42.8
1.400986433,3345.423584,1.400986433,0,42.9
1.404291868,3340.523193,1.404291868,0,43
1.40764308,3335.015381,1.40764308,0,43.1
1.411089659,3330.37085,1.411089659,0,43.2
1.41437602,3324.632568,1.41437602,0,43.3
1.417790174,3319.380615,1.417790174,0,43.4
1.421053648,3313.622803,1.421053648,0,43.5
1.424360991,3307.626709,1.424360991,0,43.6
1.42780757,3302.142334,1.42780757,0,43.7
1.431147337,3295.86499,1.431147337,0,43.8
1.434433699,3289.98999,1.434433699,0,43.9
1.437750578,3284.138428,1.437750578,0,44
1.44105792,3277.876709,1.44105792,0,44.1
1.444515944,3271.638428,1.444515944,0,44.2
1.447865248,3265.290771,1.447865248,0,44.3
1.451119184,3258.505615,1.451119184,0,44.4
1.454447508,3252.531006,1.454447508,0,44.5
1.457798719,3245.648193,1.457798719,0,44.6
1.461094618,3238.741943,1.461094618,0,44.7
1.464348555,3231.491943,1.464348555,0,44.8
1.467655897,3224.991943,1.467655897,0,44.9
1.470930815,3219.198975,1.470930815,0,45
1.474280119,3212.960693,1.474280119,0,45.1
1.47761035,3206.863037,1.47761035,0,45.2
1.480873823,3200.472412,1.480873823,0,45.3
1.484299421,3195.077881,1.484299421,0,45.4
1.48759532,3189.191162,1.48759532,0,45.5
1.490999937,3182.730225,1.490999937,0,45.6
1.494339705,3176.093018,1.494339705,0,45.7
1.497656584,3169.577393,1.497656584,0,45.8
1.501070738,3163.182861,1.501070738,0,45.9
1.504431486,3156.292236,1.504431486,0,46
1.507738829,3148.38208,1.507738829,0,46.1
1.51102519,3141.046143,1.51102519,0,46.2
1.514460325,3134.260986,1.514460325,0,46.3
1.517746687,3126.425049,1.517746687,0,46.4
1.521172285,3119.678955,1.521172285,0,46.5
1.524435759,3111.553955,1.524435759,0,46.6
1.527733564,3104.792236,1.527733564,0,46.7
1.531126738,3098.06958,1.531126738,0,46.8
1.534455061,3090.780518,1.534455061,0,46.9
1.537804365,3083.159424,1.537804365,0,47
1.541155577,3076.229736,1.541155577,0,47.1
1.544407606,3068.846924,1.544407606,0,47.2
1.547779799,3061.241455,1.547779799,0,47.3
1.551045179,3053.971924,1.551045179,0,47.4
1.554211378,3045.608643,1.554211378,0,47.5
1.557627439,3039.370361,1.557627439,0,47.6
1.560976744,3032.323486,1.560976744,0,47.7
1.564316511,3025.671143,1.564316511,0,47.8
1.567570448,3018.409424,1.567570448,0,47.9
1.570908308,3011.221924,1.570908308,0,48
1.574312925,3004.690674,1.574312925,0,48.1
1.577673674,2998.60083,1.577673674,0,48.2
1.58099246,2991.905518,1.58099246,0,48.3
1.584255934,2984.139893,1.584255934,0,48.4
1.587755919,2977.557861,1.587755919,0,48.5
1.590998411,2969.88208,1.590998411,0,48.6
1.594435453,2963.940674,1.594435453,0,48.7
1.597698927,2956.260986,1.597698927,0,48.8
1.601071119,2948.854736,1.601071119,0,48.9
1.604431868,2941.706299,1.604431868,0,49
1.607813597,2935.385986,1.607813597,0,49.1
1.611132383,2926.835205,1.611132383,0,49.2
1.614460707,2919.050049,1.614460707,0,49.3
1.617874861,2911.874268,1.617874861,0,49.4
1.621107817,2903.635986,1.621107817,0,49.5
1.624457121,2896.94458,1.624457121,0,49.6
1.627722502,2888.710205,1.627722502,0,49.7
1.631104231,2880.753174,1.631104231,0,49.8
1.634411573,2873.335205,1.634411573,0,49.9
1.637783766,2866.155518,1.637783766,0,50
1.641005278,2859.135986,1.641005278,0,50.1
1.64431262,2852.964111,1.64431262,0,50.2
1.647673368,2846.28833,1.647673368,0,50.3
1.651001692,2839.889893,1.651001692,0,50.4
1.654309034,2833.116455,1.654309034,0,50.5
1.657507658,2825.991455,1.657507658,0,50.6
1.660986662,2820.175049,1.660986662,0,50.7
1.664273739,2814.717041,1.664273739,0,50.8
1.667655468,2807.638916,1.667655468,0,50.9
1.671004772,2800.842041,1.671004772,0,51
1.674355984,2795.16626,1.674355984,0,51.1
1.677737713,2788.220947,1.677737713,0,51.2
1.681121349,2782.021729,1.681121349,0,51.3
1.684405804,2775.404541,1.684405804,0,51.4
1.687671185,2769.328369,1.687671185,0,51.5
1.691171169,2763.863525,1.691171169,0,51.6
1.694457531,2757.340088,1.694457531,0,51.7
1.697795391,2751.136963,1.697795391,0,51.8
1.701093197,2745.467041,1.701093197,0,51.9
1.704453945,2740.429932,1.704453945,0,52
1.707793713,2734.91626,1.707793713,0,52.1
1.711217403,2729.185791,1.711217403,0,52.2
1.714438915,2722.646729,1.714438915,0,52.3
1.717778683,2717.179932,1.717778683,0,52.4
1.721086025,2711.763916,1.721086025,0,52.5
1.724435329,2706.656494,1.724435329,0,52.6
1.727679729,2701.015869,1.727679729,0,52.7
1.730954647,2694.773682,1.730954647,0,52.8
1.73426199,2689.490479,1.73426199,0,52.9
1.737622738,2685.336182,1.737622738,0,53
1.741004467,2680.133057,1.741004467,0,53.1
1.74424696,2674.695557,1.74424696,0,53.2
1.747586727,2670.783447,1.747586727,0,53.3
1.750905514,2665.920166,1.750905514,0,53.4
1.754352093,2661.3479,1.754352093,0,53.5
1.757647991,2657.418213,1.757647991,0,53.6
1.76096487,2652.304932,1.76096487,0,53.7
1.764369488,2647.496338,1.764369488,0,53.8
1.767730236,2642.525635,1.767730236,0,53.9
1.771058559,2637.38501,1.771058559,0,54
1.774344921,2632.361572,1.774344921,0,54.1
1.777770519,2628.806885,1.777770519,0,54.2
1.781142712,2624.609619,1.781142712,0,54.3
1.784524441,2620.832275,1.784524441,0,54.4
1.787787914,2616.00415,1.787787914,0,54.5
1.791062832,2611.773682,1.791062832,0,54.6
1.794509411,2608.320557,1.794509411,0,54.7
1.797816753,2604.965088,1.797816753,0,54.8
1.801082134,2600.377197,1.801082134,0,54.9
1.804431438,2595.968994,1.804431438,0,55
1.807771206,2592.377197,1.807771206,0,55.1
1.811099529,2589.509033,1.811099529,0,55.2
1.814406872,2586.802002,1.814406872,0,55.3
1.817595959,2582.552002,1.817595959,0,55.4
1.820989132,2579.627197,1.820989132,0,55.5
1.824307919,2577.073486,1.824307919,0,55.6
1.827636242,2574.032471,1.827636242,0,55.7
1.830943346,2570.618652,1.830943346,0,55.8
1.83429265,2567.562012,1.83429265,0,55.9
1.837632418,2564.724121,1.837632418,0,56
1.84100461,2562.191895,1.84100461,0,56.1
1.844311953,2559.401855,1.844311953,0,56.2
1.847607851,2555.929199,1.847607851,0,56.3
1.851022005,2553.493652,1.851022005,0,56.4
1.854382753,2550.147949,1.854382753,0,56.5
1.857722521,2547.255371,1.857722521,0,56.6
1.861094713,2544.705566,1.861094713,0,56.7
1.864390612,2541.012207,1.864390612,0,56.8
1.867795229,2538.241699,1.867795229,0,56.9
1.871155977,2535.606934,1.871155977,0,57
1.87446332,2532.589355,1.87446332,0,57.1
1.877726793,2529.351074,1.877726793,0,57.2
1.881152391,2527.328613,1.881152391,0,57.3
1.884480715,2523.959473,1.884480715,0,57.4
1.887820482,2521.287598,1.887820482,0,57.5
1.891074419,2518.411621,1.891074419,0,57.6
1.894446611,2515.806152,1.894446611,0,57.7
1.897763491,2513.268066,1.897763491,0,57.8
1.901124239,2510.565918,1.901124239,0,57.9
1.90432477,2507.077637,1.90432477,0,58
1.907599688,2504.493652,1.907599688,0,58.1
1.910992861,2502.305176,1.910992861,0,58.2
1.914267778,2500.730469,1.914267778,0,58.3
